,day,infected,type,type_pretty
144,22.0,65.79560000000001,Infected,40%
145,23.0,61.9157,Infected,40%
146,24.0,58.0199,Infected,40%
147,25.0,54.3907,Infected,40%
148,26.0,50.7935,Infected,40%
149,27.0,46.72560000000001,Infected,40%
150,28.0,42.531099999999995,Infected,40%
151,29.0,38.3487,Infected,40%
152,30.0,34.537,Infected,40%
153,31.0,31.5953,Infected,40%
154,32.0,28.7394,Infected,40%
155,33.0,26.1363,Infected,40%
156,34.0,24.019899999999996,Infected,40%
157,35.0,21.9259,Infected,40%
158,36.0,19.7174,Infected,40%
159,37.0,18.072100000000002,Infected,40%
160,38.0,16.895799999999998,Infected,40%
161,39.0,15.785499999999999,Infected,40%
162,40.0,14.9679,Infected,40%
163,41.0,14.236399999999998,Infected,40%
164,42.0,13.3507,Infected,40%
165,43.0,12.330699999999998,Infected,40%
166,44.0,11.673400000000003,Infected,40%
167,45.0,11.126299999999999,Infected,40%
168,46.0,10.605300000000002,Infected,40%
169,47.0,10.230599999999999,Infected,40%
170,48.0,9.8776,Infected,40%
171,49.0,9.459000000000001,Infected,40%
172,50.0,8.7916,Infected,40%
173,51.0,8.2986,Infected,40%
174,52.0,7.976,Infected,40%
175,53.0,7.7597,Infected,40%
176,54.0,7.462999999999999,Infected,40%
177,55.0,7.1261,Infected,40%
178,56.0,6.767399999999999,Infected,40%
179,57.0,6.3546000000000005,Infected,40%
180,58.0,5.971900000000001,Infected,40%
181,59.0,5.6735,Infected,40%
182,60.0,5.5329999999999995,Infected,40%
183,0.0,0.0,Infected,70%
184,1.0,0.0,Infected,70%
185,2.0,0.7856,Infected,70%
186,3.0,2.2003000000000004,Infected,70%
187,4.0,4.140099999999999,Infected,70%
188,5.0,6.7014,Infected,70%
189,6.0,9.591199999999999,Infected,70%
190,7.0,11.803699999999997,Infected,70%
191,8.0,13.3226,Infected,70%
192,9.0,16.2224,Infected,70%
193,10.0,20.1242,Infected,70%
194,11.0,24.6253,Infected,70%
195,12.0,29.386699999999998,Infected,70%
196,13.0,34.2906,Infected,70%
197,14.0,36.7053,Infected,70%
198,15.0,37.246500000000005,Infected,70%
199,16.0,38.8958,Infected,70%
200,17.0,41.416799999999995,Infected,70%
201,18.0,44.35280000000001,Infected,70%
202,19.0,46.81170000000001,Infected,70%
203,20.0,49.0621,Infected,70%
204,21.0,48.855700000000006,Infected,70%
205,22.0,47.2927,Infected,70%
206,23.0,46.6171,Infected,70%
207,24.0,45.9879,Infected,70%
208,25.0,45.71339999999999,Infected,70%
209,26.0,45.2164,Infected,70%
210,27.0,44.3023,Infected,70%
211,28.0,42.2905,Infected,70%
212,29.0,39.3688,Infected,70%
213,30.0,37.404900000000005,Infected,70%
214,31.0,35.623200000000004,Infected,70%
215,32.0,33.951899999999995,Infected,70%
216,33.0,32.376799999999996,Infected,70%
217,34.0,31.078100000000006,Infected,70%
218,35.0,29.1281,Infected,70%
219,36.0,26.9819,Infected,70%
220,37.0,25.260400000000004,Infected,70%
221,38.0,23.7696,Infected,70%
222,39.0,22.7095,Infected,70%
223,40.0,21.7655,Infected,70%
224,41.0,20.7053,Infected,70%
225,42.0,19.4228,Infected,70%
226,43.0,18.018,Infected,70%
227,44.0,16.9078,Infected,70%
228,45.0,16.2063,Infected,70%
229,46.0,15.5871,Infected,70%
230,47.0,15.150200000000002,Infected,70%
231,48.0,14.6212,Infected,70%
232,49.0,13.873700000000001,Infected,70%
233,50.0,13.040000000000001,Infected,70%
234,51.0,12.426899999999998,Infected,70%
235,52.0,12.084200000000001,Infected,70%
236,53.0,11.6995,Infected,70%
237,54.0,11.356599999999998,Infected,70%
238,55.0,10.964000000000002,Infected,70%
239,56.0,10.4709,Infected,70%
240,57.0,9.8698,Infected,70%
241,58.0,9.501000000000001,Infected,70%
242,59.0,9.142400000000002,Infected,70%
243,60.0,8.97,Infected,70%
