,day,infected,type,type_pretty
142,20.0,42.845600000000005,Infected,40%
143,21.0,39.2404,Infected,40%
144,22.0,35.5811,Infected,40%
145,23.0,32.0641,Infected,40%
146,24.0,28.8918,Infected,40%
147,25.0,25.933899999999998,Infected,40%
148,26.0,23.0742,Infected,40%
149,27.0,20.3607,Infected,40%
150,28.0,18.0922,Infected,40%
151,29.0,15.8758,Infected,40%
152,30.0,13.931899999999999,Infected,40%
153,31.0,12.1884,Infected,40%
154,32.0,10.6433,Infected,40%
155,33.0,9.234499999999999,Infected,40%
156,34.0,8.0761,Infected,40%
157,35.0,6.984000000000001,Infected,40%
158,36.0,6.034000000000001,Infected,40%
159,37.0,5.2304,Infected,40%
160,38.0,4.5712,Infected,40%
161,39.0,3.9759999999999995,Infected,40%
162,40.0,3.3867000000000003,Infected,40%
163,41.0,2.9138,Infected,40%
164,42.0,2.5131,Infected,40%
165,43.0,2.1844,Infected,40%
166,44.0,1.8617,Infected,40%
167,45.0,1.6092000000000002,Infected,40%
168,46.0,1.3928,Infected,40%
169,47.0,1.2144000000000001,Infected,40%
170,48.0,1.0381,Infected,40%
171,49.0,0.8837999999999999,Infected,40%
172,50.0,0.7576,Infected,40%
173,51.0,0.6653,Infected,40%
174,52.0,0.5811000000000001,Infected,40%
175,53.0,0.511,Infected,40%
176,54.0,0.44489999999999996,Infected,40%
177,55.0,0.39480000000000004,Infected,40%
178,56.0,0.3527,Infected,40%
179,57.0,0.32670000000000005,Infected,40%
180,58.0,0.29860000000000003,Infected,40%
181,59.0,0.2605,Infected,40%
182,60.0,0.2184,Infected,40%
183,0.0,0.0,Infected,70%
184,1.0,0.0,Infected,70%
185,2.0,0.8637,Infected,70%
186,3.0,2.4969,Infected,70%
187,4.0,4.557199999999999,Infected,70%
188,5.0,6.7174,Infected,70%
189,6.0,9.2124,Infected,70%
190,7.0,11.1944,Infected,70%
191,8.0,12.6112,Infected,70%
192,9.0,14.7014,Infected,70%
193,10.0,16.7916,Infected,70%
194,11.0,18.559199999999997,Infected,70%
195,12.0,20.280500000000004,Infected,70%
196,13.0,21.7114,Infected,70%
197,14.0,22.2806,Infected,70%
198,15.0,21.871699999999997,Infected,70%
199,16.0,21.757500000000004,Infected,70%
200,17.0,21.633300000000002,Infected,70%
201,18.0,21.483,Infected,70%
202,19.0,21.100199999999997,Infected,70%
203,20.0,20.3326,Infected,70%
204,21.0,19.272600000000004,Infected,70%
205,22.0,18.031999999999996,Infected,70%
206,23.0,16.9759,Infected,70%
207,24.0,15.931799999999999,Infected,70%
208,25.0,15.012099999999998,Infected,70%
209,26.0,13.9739,Infected,70%
210,27.0,12.9559,Infected,70%
211,28.0,11.8637,Infected,70%
212,29.0,10.669400000000001,Infected,70%
213,30.0,9.757499999999999,Infected,70%
214,31.0,8.9339,Infected,70%
215,32.0,8.1563,Infected,70%
216,33.0,7.3407,Infected,70%
217,34.0,6.667299999999999,Infected,70%
218,35.0,6.0581000000000005,Infected,70%
219,36.0,5.4489,Infected,70%
220,37.0,4.9139,Infected,70%
221,38.0,4.4609,Infected,70%
222,39.0,4.0601,Infected,70%
223,40.0,3.6633000000000004,Infected,70%
224,41.0,3.3547,Infected,70%
225,42.0,3.0961999999999996,Infected,70%
226,43.0,2.7896,Infected,70%
227,44.0,2.4829,Infected,70%
228,45.0,2.2283999999999997,Infected,70%
229,46.0,2.0221,Infected,70%
230,47.0,1.8317,Infected,70%
231,48.0,1.6613000000000002,Infected,70%
232,49.0,1.5130000000000001,Infected,70%
233,50.0,1.3687,Infected,70%
234,51.0,1.2666000000000002,Infected,70%
235,52.0,1.1944000000000001,Infected,70%
236,53.0,1.0822,Infected,70%
237,54.0,0.9479,Infected,70%
238,55.0,0.8537000000000001,Infected,70%
239,56.0,0.7955000000000001,Infected,70%
240,57.0,0.7434000000000001,Infected,70%
241,58.0,0.6873,Infected,70%
242,59.0,0.6192000000000001,Infected,70%
243,60.0,0.5671,Infected,70%
