,day,infected,type,type_pretty
142,20.0,9.056,Infected,40%
143,21.0,9.370599999999998,Infected,40%
144,22.0,9.102299999999998,Infected,40%
145,23.0,9.795699999999998,Infected,40%
146,24.0,10.529100000000001,Infected,40%
147,25.0,11.6071,Infected,40%
148,26.0,12.6353,Infected,40%
149,27.0,13.781399999999998,Infected,40%
150,28.0,13.965999999999998,Infected,40%
151,29.0,13.535100000000003,Infected,40%
152,30.0,13.9718,Infected,40%
153,31.0,14.625199999999998,Infected,40%
154,32.0,15.521099999999999,Infected,40%
155,33.0,16.419,Infected,40%
156,34.0,17.505,Infected,40%
157,35.0,17.529,Infected,40%
158,36.0,17.166200000000003,Infected,40%
159,37.0,17.2886,Infected,40%
160,38.0,17.9258,Infected,40%
161,39.0,18.3987,Infected,40%
162,40.0,19.148300000000003,Infected,40%
163,41.0,20.014100000000006,Infected,40%
164,42.0,19.869699999999998,Infected,40%
165,43.0,18.7155,Infected,40%
166,44.0,18.595200000000006,Infected,40%
167,45.0,18.741500000000002,Infected,40%
168,46.0,19.104300000000002,Infected,40%
169,47.0,19.356599999999997,Infected,40%
170,48.0,19.785500000000003,Infected,40%
171,49.0,19.2666,Infected,40%
172,50.0,17.991999999999997,Infected,40%
173,51.0,17.4148,Infected,40%
174,52.0,17.4007,Infected,40%
175,53.0,17.3948,Infected,40%
176,54.0,17.535000000000004,Infected,40%
177,55.0,17.7476,Infected,40%
178,56.0,17.176199999999994,Infected,40%
179,57.0,16.1362,Infected,40%
180,58.0,15.563200000000002,Infected,40%
181,59.0,15.352799999999998,Infected,40%
182,60.0,15.282600000000002,Infected,40%
183,0.0,0.0,Infected,70%
184,1.0,0.0,Infected,70%
185,2.0,0.018000000000000002,Infected,70%
186,3.0,0.0641,Infected,70%
187,4.0,0.1123,Infected,70%
188,5.0,0.2084,Infected,70%
189,6.0,0.28450000000000003,Infected,70%
190,7.0,0.3668,Infected,70%
191,8.0,0.4329,Infected,70%
192,9.0,0.535,Infected,70%
193,10.0,0.6653,Infected,70%
194,11.0,0.8717,Infected,70%
195,12.0,1.0299,Infected,70%
196,13.0,1.2485000000000002,Infected,70%
197,14.0,1.3465,Infected,70%
198,15.0,1.3505,Infected,70%
199,16.0,1.4929000000000001,Infected,70%
200,17.0,1.6373000000000002,Infected,70%
201,18.0,1.8176,Infected,70%
202,19.0,2.002,Infected,70%
203,20.0,2.2964999999999995,Infected,70%
204,21.0,2.322599999999999,Infected,70%
205,22.0,2.3426000000000005,Infected,70%
206,23.0,2.4326999999999996,Infected,70%
207,24.0,2.6172,Infected,70%
208,25.0,2.8375999999999997,Infected,70%
209,26.0,3.0199,Infected,70%
210,27.0,3.2544999999999997,Infected,70%
211,28.0,3.2887,Infected,70%
212,29.0,3.2066,Infected,70%
213,30.0,3.2346999999999997,Infected,70%
214,31.0,3.3367,Infected,70%
215,32.0,3.4549000000000003,Infected,70%
216,33.0,3.5831999999999997,Infected,70%
217,34.0,3.8657999999999992,Infected,70%
218,35.0,3.8817999999999997,Infected,70%
219,36.0,3.7133999999999996,Infected,70%
220,37.0,3.7494999999999994,Infected,70%
221,38.0,3.7756,Infected,70%
222,39.0,3.8598000000000003,Infected,70%
223,40.0,4.0081,Infected,70%
224,41.0,4.1442,Infected,70%
225,42.0,4.0902,Infected,70%
226,43.0,3.8956999999999997,Infected,70%
227,44.0,3.8655999999999993,Infected,70%
228,45.0,4.013999999999999,Infected,70%
229,46.0,4.048,Infected,70%
230,47.0,4.1363,Infected,70%
231,48.0,4.2345,Infected,70%
232,49.0,4.1363,Infected,70%
233,50.0,3.9839999999999995,Infected,70%
234,51.0,3.9617999999999998,Infected,70%
235,52.0,4.013999999999999,Infected,70%
236,53.0,3.9678999999999998,Infected,70%
237,54.0,4.154399999999999,Infected,70%
238,55.0,4.3348,Infected,70%
239,56.0,4.3306,Infected,70%
240,57.0,4.082299999999999,Infected,70%
241,58.0,4.082299999999999,Infected,70%
242,59.0,4.1021,Infected,70%
243,60.0,4.0862,Infected,70%
