,day,num-infected-outside,type,stat,type_pretty
484,57.0,-0.46780000000000044,num-infected-outside,left,10%
485,58.0,-0.4905000000000008,num-infected-outside,left,10%
486,59.0,-0.5471000000000004,num-infected-outside,left,10%
487,60.0,-0.5333000000000006,num-infected-outside,left,10%
488,0.0,0.0,num-infected-outside,left,40%
489,1.0,-0.008200000000000013,num-infected-outside,left,40%
490,2.0,-0.01709999999999995,num-infected-outside,left,40%
491,3.0,0.033899999999999986,num-infected-outside,left,40%
492,4.0,-0.04530000000000001,num-infected-outside,left,40%
493,5.0,-0.08650000000000002,num-infected-outside,left,40%
494,6.0,-0.08990000000000009,num-infected-outside,left,40%
495,7.0,-0.04800000000000004,num-infected-outside,left,40%
496,8.0,-0.0867,num-infected-outside,left,40%
497,9.0,-0.11080000000000001,num-infected-outside,left,40%
498,10.0,-0.07040000000000002,num-infected-outside,left,40%
499,11.0,-0.03949999999999987,num-infected-outside,left,40%
500,12.0,-0.03190000000000004,num-infected-outside,left,40%
501,13.0,0.007099999999999884,num-infected-outside,left,40%
502,14.0,0.014399999999999968,num-infected-outside,left,40%
503,15.0,0.01750000000000007,num-infected-outside,left,40%
504,16.0,0.04320000000000013,num-infected-outside,left,40%
505,17.0,0.09920000000000018,num-infected-outside,left,40%
506,18.0,0.054600000000000204,num-infected-outside,left,40%
507,19.0,0.06750000000000034,num-infected-outside,left,40%
508,20.0,0.03290000000000015,num-infected-outside,left,40%
509,21.0,0.07830000000000004,num-infected-outside,left,40%
510,22.0,0.05069999999999997,num-infected-outside,left,40%
511,23.0,0.01780000000000026,num-infected-outside,left,40%
512,24.0,0.032399999999999984,num-infected-outside,left,40%
513,25.0,0.0045000000000001705,num-infected-outside,left,40%
514,26.0,-0.007099999999999884,num-infected-outside,left,40%
515,27.0,-0.00990000000000002,num-infected-outside,left,40%
516,28.0,-0.04809999999999981,num-infected-outside,left,40%
517,29.0,-0.0873999999999997,num-infected-outside,left,40%
518,30.0,-0.10630000000000006,num-infected-outside,left,40%
519,31.0,-0.18589999999999973,num-infected-outside,left,40%
520,32.0,-0.20619999999999994,num-infected-outside,left,40%
521,33.0,-0.20730000000000004,num-infected-outside,left,40%
522,34.0,-0.21230000000000082,num-infected-outside,left,40%
523,35.0,-0.2041000000000004,num-infected-outside,left,40%
524,36.0,-0.15080000000000027,num-infected-outside,left,40%
525,37.0,-0.11180000000000057,num-infected-outside,left,40%
526,38.0,-0.16279999999999983,num-infected-outside,left,40%
527,39.0,-0.1722999999999999,num-infected-outside,left,40%
528,40.0,-0.14120000000000044,num-infected-outside,left,40%
529,41.0,-0.15270000000000028,num-infected-outside,left,40%
530,42.0,-0.1528999999999998,num-infected-outside,left,40%
531,43.0,-0.16739999999999977,num-infected-outside,left,40%
532,44.0,-0.17470000000000052,num-infected-outside,left,40%
533,45.0,-0.24160000000000004,num-infected-outside,left,40%
534,46.0,-0.2223999999999995,num-infected-outside,left,40%
535,47.0,-0.20429999999999993,num-infected-outside,left,40%
536,48.0,-0.2314999999999996,num-infected-outside,left,40%
537,49.0,-0.2541000000000002,num-infected-outside,left,40%
538,50.0,-0.2522000000000002,num-infected-outside,left,40%
539,51.0,-0.2623999999999995,num-infected-outside,left,40%
540,52.0,-0.18710000000000004,num-infected-outside,left,40%
541,53.0,-0.18630000000000013,num-infected-outside,left,40%
542,54.0,-0.23179999999999978,num-infected-outside,left,40%
543,55.0,-0.2192999999999996,num-infected-outside,left,40%
544,56.0,-0.2400000000000002,num-infected-outside,left,40%
545,57.0,-0.22169999999999934,num-infected-outside,left,40%
546,58.0,-0.23689999999999944,num-infected-outside,left,40%
547,59.0,-0.25260000000000016,num-infected-outside,left,40%
548,60.0,-0.36650000000000027,num-infected-outside,left,40%
549,0.0,0.0,num-infected-outside,right,0%
550,1.0,0.09510000000000002,num-infected-outside,right,0%
551,2.0,0.08360000000000001,num-infected-outside,right,0%
552,3.0,0.21289999999999998,num-infected-outside,right,0%
553,4.0,0.25170000000000003,num-infected-outside,right,0%
554,5.0,0.2791999999999999,num-infected-outside,right,0%
555,6.0,0.37250000000000005,num-infected-outside,right,0%
556,7.0,0.42710000000000026,num-infected-outside,right,0%
557,8.0,0.5068000000000001,num-infected-outside,right,0%
558,9.0,0.4879000000000002,num-infected-outside,right,0%
559,10.0,0.38969999999999994,num-infected-outside,right,0%
560,11.0,0.4182000000000001,num-infected-outside,right,0%
561,12.0,0.4293999999999998,num-infected-outside,right,0%
562,13.0,0.4487000000000001,num-infected-outside,right,0%
563,14.0,0.43510000000000026,num-infected-outside,right,0%
564,15.0,0.4299999999999997,num-infected-outside,right,0%
565,16.0,0.5022000000000002,num-infected-outside,right,0%
566,17.0,0.48160000000000025,num-infected-outside,right,0%
567,18.0,0.5575999999999999,num-infected-outside,right,0%
568,19.0,0.5362999999999998,num-infected-outside,right,0%
569,20.0,0.5242999999999993,num-infected-outside,right,0%
570,21.0,0.5594999999999999,num-infected-outside,right,0%
571,22.0,0.5855999999999995,num-infected-outside,right,0%
572,23.0,0.5961999999999996,num-infected-outside,right,0%
573,24.0,0.5592000000000006,num-infected-outside,right,0%
574,25.0,0.6728000000000005,num-infected-outside,right,0%
575,26.0,0.6226000000000003,num-infected-outside,right,0%
576,27.0,0.6111000000000004,num-infected-outside,right,0%
577,28.0,0.5865999999999998,num-infected-outside,right,0%
578,29.0,0.6143000000000001,num-infected-outside,right,0%
579,30.0,0.5834999999999999,num-infected-outside,right,0%
580,31.0,0.5910000000000002,num-infected-outside,right,0%
581,32.0,0.6143000000000001,num-infected-outside,right,0%
582,33.0,0.6283000000000003,num-infected-outside,right,0%
583,34.0,0.6088999999999993,num-infected-outside,right,0%
584,35.0,0.5229999999999988,num-infected-outside,right,0%
585,36.0,0.4672999999999998,num-infected-outside,right,0%
586,37.0,0.4256999999999991,num-infected-outside,right,0%
587,38.0,0.4140000000000015,num-infected-outside,right,0%
588,39.0,0.39390000000000036,num-infected-outside,right,0%
589,40.0,0.35469999999999935,num-infected-outside,right,0%
590,41.0,0.3990000000000009,num-infected-outside,right,0%
591,42.0,0.40300000000000047,num-infected-outside,right,0%
592,43.0,0.3948999999999998,num-infected-outside,right,0%
593,44.0,0.41270000000000095,num-infected-outside,right,0%
594,45.0,0.3503000000000007,num-infected-outside,right,0%
595,46.0,0.33399999999999963,num-infected-outside,right,0%
596,47.0,0.34640000000000093,num-infected-outside,right,0%
597,48.0,0.389899999999999,num-infected-outside,right,0%
598,49.0,0.4545999999999992,num-infected-outside,right,0%
599,50.0,0.466800000000001,num-infected-outside,right,0%
600,51.0,0.4753000000000007,num-infected-outside,right,0%
601,52.0,0.4689999999999994,num-infected-outside,right,0%
602,53.0,0.40310000000000024,num-infected-outside,right,0%
603,54.0,0.4276,num-infected-outside,right,0%
604,55.0,0.3652999999999995,num-infected-outside,right,0%
605,56.0,0.3271999999999995,num-infected-outside,right,0%
606,57.0,0.2992000000000008,num-infected-outside,right,0%
607,58.0,0.2729999999999997,num-infected-outside,right,0%
608,59.0,0.2958999999999996,num-infected-outside,right,0%
609,60.0,0.28969999999999985,num-infected-outside,right,0%
610,0.0,0.0,num-infected-outside,right,10%
611,1.0,-0.02300000000000002,num-infected-outside,right,10%
612,2.0,0.12020000000000003,num-infected-outside,right,10%
613,3.0,0.1099,num-infected-outside,right,10%
614,4.0,0.1221000000000001,num-infected-outside,right,10%
615,5.0,0.16680000000000006,num-infected-outside,right,10%
616,6.0,0.21289999999999987,num-infected-outside,right,10%
617,7.0,0.2128000000000001,num-infected-outside,right,10%
618,8.0,0.24639999999999995,num-infected-outside,right,10%
619,9.0,0.17479999999999984,num-infected-outside,right,10%
620,10.0,0.18270000000000008,num-infected-outside,right,10%
621,11.0,0.22100000000000009,num-infected-outside,right,10%
622,12.0,0.2477999999999998,num-infected-outside,right,10%
623,13.0,0.2673000000000001,num-infected-outside,right,10%
624,14.0,0.3334999999999999,num-infected-outside,right,10%
625,15.0,0.2709999999999999,num-infected-outside,right,10%
626,16.0,0.28080000000000016,num-infected-outside,right,10%
627,17.0,0.2674000000000003,num-infected-outside,right,10%
628,18.0,0.1894,num-infected-outside,right,10%
629,19.0,0.18990000000000062,num-infected-outside,right,10%
630,20.0,0.20089999999999986,num-infected-outside,right,10%
631,21.0,0.12180000000000035,num-infected-outside,right,10%
632,22.0,0.05410000000000004,num-infected-outside,right,10%
633,23.0,0.11610000000000031,num-infected-outside,right,10%
634,24.0,0.08169999999999966,num-infected-outside,right,10%
635,25.0,0.10880000000000045,num-infected-outside,right,10%
636,26.0,0.1615000000000002,num-infected-outside,right,10%
637,27.0,0.15890000000000004,num-infected-outside,right,10%
638,28.0,0.18090000000000028,num-infected-outside,right,10%
639,29.0,0.11319999999999997,num-infected-outside,right,10%
640,30.0,0.09870000000000001,num-infected-outside,right,10%
641,31.0,0.052999999999999936,num-infected-outside,right,10%
642,32.0,0.06519999999999992,num-infected-outside,right,10%
643,33.0,0.11360000000000081,num-infected-outside,right,10%
644,34.0,0.15229999999999944,num-infected-outside,right,10%
645,35.0,0.20310000000000006,num-infected-outside,right,10%
646,36.0,0.19950000000000045,num-infected-outside,right,10%
647,37.0,0.2237,num-infected-outside,right,10%
648,38.0,0.21799999999999997,num-infected-outside,right,10%
649,39.0,0.16239999999999988,num-infected-outside,right,10%
650,40.0,0.20540000000000003,num-infected-outside,right,10%
651,41.0,0.21090000000000053,num-infected-outside,right,10%
652,42.0,0.2969999999999988,num-infected-outside,right,10%
653,43.0,0.2637999999999998,num-infected-outside,right,10%
654,44.0,0.26179999999999914,num-infected-outside,right,10%
655,45.0,0.28160000000000096,num-infected-outside,right,10%
656,46.0,0.3088999999999995,num-infected-outside,right,10%
657,47.0,0.29659999999999975,num-infected-outside,right,10%
658,48.0,0.27039999999999864,num-infected-outside,right,10%
659,49.0,0.18180000000000085,num-infected-outside,right,10%
660,50.0,0.13000000000000078,num-infected-outside,right,10%
661,51.0,0.20470000000000077,num-infected-outside,right,10%
662,52.0,0.20330000000000048,num-infected-outside,right,10%
663,53.0,0.17609999999999992,num-infected-outside,right,10%
664,54.0,0.13119999999999976,num-infected-outside,right,10%
665,55.0,0.1576000000000004,num-infected-outside,right,10%
666,56.0,0.10379999999999967,num-infected-outside,right,10%
667,57.0,0.11730000000000018,num-infected-outside,right,10%
668,58.0,0.1203000000000003,num-infected-outside,right,10%
669,59.0,0.07889999999999908,num-infected-outside,right,10%
670,60.0,0.07430000000000092,num-infected-outside,right,10%
671,0.0,0.0,num-infected-outside,right,40%
672,1.0,0.1139,num-infected-outside,right,40%
673,2.0,0.15400000000000003,num-infected-outside,right,40%
674,3.0,0.22090000000000004,num-infected-outside,right,40%
675,4.0,0.1513,num-infected-outside,right,40%
676,5.0,0.1261,num-infected-outside,right,40%
677,6.0,0.1582,num-infected-outside,right,40%
678,7.0,0.1976,num-infected-outside,right,40%
679,8.0,0.18209999999999993,num-infected-outside,right,40%
680,9.0,0.1803999999999999,num-infected-outside,right,40%
681,10.0,0.25170000000000003,num-infected-outside,right,40%
682,11.0,0.27570000000000006,num-infected-outside,right,40%
683,12.0,0.32310000000000016,num-infected-outside,right,40%
684,13.0,0.37780000000000014,num-infected-outside,right,40%
685,14.0,0.3853,num-infected-outside,right,40%
686,15.0,0.41700000000000026,num-infected-outside,right,40%
687,16.0,0.4443999999999999,num-infected-outside,right,40%
688,17.0,0.4935999999999998,num-infected-outside,right,40%
689,18.0,0.4782000000000002,num-infected-outside,right,40%
690,19.0,0.5006999999999997,num-infected-outside,right,40%
691,20.0,0.4548000000000001,num-infected-outside,right,40%
692,21.0,0.5030999999999999,num-infected-outside,right,40%
693,22.0,0.47409999999999997,num-infected-outside,right,40%
694,23.0,0.43869999999999987,num-infected-outside,right,40%
695,24.0,0.46309999999999985,num-infected-outside,right,40%
696,25.0,0.4226000000000001,num-infected-outside,right,40%
697,26.0,0.40039999999999987,num-infected-outside,right,40%
698,27.0,0.4034000000000004,num-infected-outside,right,40%
699,28.0,0.367,num-infected-outside,right,40%
700,29.0,0.33979999999999944,num-infected-outside,right,40%
701,30.0,0.3390999999999993,num-infected-outside,right,40%
702,31.0,0.25950000000000006,num-infected-outside,right,40%
703,32.0,0.25560000000000027,num-infected-outside,right,40%
704,33.0,0.2405999999999997,num-infected-outside,right,40%
705,34.0,0.24179999999999957,num-infected-outside,right,40%
706,35.0,0.27230000000000043,num-infected-outside,right,40%
707,36.0,0.32230000000000025,num-infected-outside,right,40%
708,37.0,0.36240000000000006,num-infected-outside,right,40%
709,38.0,0.30459999999999976,num-infected-outside,right,40%
710,39.0,0.2859999999999996,num-infected-outside,right,40%
711,40.0,0.32789999999999964,num-infected-outside,right,40%
712,41.0,0.3212999999999999,num-infected-outside,right,40%
713,42.0,0.34799999999999986,num-infected-outside,right,40%
714,43.0,0.34469999999999956,num-infected-outside,right,40%
715,44.0,0.3543000000000003,num-infected-outside,right,40%
716,45.0,0.2903000000000002,num-infected-outside,right,40%
717,46.0,0.3216999999999999,num-infected-outside,right,40%
718,47.0,0.36629999999999985,num-infected-outside,right,40%
719,48.0,0.3413000000000004,num-infected-outside,right,40%
720,49.0,0.3357000000000001,num-infected-outside,right,40%
721,50.0,0.35990000000000055,num-infected-outside,right,40%
722,51.0,0.35409999999999986,num-infected-outside,right,40%
723,52.0,0.4383999999999997,num-infected-outside,right,40%
724,53.0,0.44170000000000087,num-infected-outside,right,40%
725,54.0,0.3864000000000001,num-infected-outside,right,40%
726,55.0,0.4039999999999999,num-infected-outside,right,40%
727,56.0,0.3904000000000005,num-infected-outside,right,40%
728,57.0,0.4286000000000003,num-infected-outside,right,40%
729,58.0,0.4457999999999993,num-infected-outside,right,40%
730,59.0,0.43520000000000003,num-infected-outside,right,40%
731,60.0,0.32119999999999926,num-infected-outside,right,40%
