,day,infected,type,stat,type_pretty
585,36.0,-0.017799999999999816,infected,right,0%
586,37.0,-0.12469999999999981,infected,right,0%
587,38.0,-0.11129999999999995,infected,right,0%
588,39.0,-0.21409999999999973,infected,right,0%
589,40.0,-0.25099999999999945,infected,right,0%
590,41.0,-0.3387000000000002,infected,right,0%
591,42.0,-0.6616,infected,right,0%
592,43.0,-0.16839999999999988,infected,right,0%
593,44.0,-0.16190000000000015,infected,right,0%
594,45.0,-0.22310000000000008,infected,right,0%
595,46.0,-0.19220000000000015,infected,right,0%
596,47.0,-0.2206999999999999,infected,right,0%
597,48.0,-0.1095000000000006,infected,right,0%
598,49.0,-0.18230000000000057,infected,right,0%
599,50.0,-0.13939999999999997,infected,right,0%
600,51.0,-0.15280000000000005,infected,right,0%
601,52.0,-0.020899999999999697,infected,right,0%
602,53.0,0.025700000000000056,infected,right,0%
603,54.0,-0.049599999999999866,infected,right,0%
604,55.0,0.10009999999999941,infected,right,0%
605,56.0,0.010799999999999699,infected,right,0%
606,57.0,0.10730000000000017,infected,right,0%
607,58.0,0.09770000000000012,infected,right,0%
608,59.0,0.16809999999999992,infected,right,0%
609,60.0,0.06020000000000003,infected,right,0%
610,0.0,0.0,infected,right,10%
611,1.0,0.0,infected,right,10%
612,2.0,-0.0023999999999999994,infected,right,10%
613,3.0,-0.019800000000000012,infected,right,10%
614,4.0,-0.02350000000000002,infected,right,10%
615,5.0,0.028200000000000003,infected,right,10%
616,6.0,0.010099999999999998,infected,right,10%
617,7.0,0.06820000000000004,infected,right,10%
618,8.0,0.026000000000000023,infected,right,10%
619,9.0,0.019000000000000128,infected,right,10%
620,10.0,0.028000000000000025,infected,right,10%
621,11.0,0.005399999999999849,infected,right,10%
622,12.0,0.024499999999999744,infected,right,10%
623,13.0,-0.005300000000000082,infected,right,10%
624,14.0,0.041100000000000136,infected,right,10%
625,15.0,0.06679999999999997,infected,right,10%
626,16.0,0.06340000000000012,infected,right,10%
627,17.0,0.0354000000000001,infected,right,10%
628,18.0,0.02740000000000009,infected,right,10%
629,19.0,0.13610000000000033,infected,right,10%
630,20.0,0.2561,infected,right,10%
631,21.0,0.34780000000000033,infected,right,10%
632,22.0,-0.04090000000000016,infected,right,10%
633,23.0,0.007200000000000095,infected,right,10%
634,24.0,0.20319999999999983,infected,right,10%
635,25.0,0.19659999999999966,infected,right,10%
636,26.0,0.1816999999999993,infected,right,10%
637,27.0,0.37570000000000014,infected,right,10%
638,28.0,0.37480000000000047,infected,right,10%
639,29.0,0.16290000000000004,infected,right,10%
640,30.0,0.15300000000000002,infected,right,10%
641,31.0,0.10199999999999987,infected,right,10%
642,32.0,0.07410000000000005,infected,right,10%
643,33.0,0.1405000000000003,infected,right,10%
644,34.0,0.24469999999999992,infected,right,10%
645,35.0,0.2856000000000005,infected,right,10%
646,36.0,-0.012499999999999956,infected,right,10%
647,37.0,0.019099999999999895,infected,right,10%
648,38.0,0.027000000000000135,infected,right,10%
649,39.0,-0.03160000000000007,infected,right,10%
650,40.0,0.004699999999999704,infected,right,10%
651,41.0,0.07629999999999981,infected,right,10%
652,42.0,0.20249999999999968,infected,right,10%
653,43.0,0.14370000000000016,infected,right,10%
654,44.0,0.11230000000000029,infected,right,10%
655,45.0,0.21189999999999998,infected,right,10%
656,46.0,0.20290000000000008,infected,right,10%
657,47.0,0.23110000000000008,infected,right,10%
658,48.0,0.1476999999999995,infected,right,10%
659,49.0,0.16779999999999973,infected,right,10%
660,50.0,0.14060000000000006,infected,right,10%
661,51.0,0.10650000000000004,infected,right,10%
662,52.0,0.16110000000000024,infected,right,10%
663,53.0,0.2366999999999999,infected,right,10%
664,54.0,0.2265999999999999,infected,right,10%
665,55.0,0.1402000000000001,infected,right,10%
666,56.0,0.2709999999999999,infected,right,10%
667,57.0,-0.06790000000000007,infected,right,10%
668,58.0,-0.08250000000000002,infected,right,10%
669,59.0,-0.06879999999999997,infected,right,10%
670,60.0,-0.07129999999999992,infected,right,10%
671,0.0,0.0,infected,right,40%
672,1.0,0.0,infected,right,40%
673,2.0,0.0266,infected,right,40%
674,3.0,0.03270000000000001,infected,right,40%
675,4.0,0.05000000000000002,infected,right,40%
676,5.0,0.07989999999999997,infected,right,40%
677,6.0,0.10150000000000003,infected,right,40%
678,7.0,0.131,infected,right,40%
679,8.0,0.0408,infected,right,40%
680,9.0,0.07179999999999997,infected,right,40%
681,10.0,0.0857,infected,right,40%
682,11.0,0.07620000000000005,infected,right,40%
683,12.0,0.04380000000000006,infected,right,40%
684,13.0,0.06869999999999998,infected,right,40%
685,14.0,0.05010000000000003,infected,right,40%
686,15.0,-0.019100000000000006,infected,right,40%
687,16.0,0.008999999999999897,infected,right,40%
688,17.0,0.10470000000000002,infected,right,40%
689,18.0,0.20609999999999995,infected,right,40%
690,19.0,0.2279,infected,right,40%
691,20.0,0.2965,infected,right,40%
692,21.0,0.33050000000000024,infected,right,40%
693,22.0,0.1745000000000001,infected,right,40%
694,23.0,0.1876,infected,right,40%
695,24.0,0.16999999999999993,infected,right,40%
696,25.0,0.1321000000000001,infected,right,40%
697,26.0,0.16819999999999968,infected,right,40%
698,27.0,0.17120000000000024,infected,right,40%
699,28.0,0.19059999999999988,infected,right,40%
700,29.0,0.1301000000000001,infected,right,40%
701,30.0,0.1685000000000001,infected,right,40%
702,31.0,0.21020000000000016,infected,right,40%
703,32.0,0.20310000000000006,infected,right,40%
704,33.0,0.13779999999999992,infected,right,40%
705,34.0,0.17589999999999995,infected,right,40%
706,35.0,0.10670000000000002,infected,right,40%
707,36.0,0.05029999999999979,infected,right,40%
708,37.0,0.06059999999999999,infected,right,40%
709,38.0,0.04760000000000009,infected,right,40%
710,39.0,0.1400999999999999,infected,right,40%
711,40.0,0.24160000000000004,infected,right,40%
712,41.0,0.2625000000000002,infected,right,40%
713,42.0,0.0405000000000002,infected,right,40%
714,43.0,0.12540000000000018,infected,right,40%
715,44.0,0.1524000000000001,infected,right,40%
716,45.0,0.18240000000000012,infected,right,40%
717,46.0,0.1862999999999997,infected,right,40%
718,47.0,0.11009999999999964,infected,right,40%
719,48.0,0.15039999999999987,infected,right,40%
720,49.0,0.16300000000000026,infected,right,40%
721,50.0,-0.02320000000000011,infected,right,40%
722,51.0,-0.027100000000000124,infected,right,40%
723,52.0,0.019199999999999884,infected,right,40%
724,53.0,0.005900000000000016,infected,right,40%
725,54.0,-0.019199999999999662,infected,right,40%
726,55.0,0.0036999999999998145,infected,right,40%
727,56.0,-0.04159999999999986,infected,right,40%
728,57.0,0.10899999999999999,infected,right,40%
729,58.0,0.16460000000000008,infected,right,40%
730,59.0,0.16110000000000002,infected,right,40%
731,60.0,0.17799999999999994,infected,right,40%
