,day,fraction,policy,screening
141,2.0,8.601336647715055e-05,D1,Screening 50%
142,3.0,0.00040139455938345797,D1,Screening 50%
143,4.0,0.0010364610660496642,D1,Screening 50%
144,5.0,0.0018338018186634922,D1,Screening 50%
145,6.0,0.0018338018186634922,D1,Screening 50%
146,7.0,0.0018338018186634922,D1,Screening 50%
147,8.0,0.0026536004337560926,D1,Screening 50%
148,9.0,0.0034130448691132974,D1,Screening 50%
149,10.0,0.0042889779731885,D1,Screening 50%
150,11.0,0.004880108233623428,D1,Screening 50%
151,12.0,0.0056004665901708,D1,Screening 50%
152,13.0,0.0056004665901708,D1,Screening 50%
153,14.0,0.0056004665901708,D1,Screening 50%
154,15.0,0.006707279552027567,D1,Screening 50%
155,16.0,0.007595704278168732,D1,Screening 50%
156,17.0,0.008519132450882675,D1,Screening 50%
157,18.0,0.009443180154809104,D1,Screening 50%
158,19.0,0.010432618570857796,D1,Screening 50%
159,20.0,0.010432618570857796,D1,Screening 50%
160,21.0,0.010432618570857796,D1,Screening 50%
161,22.0,0.011464226142671808,D1,Screening 50%
162,23.0,0.01258476732256208,D1,Screening 50%
163,24.0,0.013722060790736347,D1,Screening 50%
164,25.0,0.014711125535627773,D1,Screening 50%
165,26.0,0.015470816617985833,D1,Screening 50%
166,27.0,0.015470816617985833,D1,Screening 50%
167,28.0,0.015470816617985833,D1,Screening 50%
168,29.0,0.016219536888635686,D1,Screening 50%
169,30.0,0.0169911099629952,D1,Screening 50%
170,31.0,0.01765808658484923,D1,Screening 50%
171,32.0,0.018471950268996066,D1,Screening 50%
172,33.0,0.01922011057182959,D1,Screening 50%
173,34.0,0.01922011057182959,D1,Screening 50%
174,35.0,0.01922011057182959,D1,Screening 50%
175,1.0,0.0,D1,Screening 100%
176,2.0,0.000125,D1,Screening 100%
177,3.0,0.000475,D1,Screening 100%
178,4.0,0.0007958333333333333,D1,Screening 100%
179,5.0,0.0012067672306025504,D1,Screening 100%
180,6.0,0.0012067672306025504,D1,Screening 100%
181,7.0,0.0012067672306025504,D1,Screening 100%
182,8.0,0.0019830516482814016,D1,Screening 100%
183,9.0,0.002755842158901954,D1,Screening 100%
184,10.0,0.003589979809627664,D1,Screening 100%
185,11.0,0.0044951677411735605,D1,Screening 100%
186,12.0,0.00566200338010033,D1,Screening 100%
187,13.0,0.00566200338010033,D1,Screening 100%
188,14.0,0.00566200338010033,D1,Screening 100%
189,15.0,0.006701130643756609,D1,Screening 100%
190,16.0,0.007669806563328829,D1,Screening 100%
191,17.0,0.008700668830914852,D1,Screening 100%
192,18.0,0.009877370119056011,D1,Screening 100%
193,19.0,0.010828168172653274,D1,Screening 100%
194,20.0,0.010828168172653274,D1,Screening 100%
195,21.0,0.010828168172653274,D1,Screening 100%
196,22.0,0.011769201334548644,D1,Screening 100%
197,23.0,0.012560237198102496,D1,Screening 100%
198,24.0,0.013138668525517795,D1,Screening 100%
199,25.0,0.013674730756775007,D1,Screening 100%
200,26.0,0.014280700570605848,D1,Screening 100%
201,27.0,0.014280700570605848,D1,Screening 100%
202,28.0,0.014280700570605848,D1,Screening 100%
203,29.0,0.014739221896835505,D1,Screening 100%
204,30.0,0.015166057664686657,D1,Screening 100%
205,31.0,0.015668960857869146,D1,Screening 100%
206,32.0,0.01615774359620843,D1,Screening 100%
207,33.0,0.01650545874831076,D1,Screening 100%
208,34.0,0.01650545874831076,D1,Screening 100%
209,35.0,0.01650545874831076,D1,Screening 100%
210,1.0,0.0,D2,Screening 25%
211,2.0,0.0002125,D2,Screening 25%
212,3.0,0.0006389922179876309,D2,Screening 25%
213,4.0,0.0008187658329717702,D2,Screening 25%
214,5.0,0.0013023279922767415,D2,Screening 25%
215,6.0,0.0013023279922767415,D2,Screening 25%
216,7.0,0.0013023279922767415,D2,Screening 25%
217,8.0,0.001900220404968381,D2,Screening 25%
218,9.0,0.002651430917395097,D2,Screening 25%
219,10.0,0.003552102809518929,D2,Screening 25%
220,11.0,0.0037241973653612025,D2,Screening 25%
221,12.0,0.003773909989430401,D2,Screening 25%
222,13.0,0.003773909989430401,D2,Screening 25%
223,14.0,0.003773909989430401,D2,Screening 25%
224,15.0,0.00541445715880547,D2,Screening 25%
225,16.0,0.006677051430985321,D2,Screening 25%
226,17.0,0.008675193446034297,D2,Screening 25%
227,18.0,0.009205762532546492,D2,Screening 25%
228,19.0,0.009717045373091536,D2,Screening 25%
229,20.0,0.009717045373091536,D2,Screening 25%
230,21.0,0.009717045373091536,D2,Screening 25%
231,22.0,0.011868729244225672,D2,Screening 25%
232,23.0,0.013911826883608171,D2,Screening 25%
233,24.0,0.015797349789054314,D2,Screening 25%
234,25.0,0.016037933076018994,D2,Screening 25%
235,26.0,0.016048433429202733,D2,Screening 25%
236,27.0,0.016048433429202733,D2,Screening 25%
237,28.0,0.016048433429202733,D2,Screening 25%
238,29.0,0.01797256611945237,D2,Screening 25%
239,30.0,0.0193631375761864,D2,Screening 25%
240,31.0,0.021302540549968024,D2,Screening 25%
241,32.0,0.021714564332013995,D2,Screening 25%
242,33.0,0.022163197092831557,D2,Screening 25%
243,34.0,0.022163197092831557,D2,Screening 25%
244,35.0,0.022163197092831557,D2,Screening 25%
245,1.0,0.0,D2,Screening 50%
246,2.0,0.0,D2,Screening 50%
247,3.0,0.00039876004614223387,D2,Screening 50%
248,4.0,0.0006024264620810443,D2,Screening 50%
249,5.0,0.0009222743008954321,D2,Screening 50%
250,6.0,0.0009222743008954321,D2,Screening 50%
251,7.0,0.0009222743008954321,D2,Screening 50%
252,8.0,0.001846453141656605,D2,Screening 50%
253,9.0,0.0025327152387834323,D2,Screening 50%
254,10.0,0.003617598963314924,D2,Screening 50%
255,11.0,0.004176290005594686,D2,Screening 50%
256,12.0,0.004578765326121764,D2,Screening 50%
257,13.0,0.004578765326121764,D2,Screening 50%
258,14.0,0.004578765326121764,D2,Screening 50%
259,15.0,0.005831656165918941,D2,Screening 50%
260,16.0,0.00676785716790992,D2,Screening 50%
261,17.0,0.008361893744124318,D2,Screening 50%
262,18.0,0.00896713865250117,D2,Screening 50%
263,19.0,0.009300524694477025,D2,Screening 50%
264,20.0,0.009300524694477025,D2,Screening 50%
265,21.0,0.009300524694477025,D2,Screening 50%
266,22.0,0.010366311308401507,D2,Screening 50%
267,23.0,0.011564098275066784,D2,Screening 50%
268,24.0,0.013274838988448888,D2,Screening 50%
269,25.0,0.013832945098722299,D2,Screening 50%
270,26.0,0.014501113887928432,D2,Screening 50%
271,27.0,0.014501113887928432,D2,Screening 50%
272,28.0,0.014501113887928432,D2,Screening 50%
273,29.0,0.01521975175110281,D2,Screening 50%
274,30.0,0.016015401660976106,D2,Screening 50%
275,31.0,0.016948433168057945,D2,Screening 50%
276,32.0,0.01732227780888757,D2,Screening 50%
277,33.0,0.017749427746545712,D2,Screening 50%
278,34.0,0.017749427746545712,D2,Screening 50%
279,35.0,0.017749427746545712,D2,Screening 50%
280,1.0,0.0,D2,Screening 100%
281,2.0,7.083333333333332e-05,D2,Screening 100%
282,3.0,0.0006477272727272728,D2,Screening 100%
283,4.0,0.0010635310770319597,D2,Screening 100%
284,5.0,0.0015089243286954056,D2,Screening 100%
285,6.0,0.0015089243286954056,D2,Screening 100%
286,7.0,0.0015089243286954056,D2,Screening 100%
287,8.0,0.0020738259794342113,D2,Screening 100%
288,9.0,0.0028598506098070436,D2,Screening 100%
289,10.0,0.004001988421506674,D2,Screening 100%
290,11.0,0.004355873320658321,D2,Screening 100%
291,12.0,0.0048789685813279285,D2,Screening 100%
292,13.0,0.0048789685813279285,D2,Screening 100%
293,14.0,0.0048789685813279285,D2,Screening 100%
294,15.0,0.005904866214994582,D2,Screening 100%
295,16.0,0.0071262902443885055,D2,Screening 100%
296,17.0,0.00851891702532279,D2,Screening 100%
297,18.0,0.008966974587683838,D2,Screening 100%
298,19.0,0.009317314494130275,D2,Screening 100%
299,20.0,0.009317314494130275,D2,Screening 100%
300,21.0,0.009317314494130275,D2,Screening 100%
301,22.0,0.010335431586474392,D2,Screening 100%
302,23.0,0.01107002556396066,D2,Screening 100%
303,24.0,0.011861454962396371,D2,Screening 100%
304,25.0,0.012069753013323407,D2,Screening 100%
305,26.0,0.01233737480044831,D2,Screening 100%
306,27.0,0.01233737480044831,D2,Screening 100%
307,28.0,0.01233737480044831,D2,Screening 100%
308,29.0,0.012755812807714392,D2,Screening 100%
309,30.0,0.013083631064979957,D2,Screening 100%
310,31.0,0.01347728732174807,D2,Screening 100%
311,32.0,0.013650688913446075,D2,Screening 100%
312,33.0,0.013782422611114498,D2,Screening 100%
313,34.0,0.013782422611114498,D2,Screening 100%
314,35.0,0.013782422611114498,D2,Screening 100%
