,day,infected,type,type_pretty
142,20.0,5.8177,Infected,40%
143,21.0,6.0441,Infected,40%
144,22.0,6.032,Infected,40%
145,23.0,6.0922,Infected,40%
146,24.0,6.3605,Infected,40%
147,25.0,6.743599999999999,Infected,40%
148,26.0,7.180400000000001,Infected,40%
149,27.0,7.7153,Infected,40%
150,28.0,7.8436,Infected,40%
151,29.0,7.2104,Infected,40%
152,30.0,7.212499999999999,Infected,40%
153,31.0,7.3065,Infected,40%
154,32.0,7.463,Infected,40%
155,33.0,7.7033,Infected,40%
156,34.0,8.1183,Infected,40%
157,35.0,8.192400000000001,Infected,40%
158,36.0,7.4910000000000005,Infected,40%
159,37.0,7.3646,Infected,40%
160,38.0,7.3608,Infected,40%
161,39.0,7.4247,Infected,40%
162,40.0,7.6453000000000015,Infected,40%
163,41.0,8.038000000000002,Infected,40%
164,42.0,7.9378,Infected,40%
165,43.0,7.198499999999998,Infected,40%
166,44.0,7.1142,Infected,40%
167,45.0,7.000100000000001,Infected,40%
168,46.0,7.0722,Infected,40%
169,47.0,7.2424,Infected,40%
170,48.0,7.480899999999998,Infected,40%
171,49.0,7.2926,Infected,40%
172,50.0,6.411,Infected,40%
173,51.0,6.282499999999999,Infected,40%
174,52.0,6.298699999999999,Infected,40%
175,53.0,6.402799999999998,Infected,40%
176,54.0,6.557199999999999,Infected,40%
177,55.0,6.6774,Infected,40%
178,56.0,6.6472,Infected,40%
179,57.0,5.773600000000001,Infected,40%
180,58.0,5.691399999999999,Infected,40%
181,59.0,5.7616,Infected,40%
182,60.0,5.8998,Infected,40%
183,0.0,0.0,Infected,70%
184,1.0,0.0,Infected,70%
185,2.0,0.02,Infected,70%
186,3.0,0.06810000000000001,Infected,70%
187,4.0,0.1462,Infected,70%
188,5.0,0.2165,Infected,70%
189,6.0,0.3186,Infected,70%
190,7.0,0.3828,Infected,70%
191,8.0,0.4429,Infected,70%
192,9.0,0.5189,Infected,70%
193,10.0,0.6532000000000001,Infected,70%
194,11.0,0.7835,Infected,70%
195,12.0,0.9418,Infected,70%
196,13.0,1.0761,Infected,70%
197,14.0,1.1603,Infected,70%
198,15.0,1.1783000000000001,Infected,70%
199,16.0,1.2124000000000001,Infected,70%
200,17.0,1.3106,Infected,70%
201,18.0,1.4167,Infected,70%
202,19.0,1.5190000000000001,Infected,70%
203,20.0,1.7174,Infected,70%
204,21.0,1.7014,Infected,70%
205,22.0,1.6715000000000002,Infected,70%
206,23.0,1.6933999999999998,Infected,70%
207,24.0,1.7895,Infected,70%
208,25.0,1.9357000000000002,Infected,70%
209,26.0,2.01,Infected,70%
210,27.0,2.1241,Infected,70%
211,28.0,2.1340999999999997,Infected,70%
212,29.0,2.0079,Infected,70%
213,30.0,2.0199,Infected,70%
214,31.0,2.076,Infected,70%
215,32.0,2.1443000000000003,Infected,70%
216,33.0,2.1963,Infected,70%
217,34.0,2.3005,Infected,70%
218,35.0,2.2746999999999997,Infected,70%
219,36.0,2.1401,Infected,70%
220,37.0,2.1162,Infected,70%
221,38.0,2.2083999999999997,Infected,70%
222,39.0,2.3125999999999998,Infected,70%
223,40.0,2.3846999999999996,Infected,70%
224,41.0,2.4908,Infected,70%
225,42.0,2.5810999999999997,Infected,70%
226,43.0,2.4327999999999994,Infected,70%
227,44.0,2.3726999999999996,Infected,70%
228,45.0,2.3706999999999994,Infected,70%
229,46.0,2.4026999999999994,Infected,70%
230,47.0,2.485,Infected,70%
231,48.0,2.5631,Infected,70%
232,49.0,2.4848000000000003,Infected,70%
233,50.0,2.2965999999999998,Infected,70%
234,51.0,2.2643999999999997,Infected,70%
235,52.0,2.2924999999999995,Infected,70%
236,53.0,2.3165,Infected,70%
237,54.0,2.4167999999999994,Infected,70%
238,55.0,2.5391,Infected,70%
239,56.0,2.5109999999999992,Infected,70%
240,57.0,2.2345,Infected,70%
241,58.0,2.2304,Infected,70%
242,59.0,2.2024,Infected,70%
243,60.0,2.2784,Infected,70%
