,day,cumulative_infected,type_pretty,efficacy,policy
775,56.0,0.8797558333333334,0%,Vaccine Efficacy 90%,Without Screening
776,57.0,0.8829129166666667,0%,Vaccine Efficacy 90%,Without Screening
777,58.0,0.8872054166666667,0%,Vaccine Efficacy 90%,Without Screening
778,59.0,0.89133,0%,Vaccine Efficacy 90%,Without Screening
779,60.0,0.8951179166666667,0%,Vaccine Efficacy 90%,Without Screening
780,1.0,0.0,10%,Vaccine Efficacy 90%,Without Screening
781,2.0,0.0002337962962962942,10%,Vaccine Efficacy 90%,Without Screening
782,3.0,0.0010287037037036418,10%,Vaccine Efficacy 90%,Without Screening
783,4.0,0.0022912037037037094,10%,Vaccine Efficacy 90%,Without Screening
784,5.0,0.004349074074074103,10%,Vaccine Efficacy 90%,Without Screening
785,6.0,0.007996759259259191,10%,Vaccine Efficacy 90%,Without Screening
786,7.0,0.011317129629629653,10%,Vaccine Efficacy 90%,Without Screening
787,8.0,0.013140740740740906,10%,Vaccine Efficacy 90%,Without Screening
788,9.0,0.017489814814814746,10%,Vaccine Efficacy 90%,Without Screening
789,10.0,0.02417685185185179,10%,Vaccine Efficacy 90%,Without Screening
790,11.0,0.03245416666666677,10%,Vaccine Efficacy 90%,Without Screening
791,12.0,0.04433240740740735,10%,Vaccine Efficacy 90%,Without Screening
792,13.0,0.05859537037037049,10%,Vaccine Efficacy 90%,Without Screening
793,14.0,0.06911712962962956,10%,Vaccine Efficacy 90%,Without Screening
794,15.0,0.07804953703703703,10%,Vaccine Efficacy 90%,Without Screening
795,16.0,0.09231203703703707,10%,Vaccine Efficacy 90%,Without Screening
796,17.0,0.11153194444444434,10%,Vaccine Efficacy 90%,Without Screening
797,18.0,0.13486759259259265,10%,Vaccine Efficacy 90%,Without Screening
798,19.0,0.16077453703703723,10%,Vaccine Efficacy 90%,Without Screening
799,20.0,0.18859861111111112,10%,Vaccine Efficacy 90%,Without Screening
800,21.0,0.2102032407407407,10%,Vaccine Efficacy 90%,Without Screening
801,22.0,0.22554259259259254,10%,Vaccine Efficacy 90%,Without Screening
802,23.0,0.2468666666666666,10%,Vaccine Efficacy 90%,Without Screening
803,24.0,0.27300787037037044,10%,Vaccine Efficacy 90%,Without Screening
804,25.0,0.3019546296296297,10%,Vaccine Efficacy 90%,Without Screening
805,26.0,0.333473611111111,10%,Vaccine Efficacy 90%,Without Screening
806,27.0,0.3638231481481482,10%,Vaccine Efficacy 90%,Without Screening
807,28.0,0.3844467592592593,10%,Vaccine Efficacy 90%,Without Screening
808,29.0,0.399224074074074,10%,Vaccine Efficacy 90%,Without Screening
809,30.0,0.4219046296296296,10%,Vaccine Efficacy 90%,Without Screening
810,31.0,0.4486532407407407,10%,Vaccine Efficacy 90%,Without Screening
811,32.0,0.4749347222222222,10%,Vaccine Efficacy 90%,Without Screening
812,33.0,0.5054712962962962,10%,Vaccine Efficacy 90%,Without Screening
813,34.0,0.5323134259259259,10%,Vaccine Efficacy 90%,Without Screening
814,35.0,0.5521421296296297,10%,Vaccine Efficacy 90%,Without Screening
815,36.0,0.567386574074074,10%,Vaccine Efficacy 90%,Without Screening
816,37.0,0.5863259259259259,10%,Vaccine Efficacy 90%,Without Screening
817,38.0,0.6067152777777778,10%,Vaccine Efficacy 90%,Without Screening
818,39.0,0.6294893518518518,10%,Vaccine Efficacy 90%,Without Screening
819,40.0,0.6509074074074074,10%,Vaccine Efficacy 90%,Without Screening
820,41.0,0.672325462962963,10%,Vaccine Efficacy 90%,Without Screening
821,42.0,0.6872430555555555,10%,Vaccine Efficacy 90%,Without Screening
822,43.0,0.6988865740740741,10%,Vaccine Efficacy 90%,Without Screening
823,44.0,0.7124486111111111,10%,Vaccine Efficacy 90%,Without Screening
824,45.0,0.7271328703703703,10%,Vaccine Efficacy 90%,Without Screening
825,46.0,0.7421439814814815,10%,Vaccine Efficacy 90%,Without Screening
826,47.0,0.7554250000000001,10%,Vaccine Efficacy 90%,Without Screening
827,48.0,0.7685657407407407,10%,Vaccine Efficacy 90%,Without Screening
828,49.0,0.7790407407407408,10%,Vaccine Efficacy 90%,Without Screening
829,50.0,0.7859615740740741,10%,Vaccine Efficacy 90%,Without Screening
830,51.0,0.7941916666666666,10%,Vaccine Efficacy 90%,Without Screening
831,52.0,0.8033578703703704,10%,Vaccine Efficacy 90%,Without Screening
832,53.0,0.8122893518518518,10%,Vaccine Efficacy 90%,Without Screening
833,54.0,0.8224370370370371,10%,Vaccine Efficacy 90%,Without Screening
834,55.0,0.8314162037037037,10%,Vaccine Efficacy 90%,Without Screening
835,56.0,0.8380097222222221,10%,Vaccine Efficacy 90%,Without Screening
836,57.0,0.8417504629629631,10%,Vaccine Efficacy 90%,Without Screening
837,58.0,0.8477833333333332,10%,Vaccine Efficacy 90%,Without Screening
838,59.0,0.8538625000000001,10%,Vaccine Efficacy 90%,Without Screening
839,60.0,0.8598486111111112,10%,Vaccine Efficacy 90%,Without Screening
840,1.0,0.0,40%,Vaccine Efficacy 90%,Without Screening
841,2.0,0.0003506944444444413,40%,Vaccine Efficacy 90%,Without Screening
842,3.0,0.0009819444444444751,40%,Vaccine Efficacy 90%,Without Screening
843,4.0,0.0021743055555554966,40%,Vaccine Efficacy 90%,Without Screening
844,5.0,0.004068750000000065,40%,Vaccine Efficacy 90%,Without Screening
845,6.0,0.006874305555555595,40%,Vaccine Efficacy 90%,Without Screening
846,7.0,0.009118749999999941,40%,Vaccine Efficacy 90%,Without Screening
847,8.0,0.010802083333333299,40%,Vaccine Efficacy 90%,Without Screening
848,9.0,0.014170138888888949,40%,Vaccine Efficacy 90%,Without Screening
849,10.0,0.017957638888888953,40%,Vaccine Efficacy 90%,Without Screening
850,11.0,0.023218055555555575,40%,Vaccine Efficacy 90%,Without Screening
851,12.0,0.03079375000000005,40%,Vaccine Efficacy 90%,Without Screening
852,13.0,0.04033402777777775,40%,Vaccine Efficacy 90%,Without Screening
853,14.0,0.046086111111110974,40%,Vaccine Efficacy 90%,Without Screening
854,15.0,0.050645833333333376,40%,Vaccine Efficacy 90%,Without Screening
855,16.0,0.05899305555555539,40%,Vaccine Efficacy 90%,Without Screening
856,17.0,0.0693743055555556,40%,Vaccine Efficacy 90%,Without Screening
857,18.0,0.0806680555555555,40%,Vaccine Efficacy 90%,Without Screening
858,19.0,0.09420624999999995,40%,Vaccine Efficacy 90%,Without Screening
859,20.0,0.1076041666666667,40%,Vaccine Efficacy 90%,Without Screening
860,21.0,0.1188979166666667,40%,Vaccine Efficacy 90%,Without Screening
861,22.0,0.12612222222222216,40%,Vaccine Efficacy 90%,Without Screening
862,23.0,0.13909930555555552,40%,Vaccine Efficacy 90%,Without Screening
863,24.0,0.15516319444444437,40%,Vaccine Efficacy 90%,Without Screening
864,25.0,0.17290902777777775,40%,Vaccine Efficacy 90%,Without Screening
865,26.0,0.1923402777777778,40%,Vaccine Efficacy 90%,Without Screening
866,27.0,0.2113493055555555,40%,Vaccine Efficacy 90%,Without Screening
867,28.0,0.2256590277777777,40%,Vaccine Efficacy 90%,Without Screening
868,29.0,0.23772430555555563,40%,Vaccine Efficacy 90%,Without Screening
869,30.0,0.25273541666666666,40%,Vaccine Efficacy 90%,Without Screening
870,31.0,0.26788680555555566,40%,Vaccine Efficacy 90%,Without Screening
871,32.0,0.2870368055555556,40%,Vaccine Efficacy 90%,Without Screening
872,33.0,0.30583611111111114,40%,Vaccine Efficacy 90%,Without Screening
873,34.0,0.32512569444444445,40%,Vaccine Efficacy 90%,Without Screening
874,35.0,0.33978611111111107,40%,Vaccine Efficacy 90%,Without Screening
875,36.0,0.3490458333333333,40%,Vaccine Efficacy 90%,Without Screening
876,37.0,0.3615312499999999,40%,Vaccine Efficacy 90%,Without Screening
877,38.0,0.37745555555555554,40%,Vaccine Efficacy 90%,Without Screening
878,39.0,0.39499166666666663,40%,Vaccine Efficacy 90%,Without Screening
879,40.0,0.4111951388888889,40%,Vaccine Efficacy 90%,Without Screening
880,41.0,0.4303451388888888,40%,Vaccine Efficacy 90%,Without Screening
881,42.0,0.4452861111111111,40%,Vaccine Efficacy 90%,Without Screening
882,43.0,0.4570715277777778,40%,Vaccine Efficacy 90%,Without Screening
883,44.0,0.4714506944444444,40%,Vaccine Efficacy 90%,Without Screening
884,45.0,0.48891666666666667,40%,Vaccine Efficacy 90%,Without Screening
885,46.0,0.5057520833333333,40%,Vaccine Efficacy 90%,Without Screening
886,47.0,0.5239895833333333,40%,Vaccine Efficacy 90%,Without Screening
887,48.0,0.5432097222222222,40%,Vaccine Efficacy 90%,Without Screening
888,49.0,0.5552041666666667,40%,Vaccine Efficacy 90%,Without Screening
889,50.0,0.5649555555555555,40%,Vaccine Efficacy 90%,Without Screening
890,51.0,0.5752659722222222,40%,Vaccine Efficacy 90%,Without Screening
891,52.0,0.5888048611111112,40%,Vaccine Efficacy 90%,Without Screening
892,53.0,0.6022729166666667,40%,Vaccine Efficacy 90%,Without Screening
893,54.0,0.6163722222222222,40%,Vaccine Efficacy 90%,Without Screening
894,55.0,0.6295590277777777,40%,Vaccine Efficacy 90%,Without Screening
895,56.0,0.6389590277777777,40%,Vaccine Efficacy 90%,Without Screening
896,57.0,0.6470958333333333,40%,Vaccine Efficacy 90%,Without Screening
897,58.0,0.6562847222222222,40%,Vaccine Efficacy 90%,Without Screening
898,59.0,0.6661055555555556,40%,Vaccine Efficacy 90%,Without Screening
899,60.0,0.67585625,40%,Vaccine Efficacy 90%,Without Screening
900,1.0,0.0,70%,Vaccine Efficacy 90%,Without Screening
901,2.0,0.0002805555555555925,70%,Vaccine Efficacy 90%,Without Screening
902,3.0,0.0008416666666667775,70%,Vaccine Efficacy 90%,Without Screening
903,4.0,0.002104166666666648,70%,Vaccine Efficacy 90%,Without Screening
904,5.0,0.0030875000000000576,70%,Vaccine Efficacy 90%,Without Screening
905,6.0,0.004770833333333218,70%,Vaccine Efficacy 90%,Without Screening
906,7.0,0.006173611111110983,70%,Vaccine Efficacy 90%,Without Screening
907,8.0,0.007715277777777906,70%,Vaccine Efficacy 90%,Without Screening
908,9.0,0.00981944444444475,70%,Vaccine Efficacy 90%,Without Screening
909,10.0,0.011504166666666846,70%,Vaccine Efficacy 90%,Without Screening
910,11.0,0.014449999999999876,70%,Vaccine Efficacy 90%,Without Screening
911,12.0,0.017956944444444487,70%,Vaccine Efficacy 90%,Without Screening
912,13.0,0.022726388888888966,70%,Vaccine Efficacy 90%,Without Screening
913,14.0,0.02609444444444442,70%,Vaccine Efficacy 90%,Without Screening
914,15.0,0.02791805555555567,70%,Vaccine Efficacy 90%,Without Screening
915,16.0,0.0321277777777779,70%,Vaccine Efficacy 90%,Without Screening
916,17.0,0.03591527777777771,70%,Vaccine Efficacy 90%,Without Screening
917,18.0,0.04082499999999989,70%,Vaccine Efficacy 90%,Without Screening
918,19.0,0.0457361111111112,70%,Vaccine Efficacy 90%,Without Screening
919,20.0,0.050645833333333376,70%,Vaccine Efficacy 90%,Without Screening
920,21.0,0.054854166666666676,70%,Vaccine Efficacy 90%,Without Screening
921,22.0,0.05794166666666673,70%,Vaccine Efficacy 90%,Without Screening
922,23.0,0.06200972222222233,70%,Vaccine Efficacy 90%,Without Screening
923,24.0,0.06565694444444464,70%,Vaccine Efficacy 90%,Without Screening
924,25.0,0.07028750000000016,70%,Vaccine Efficacy 90%,Without Screening
925,26.0,0.07716111111111108,70%,Vaccine Efficacy 90%,Without Screening
926,27.0,0.08291388888888879,70%,Vaccine Efficacy 90%,Without Screening
927,28.0,0.08754305555555536,70%,Vaccine Efficacy 90%,Without Screening
928,29.0,0.09034861111111109,70%,Vaccine Efficacy 90%,Without Screening
929,30.0,0.09581944444444446,70%,Vaccine Efficacy 90%,Without Screening
930,31.0,0.10171111111111111,70%,Vaccine Efficacy 90%,Without Screening
931,32.0,0.10900694444444446,70%,Vaccine Efficacy 90%,Without Screening
932,33.0,0.11630277777777771,70%,Vaccine Efficacy 90%,Without Screening
933,34.0,0.1265444444444444,70%,Vaccine Efficacy 90%,Without Screening
934,35.0,0.1306125,70%,Vaccine Efficacy 90%,Without Screening
935,36.0,0.13397916666666662,70%,Vaccine Efficacy 90%,Without Screening
936,37.0,0.14001249999999998,70%,Vaccine Efficacy 90%,Without Screening
937,38.0,0.14464027777777774,70%,Vaccine Efficacy 90%,Without Screening
938,39.0,0.14983194444444436,70%,Vaccine Efficacy 90%,Without Screening
939,40.0,0.15796944444444438,70%,Vaccine Efficacy 90%,Without Screening
940,41.0,0.16540555555555544,70%,Vaccine Efficacy 90%,Without Screening
941,42.0,0.1714375,70%,Vaccine Efficacy 90%,Without Screening
942,43.0,0.17550555555555547,70%,Vaccine Efficacy 90%,Without Screening
943,44.0,0.18139861111111108,70%,Vaccine Efficacy 90%,Without Screening
944,45.0,0.18588750000000007,70%,Vaccine Efficacy 90%,Without Screening
945,46.0,0.1916375,70%,Vaccine Efficacy 90%,Without Screening
946,47.0,0.199775,70%,Vaccine Efficacy 90%,Without Screening
947,48.0,0.2063694444444445,70%,Vaccine Efficacy 90%,Without Screening
948,49.0,0.21113888888888896,70%,Vaccine Efficacy 90%,Without Screening
949,50.0,0.2153486111111112,70%,Vaccine Efficacy 90%,Without Screening
950,51.0,0.22081805555555561,70%,Vaccine Efficacy 90%,Without Screening
951,52.0,0.22769305555555558,70%,Vaccine Efficacy 90%,Without Screening
952,53.0,0.23400555555555563,70%,Vaccine Efficacy 90%,Without Screening
953,54.0,0.2410208333333333,70%,Vaccine Efficacy 90%,Without Screening
954,55.0,0.2462124999999999,70%,Vaccine Efficacy 90%,Without Screening
955,56.0,0.25154305555555556,70%,Vaccine Efficacy 90%,Without Screening
956,57.0,0.25575138888888893,70%,Vaccine Efficacy 90%,Without Screening
957,58.0,0.26080277777777766,70%,Vaccine Efficacy 90%,Without Screening
958,59.0,0.2673958333333333,70%,Vaccine Efficacy 90%,Without Screening
959,60.0,0.2731486111111111,70%,Vaccine Efficacy 90%,Without Screening
960,1.0,0.0,0%,Vaccine Efficacy 70%,D1
961,2.0,0.0005049999999999481,0%,Vaccine Efficacy 70%,D1
962,3.0,0.0015995833333333801,0%,Vaccine Efficacy 70%,D1
963,4.0,0.0031566666666666523,0%,Vaccine Efficacy 70%,D1
964,5.0,0.0058083333333332375,0%,Vaccine Efficacy 70%,D1
965,6.0,0.010690416666666636,0%,Vaccine Efficacy 70%,D1
966,7.0,0.014730833333333493,0%,Vaccine Efficacy 70%,D1
967,8.0,0.0174662499999999,0%,Vaccine Efficacy 70%,D1
968,9.0,0.021253750000000102,0%,Vaccine Efficacy 70%,D1
969,10.0,0.02853499999999999,0%,Vaccine Efficacy 70%,D1
970,11.0,0.03762624999999993,0%,Vaccine Efficacy 70%,D1
971,12.0,0.049915833333333146,0%,Vaccine Efficacy 70%,D1
972,13.0,0.06595125000000006,0%,Vaccine Efficacy 70%,D1
973,14.0,0.07668375,0%,Vaccine Efficacy 70%,D1
974,15.0,0.08674249999999996,0%,Vaccine Efficacy 70%,D1
975,16.0,0.0969695833333334,0%,Vaccine Efficacy 70%,D1
976,17.0,0.10892250000000002,0%,Vaccine Efficacy 70%,D1
977,18.0,0.1243266666666667,0%,Vaccine Efficacy 70%,D1
978,19.0,0.14334999999999998,0%,Vaccine Efficacy 70%,D1
979,20.0,0.16460458333333344,0%,Vaccine Efficacy 70%,D1
980,21.0,0.18106083333333356,0%,Vaccine Efficacy 70%,D1
981,22.0,0.1922141666666667,0%,Vaccine Efficacy 70%,D1
982,23.0,0.20526083333333342,0%,Vaccine Efficacy 70%,D1
983,24.0,0.22015958333333335,0%,Vaccine Efficacy 70%,D1
984,25.0,0.23569041666666676,0%,Vaccine Efficacy 70%,D1
985,26.0,0.25370375,0%,Vaccine Efficacy 70%,D1
986,27.0,0.27462166666666665,0%,Vaccine Efficacy 70%,D1
987,28.0,0.2892258333333333,0%,Vaccine Efficacy 70%,D1
988,29.0,0.30025249999999987,0%,Vaccine Efficacy 70%,D1
989,30.0,0.31203708333333335,0%,Vaccine Efficacy 70%,D1
990,31.0,0.3254208333333332,0%,Vaccine Efficacy 70%,D1
991,32.0,0.34006791666666664,0%,Vaccine Efficacy 70%,D1
992,33.0,0.3566499999999999,0%,Vaccine Efficacy 70%,D1
993,34.0,0.3767679166666666,0%,Vaccine Efficacy 70%,D1
994,35.0,0.39019333333333345,0%,Vaccine Efficacy 70%,D1
995,36.0,0.40046333333333334,0%,Vaccine Efficacy 70%,D1
996,37.0,0.4118266666666667,0%,Vaccine Efficacy 70%,D1
997,38.0,0.42277,0%,Vaccine Efficacy 70%,D1
998,39.0,0.4361533333333334,0%,Vaccine Efficacy 70%,D1
999,40.0,0.4506733333333333,0%,Vaccine Efficacy 70%,D1
1000,41.0,0.4661616666666667,0%,Vaccine Efficacy 70%,D1
1001,42.0,0.4767258333333334,0%,Vaccine Efficacy 70%,D1
1002,43.0,0.48425958333333335,0%,Vaccine Efficacy 70%,D1
1003,44.0,0.49212958333333334,0%,Vaccine Efficacy 70%,D1
1004,45.0,0.50117875,0%,Vaccine Efficacy 70%,D1
1005,46.0,0.5103958333333334,0%,Vaccine Efficacy 70%,D1
1006,47.0,0.5204966666666667,0%,Vaccine Efficacy 70%,D1
1007,48.0,0.5316500000000001,0%,Vaccine Efficacy 70%,D1
1008,49.0,0.5389733333333334,0%,Vaccine Efficacy 70%,D1
1009,50.0,0.5447395833333334,0%,Vaccine Efficacy 70%,D1
1010,51.0,0.5505895833333334,0%,Vaccine Efficacy 70%,D1
1011,52.0,0.5566920833333333,0%,Vaccine Efficacy 70%,D1
1012,53.0,0.5630891666666666,0%,Vaccine Efficacy 70%,D1
1013,54.0,0.5705808333333333,0%,Vaccine Efficacy 70%,D1
1014,55.0,0.5784929166666667,0%,Vaccine Efficacy 70%,D1
1015,56.0,0.5834174999999999,0%,Vaccine Efficacy 70%,D1
1016,57.0,0.5871633333333333,0%,Vaccine Efficacy 70%,D1
1017,58.0,0.5908254166666667,0%,Vaccine Efficacy 70%,D1
1018,59.0,0.5948233333333334,0%,Vaccine Efficacy 70%,D1
1019,60.0,0.59987375,0%,Vaccine Efficacy 70%,D1
1020,1.0,0.0,10%,Vaccine Efficacy 70%,D1
1021,2.0,0.0004208333333333559,10%,Vaccine Efficacy 70%,D1
1022,3.0,0.0013092592592591685,10%,Vaccine Efficacy 70%,D1
1023,4.0,0.002337962962962942,10%,Vaccine Efficacy 70%,D1
1024,5.0,0.004115277777777809,10%,Vaccine Efficacy 70%,D1
1025,6.0,0.008324074074074083,10%,Vaccine Efficacy 70%,D1
1026,7.0,0.010334722222222266,10%,Vaccine Efficacy 70%,D1
1027,8.0,0.012719907407407418,10%,Vaccine Efficacy 70%,D1
1028,9.0,0.016975462962963057,10%,Vaccine Efficacy 70%,D1
1029,10.0,0.022212962962962973,10%,Vaccine Efficacy 70%,D1
1030,11.0,0.0306310185185185,10%,Vaccine Efficacy 70%,D1
1031,12.0,0.04269537037037044,10%,Vaccine Efficacy 70%,D1
1032,13.0,0.05845462962962968,10%,Vaccine Efficacy 70%,D1
1033,14.0,0.0692569444444444,10%,Vaccine Efficacy 70%,D1
1034,15.0,0.07683333333333348,10%,Vaccine Efficacy 70%,D1
1035,16.0,0.08847731481481479,10%,Vaccine Efficacy 70%,D1
1036,17.0,0.10143148148148147,10%,Vaccine Efficacy 70%,D1
1037,18.0,0.11719074074074085,10%,Vaccine Efficacy 70%,D1
1038,19.0,0.13603657407407413,10%,Vaccine Efficacy 70%,D1
1039,20.0,0.15890416666666662,10%,Vaccine Efficacy 70%,D1
1040,21.0,0.17704861111111114,10%,Vaccine Efficacy 70%,D1
1041,22.0,0.18869212962962972,10%,Vaccine Efficacy 70%,D1
1042,23.0,0.2004768518518521,10%,Vaccine Efficacy 70%,D1
1043,24.0,0.21520833333333325,10%,Vaccine Efficacy 70%,D1
1044,25.0,0.2327907407407409,10%,Vaccine Efficacy 70%,D1
1045,26.0,0.2530398148148149,10%,Vaccine Efficacy 70%,D1
1046,27.0,0.273849537037037,10%,Vaccine Efficacy 70%,D1
1047,28.0,0.29087175925925907,10%,Vaccine Efficacy 70%,D1
1048,29.0,0.3037319444444443,10%,Vaccine Efficacy 70%,D1
1049,30.0,0.3155629629629628,10%,Vaccine Efficacy 70%,D1
1050,31.0,0.328001851851852,10%,Vaccine Efficacy 70%,D1
1051,32.0,0.34235925925925925,10%,Vaccine Efficacy 70%,D1
1052,33.0,0.3576967592592593,10%,Vaccine Efficacy 70%,D1
1053,34.0,0.37467222222222213,10%,Vaccine Efficacy 70%,D1
1054,35.0,0.3868314814814815,10%,Vaccine Efficacy 70%,D1
1055,36.0,0.3965120370370371,10%,Vaccine Efficacy 70%,D1
1056,37.0,0.4059578703703704,10%,Vaccine Efficacy 70%,D1
1057,38.0,0.4167606481481482,10%,Vaccine Efficacy 70%,D1
1058,39.0,0.42681435185185185,10%,Vaccine Efficacy 70%,D1
1059,40.0,0.4386462962962963,10%,Vaccine Efficacy 70%,D1
1060,41.0,0.4522078703703704,10%,Vaccine Efficacy 70%,D1
1061,42.0,0.4630097222222222,10%,Vaccine Efficacy 70%,D1
1062,43.0,0.4701638888888888,10%,Vaccine Efficacy 70%,D1
1063,44.0,0.47755370370370365,10%,Vaccine Efficacy 70%,D1
1064,45.0,0.48536342592592596,10%,Vaccine Efficacy 70%,D1
1065,46.0,0.4942009259259259,10%,Vaccine Efficacy 70%,D1
1066,47.0,0.5040217592592593,10%,Vaccine Efficacy 70%,D1
1067,48.0,0.5145907407407407,10%,Vaccine Efficacy 70%,D1
1068,49.0,0.522587037037037,10%,Vaccine Efficacy 70%,D1
1069,50.0,0.5273101851851851,10%,Vaccine Efficacy 70%,D1
1070,51.0,0.532875462962963,10%,Vaccine Efficacy 70%,D1
1071,52.0,0.5394685185185185,10%,Vaccine Efficacy 70%,D1
1072,53.0,0.5468574074074074,10%,Vaccine Efficacy 70%,D1
1073,54.0,0.5542462962962963,10%,Vaccine Efficacy 70%,D1
1074,55.0,0.5636925925925925,10%,Vaccine Efficacy 70%,D1
1075,56.0,0.5698657407407408,10%,Vaccine Efficacy 70%,D1
1076,57.0,0.5747291666666667,10%,Vaccine Efficacy 70%,D1
1077,58.0,0.5808550925925926,10%,Vaccine Efficacy 70%,D1
1078,59.0,0.5861393518518518,10%,Vaccine Efficacy 70%,D1
1079,60.0,0.5925930555555555,10%,Vaccine Efficacy 70%,D1
1080,1.0,0.0,40%,Vaccine Efficacy 70%,D1
1081,2.0,0.00014027777777769757,40%,Vaccine Efficacy 70%,D1
1082,3.0,0.0006312500000000338,40%,Vaccine Efficacy 70%,D1
1083,4.0,0.00154305555555566,40%,Vaccine Efficacy 70%,D1
1084,5.0,0.0023847222222222403,40%,Vaccine Efficacy 70%,D1
1085,6.0,0.003998611111111019,40%,Vaccine Efficacy 70%,D1
1086,7.0,0.006032638888888818,40%,Vaccine Efficacy 70%,D1
1087,8.0,0.007645833333333327,40%,Vaccine Efficacy 70%,D1
1088,9.0,0.01094305555555566,40%,Vaccine Efficacy 70%,D1
1089,10.0,0.015572222222222246,40%,Vaccine Efficacy 70%,D1
1090,11.0,0.021534722222222216,40%,Vaccine Efficacy 70%,D1
1091,12.0,0.028689583333333206,40%,Vaccine Efficacy 70%,D1
1092,13.0,0.03879166666666675,40%,Vaccine Efficacy 70%,D1
1093,14.0,0.04510347222222223,40%,Vaccine Efficacy 70%,D1
1094,15.0,0.04994444444444449,40%,Vaccine Efficacy 70%,D1
1095,16.0,0.05681736111111116,40%,Vaccine Efficacy 70%,D1
1096,17.0,0.06446388888888895,40%,Vaccine Efficacy 70%,D1
1097,18.0,0.07379305555555564,40%,Vaccine Efficacy 70%,D1
1098,19.0,0.08508680555555553,40%,Vaccine Efficacy 70%,D1
1099,20.0,0.09806319444444453,40%,Vaccine Efficacy 70%,D1
1100,21.0,0.10641111111111101,40%,Vaccine Efficacy 70%,D1
1101,22.0,0.11223333333333319,40%,Vaccine Efficacy 70%,D1
1102,23.0,0.11994930555555555,40%,Vaccine Efficacy 70%,D1
1103,24.0,0.12991041666666675,40%,Vaccine Efficacy 70%,D1
1104,25.0,0.13965972222222225,40%,Vaccine Efficacy 70%,D1
1105,26.0,0.15144513888888878,40%,Vaccine Efficacy 70%,D1
1106,27.0,0.1643513888888888,40%,Vaccine Efficacy 70%,D1
1107,28.0,0.17515486111111095,40%,Vaccine Efficacy 70%,D1
1108,29.0,0.1828000000000001,40%,Vaccine Efficacy 70%,D1
1109,30.0,0.19121805555555543,40%,Vaccine Efficacy 70%,D1
1110,31.0,0.20019652777777766,40%,Vaccine Efficacy 70%,D1
1111,32.0,0.21177083333333327,40%,Vaccine Efficacy 70%,D1
1112,33.0,0.22404652777777775,40%,Vaccine Efficacy 70%,D1
1113,34.0,0.23744374999999993,40%,Vaccine Efficacy 70%,D1
1114,35.0,0.24845694444444444,40%,Vaccine Efficacy 70%,D1
1115,36.0,0.2565243055555556,40%,Vaccine Efficacy 70%,D1
1116,37.0,0.2654326388888888,40%,Vaccine Efficacy 70%,D1
1117,38.0,0.2737097222222222,40%,Vaccine Efficacy 70%,D1
1118,39.0,0.28296874999999994,40%,Vaccine Efficacy 70%,D1
1119,40.0,0.2934902777777778,40%,Vaccine Efficacy 70%,D1
1120,41.0,0.3066069444444444,40%,Vaccine Efficacy 70%,D1
1121,42.0,0.3155152777777778,40%,Vaccine Efficacy 70%,D1
1122,43.0,0.3208479166666668,40%,Vaccine Efficacy 70%,D1
1123,44.0,0.32779166666666665,40%,Vaccine Efficacy 70%,D1
1124,45.0,0.33691111111111116,40%,Vaccine Efficacy 70%,D1
1125,46.0,0.34511805555555547,40%,Vaccine Efficacy 70%,D1
1126,47.0,0.355711111111111,40%,Vaccine Efficacy 70%,D1
1127,48.0,0.36616180555555566,40%,Vaccine Efficacy 70%,D1
1128,49.0,0.37275555555555545,40%,Vaccine Efficacy 70%,D1
1129,50.0,0.37801666666666656,40%,Vaccine Efficacy 70%,D1
1130,51.0,0.38341736111111113,40%,Vaccine Efficacy 70%,D1
1131,52.0,0.39015138888888895,40%,Vaccine Efficacy 70%,D1
1132,53.0,0.3971666666666667,40%,Vaccine Efficacy 70%,D1
1133,54.0,0.4059347222222223,40%,Vaccine Efficacy 70%,D1
1134,55.0,0.4149138888888888,40%,Vaccine Efficacy 70%,D1
1135,56.0,0.42178819444444443,40%,Vaccine Efficacy 70%,D1
1136,57.0,0.42585555555555554,40%,Vaccine Efficacy 70%,D1
1137,58.0,0.4315374999999999,40%,Vaccine Efficacy 70%,D1
1138,59.0,0.43813125,40%,Vaccine Efficacy 70%,D1
1139,60.0,0.4454263888888889,40%,Vaccine Efficacy 70%,D1
1140,1.0,0.0,70%,Vaccine Efficacy 70%,D1
1141,2.0,0.0002805555555555925,70%,Vaccine Efficacy 70%,D1
1142,3.0,0.0011222222222221727,70%,Vaccine Efficacy 70%,D1
1143,4.0,0.0019638888888889503,70%,Vaccine Efficacy 70%,D1
1144,5.0,0.002806944444444465,70%,Vaccine Efficacy 70%,D1
1145,6.0,0.004770833333333415,70%,Vaccine Efficacy 70%,D1
1146,7.0,0.006734722222222168,70%,Vaccine Efficacy 70%,D1
1147,8.0,0.009118055555555473,70%,Vaccine Efficacy 70%,D1
1148,9.0,0.011504166666666846,70%,Vaccine Efficacy 70%,D1
1149,10.0,0.014029166666666783,70%,Vaccine Efficacy 70%,D1
1150,11.0,0.017116666666666645,70%,Vaccine Efficacy 70%,D1
1151,12.0,0.01978194444444428,70%,Vaccine Efficacy 70%,D1
1152,13.0,0.025112499999999944,70%,Vaccine Efficacy 70%,D1
1153,14.0,0.030302777777777914,70%,Vaccine Efficacy 70%,D1
1154,15.0,0.03353055555555547,70%,Vaccine Efficacy 70%,D1
