,day,infected,type,type_pretty
145,23.0,40.3307,Infected,40%
146,24.0,37.9899,Infected,40%
147,25.0,35.651300000000006,Infected,40%
148,26.0,33.0801,Infected,40%
149,27.0,30.7915,Infected,40%
150,28.0,28.0941,Infected,40%
151,29.0,25.3928,Infected,40%
152,30.0,22.98,Infected,40%
153,31.0,20.6813,Infected,40%
154,32.0,18.6353,Infected,40%
155,33.0,16.7014,Infected,40%
156,34.0,14.979899999999999,Infected,40%
157,35.0,13.296600000000002,Infected,40%
158,36.0,11.7895,Infected,40%
159,37.0,10.3527,Infected,40%
160,38.0,9.204400000000001,Infected,40%
161,39.0,8.0702,Infected,40%
162,40.0,7.1623,Infected,40%
163,41.0,6.320600000000001,Infected,40%
164,42.0,5.501,Infected,40%
165,43.0,4.8337,Infected,40%
166,44.0,4.2364999999999995,Infected,40%
167,45.0,3.6612,Infected,40%
168,46.0,3.2204,Infected,40%
169,47.0,2.8016,Infected,40%
170,48.0,2.4267999999999996,Infected,40%
171,49.0,2.1083000000000003,Infected,40%
172,50.0,1.8296000000000001,Infected,40%
173,51.0,1.6153000000000002,Infected,40%
174,52.0,1.3948,Infected,40%
175,53.0,1.2105000000000001,Infected,40%
176,54.0,1.0462,Infected,40%
177,55.0,0.9359,Infected,40%
178,56.0,0.8176000000000001,Infected,40%
179,57.0,0.7154,Infected,40%
180,58.0,0.6372000000000001,Infected,40%
181,59.0,0.5531,Infected,40%
182,60.0,0.4649,Infected,40%
183,0.0,0.0,Infected,70%
184,1.0,0.0,Infected,70%
185,2.0,0.4309,Infected,70%
186,3.0,1.0821,Infected,70%
187,4.0,2.1221999999999994,Infected,70%
188,5.0,3.3667,Infected,70%
189,6.0,4.6272,Infected,70%
190,7.0,5.7055,Infected,70%
191,8.0,6.4068,Infected,70%
192,9.0,7.581099999999999,Infected,70%
193,10.0,8.905800000000001,Infected,70%
194,11.0,10.4269,Infected,70%
195,12.0,11.998,Infected,70%
196,13.0,13.3246,Infected,70%
197,14.0,13.8918,Infected,70%
198,15.0,14.01,Infected,70%
199,16.0,14.549100000000001,Infected,70%
200,17.0,15.194399999999998,Infected,70%
201,18.0,15.7435,Infected,70%
202,19.0,16.1944,Infected,70%
203,20.0,16.6112,Infected,70%
204,21.0,16.487,Infected,70%
205,22.0,15.961899999999998,Infected,70%
206,23.0,15.563099999999999,Infected,70%
207,24.0,15.503,Infected,70%
208,25.0,15.172300000000002,Infected,70%
209,26.0,14.9819,Infected,70%
210,27.0,14.667300000000001,Infected,70%
211,28.0,13.9579,Infected,70%
212,29.0,13.1603,Infected,70%
213,30.0,12.481000000000002,Infected,70%
214,31.0,11.9238,Infected,70%
215,32.0,11.342600000000001,Infected,70%
216,33.0,10.7836,Infected,70%
217,34.0,10.286499999999998,Infected,70%
218,35.0,9.745400000000002,Infected,70%
219,36.0,9.1002,Infected,70%
220,37.0,8.472900000000001,Infected,70%
221,38.0,7.9719999999999995,Infected,70%
222,39.0,7.4269,Infected,70%
223,40.0,7.016,Infected,70%
224,41.0,6.6753,Infected,70%
225,42.0,6.2405,Infected,70%
226,43.0,5.8477,Infected,70%
227,44.0,5.4830000000000005,Infected,70%
228,45.0,5.0841,Infected,70%
229,46.0,4.8176,Infected,70%
230,47.0,4.5351,Infected,70%
231,48.0,4.2264,Infected,70%
232,49.0,3.9459000000000004,Infected,70%
233,50.0,3.5731,Infected,70%
234,51.0,3.2966,Infected,70%
235,52.0,3.1003000000000003,Infected,70%
236,53.0,2.8917,Infected,70%
237,54.0,2.6673,Infected,70%
238,55.0,2.489,Infected,70%
239,56.0,2.3165999999999998,Infected,70%
240,57.0,2.1683,Infected,70%
241,58.0,2.032,Infected,70%
242,59.0,1.9038000000000002,Infected,70%
243,60.0,1.8056,Infected,70%
