,day,infected,type,type_pretty
142,20.0,44.066199999999995,Infected,40%
143,21.0,41.6233,Infected,40%
144,22.0,36.068,Infected,40%
145,23.0,33.511,Infected,40%
146,24.0,31.3067,Infected,40%
147,25.0,29.046200000000002,Infected,40%
148,26.0,27.088199999999997,Infected,40%
149,27.0,24.907899999999998,Infected,40%
150,28.0,23.042199999999998,Infected,40%
151,29.0,16.420799999999996,Infected,40%
152,30.0,16.144199999999998,Infected,40%
153,31.0,16.132299999999997,Infected,40%
154,32.0,16.430899999999998,Infected,40%
155,33.0,17.130299999999995,Infected,40%
156,34.0,17.701399999999996,Infected,40%
157,35.0,17.7635,Infected,40%
158,36.0,15.793600000000001,Infected,40%
159,37.0,16.0602,Infected,40%
160,38.0,16.3969,Infected,40%
161,39.0,16.815700000000003,Infected,40%
162,40.0,17.441000000000003,Infected,40%
163,41.0,18.1783,Infected,40%
164,42.0,18.0421,Infected,40%
165,43.0,16.921799999999998,Infected,40%
166,44.0,16.6813,Infected,40%
167,45.0,16.418799999999997,Infected,40%
168,46.0,16.483,Infected,40%
169,47.0,16.404799999999998,Infected,40%
170,48.0,16.3087,Infected,40%
171,49.0,15.9639,Infected,40%
172,50.0,14.344600000000002,Infected,40%
173,51.0,13.809600000000001,Infected,40%
174,52.0,13.372800000000002,Infected,40%
175,53.0,12.992,Infected,40%
176,54.0,12.679299999999998,Infected,40%
177,55.0,12.4008,Infected,40%
178,56.0,11.9218,Infected,40%
179,57.0,10.3987,Infected,40%
180,58.0,10.1624,Infected,40%
181,59.0,9.99,Infected,40%
182,60.0,9.981999999999998,Infected,40%
183,0.0,0.0,Infected,70%
184,1.0,0.0,Infected,70%
185,2.0,0.7976,Infected,70%
186,3.0,2.1401999999999997,Infected,70%
187,4.0,3.9637999999999995,Infected,70%
188,5.0,6.523099999999999,Infected,70%
189,6.0,9.5471,Infected,70%
190,7.0,11.781600000000001,Infected,70%
191,8.0,13.3006,Infected,70%
192,9.0,15.703399999999998,Infected,70%
193,10.0,18.521,Infected,70%
194,11.0,21.7034,Infected,70%
195,12.0,25.4249,Infected,70%
196,13.0,29.008000000000003,Infected,70%
197,14.0,30.5412,Infected,70%
198,15.0,30.685399999999998,Infected,70%
199,16.0,31.208499999999997,Infected,70%
200,17.0,31.711399999999998,Infected,70%
201,18.0,32.3808,Infected,70%
202,19.0,32.7014,Infected,70%
203,20.0,33.2284,Infected,70%
204,21.0,32.4809,Infected,70%
205,22.0,30.005999999999997,Infected,70%
206,23.0,28.6713,Infected,70%
207,24.0,27.6833,Infected,70%
208,25.0,26.5271,Infected,70%
209,26.0,25.6814,Infected,70%
210,27.0,24.2685,Infected,70%
211,28.0,23.1423,Infected,70%
212,29.0,19.3908,Infected,70%
213,30.0,18.5872,Infected,70%
214,31.0,17.982000000000003,Infected,70%
215,32.0,17.6494,Infected,70%
216,33.0,17.348699999999997,Infected,70%
217,34.0,17.0483,Infected,70%
218,35.0,16.545099999999998,Infected,70%
219,36.0,14.1283,Infected,70%
220,37.0,14.1283,Infected,70%
221,38.0,14.3447,Infected,70%
222,39.0,14.539,Infected,70%
223,40.0,14.7435,Infected,70%
224,41.0,15.056199999999999,Infected,70%
225,42.0,15.008100000000002,Infected,70%
226,43.0,13.7636,Infected,70%
227,44.0,13.775599999999999,Infected,70%
228,45.0,14.136299999999999,Infected,70%
229,46.0,14.306499999999998,Infected,70%
230,47.0,14.541,Infected,70%
231,48.0,14.7815,Infected,70%
232,49.0,14.565199999999999,Infected,70%
233,50.0,13.4469,Infected,70%
234,51.0,13.398900000000001,Infected,70%
235,52.0,13.340800000000002,Infected,70%
236,53.0,13.252600000000001,Infected,70%
237,54.0,13.1503,Infected,70%
238,55.0,13.2205,Infected,70%
239,56.0,13.0301,Infected,70%
240,57.0,11.957900000000002,Infected,70%
241,58.0,11.809699999999998,Infected,70%
242,59.0,11.6393,Infected,70%
243,60.0,11.5631,Infected,70%
