,day,infected,type,type_pretty
144,22.0,56.5851,Infected,40%
145,23.0,51.3828,Infected,40%
146,24.0,46.3007,Infected,40%
147,25.0,41.6492,Infected,40%
148,26.0,37.3668,Infected,40%
149,27.0,33.7815,Infected,40%
150,28.0,30.338700000000003,Infected,40%
151,29.0,27.192300000000003,Infected,40%
152,30.0,24.7556,Infected,40%
153,31.0,22.8718,Infected,40%
154,32.0,21.274600000000003,Infected,40%
155,33.0,20.0041,Infected,40%
156,34.0,19.194399999999998,Infected,40%
157,35.0,18.048000000000002,Infected,40%
158,36.0,16.8918,Infected,40%
159,37.0,15.9599,Infected,40%
160,38.0,15.1143,Infected,40%
161,39.0,14.294500000000001,Infected,40%
162,40.0,13.747699999999998,Infected,40%
163,41.0,13.206600000000002,Infected,40%
164,42.0,12.4991,Infected,40%
165,43.0,11.783600000000002,Infected,40%
166,44.0,11.0381,Infected,40%
167,45.0,10.647300000000001,Infected,40%
168,46.0,10.230400000000001,Infected,40%
169,47.0,9.707400000000002,Infected,40%
170,48.0,9.164299999999999,Infected,40%
171,49.0,8.6492,Infected,40%
172,50.0,8.0721,Infected,40%
173,51.0,7.595199999999999,Infected,40%
174,52.0,7.166300000000001,Infected,40%
175,53.0,6.908,Infected,40%
176,54.0,6.5472,Infected,40%
177,55.0,6.2666,Infected,40%
178,56.0,5.9779,Infected,40%
179,57.0,5.6913,Infected,40%
180,58.0,5.5009,Infected,40%
181,59.0,5.288499999999999,Infected,40%
182,60.0,5.1402,Infected,40%
183,0.0,0.0,Infected,70%
184,1.0,0.0,Infected,70%
185,2.0,1.8095,Infected,70%
186,3.0,4.857599999999999,Infected,70%
187,4.0,8.951900000000002,Infected,70%
188,5.0,14.284600000000001,Infected,70%
189,6.0,20.453,Infected,70%
190,7.0,25.002000000000002,Infected,70%
191,8.0,28.1904,Infected,70%
192,9.0,33.3427,Infected,70%
193,10.0,39.597100000000005,Infected,70%
194,11.0,46.152300000000004,Infected,70%
195,12.0,52.3687,Infected,70%
196,13.0,57.957899999999995,Infected,70%
197,14.0,59.6072,Infected,70%
198,15.0,59.276599999999995,Infected,70%
199,16.0,59.5651,Infected,70%
200,17.0,60.2926,Infected,70%
201,18.0,60.8499,Infected,70%
202,19.0,60.3726,Infected,70%
203,20.0,59.4449,Infected,70%
204,21.0,57.2423,Infected,70%
205,22.0,53.6914,Infected,70%
206,23.0,50.8056,Infected,70%
207,24.0,47.7756,Infected,70%
208,25.0,44.9078,Infected,70%
209,26.0,42.2745,Infected,70%
210,27.0,39.360800000000005,Infected,70%
211,28.0,36.5811,Infected,70%
212,29.0,33.831599999999995,Infected,70%
213,30.0,31.240499999999997,Infected,70%
214,31.0,29.170299999999997,Infected,70%
215,32.0,27.500999999999998,Infected,70%
216,33.0,25.976,Infected,70%
217,34.0,24.525000000000002,Infected,70%
218,35.0,22.915800000000004,Infected,70%
219,36.0,21.3646,Infected,70%
220,37.0,20.4008,Infected,70%
221,38.0,19.4648,Infected,70%
222,39.0,18.6411,Infected,70%
223,40.0,17.935899999999997,Infected,70%
224,41.0,17.3989,Infected,70%
225,42.0,16.7195,Infected,70%
226,43.0,15.919699999999999,Infected,70%
227,44.0,15.116299999999999,Infected,70%
228,45.0,14.441,Infected,70%
229,46.0,14.1462,Infected,70%
230,47.0,13.673299999999998,Infected,70%
231,48.0,13.416900000000002,Infected,70%
232,49.0,12.9039,Infected,70%
233,50.0,12.398799999999998,Infected,70%
234,51.0,11.986,Infected,70%
235,52.0,11.4509,Infected,70%
236,53.0,11.114099999999999,Infected,70%
237,54.0,10.8175,Infected,70%
238,55.0,10.4228,Infected,70%
239,56.0,10.03,Infected,70%
240,57.0,9.631400000000001,Infected,70%
241,58.0,9.2967,Infected,70%
242,59.0,8.973999999999998,Infected,70%
243,60.0,8.571100000000001,Infected,70%
