,day,infected,type,type_pretty
143,21.0,23.8298,Infected,40%
144,22.0,16.695400000000003,Infected,40%
145,23.0,15.400799999999998,Infected,40%
146,24.0,14.1584,Infected,40%
147,25.0,13.2406,Infected,40%
148,26.0,12.779600000000002,Infected,40%
149,27.0,12.056199999999999,Infected,40%
150,28.0,11.719399999999998,Infected,40%
151,29.0,8.2927,Infected,40%
152,30.0,8.7776,Infected,40%
153,31.0,9.2205,Infected,40%
154,32.0,9.751500000000002,Infected,40%
155,33.0,10.487,Infected,40%
156,34.0,10.9459,Infected,40%
157,35.0,11.096100000000002,Infected,40%
158,36.0,10.5831,Infected,40%
159,37.0,10.519000000000002,Infected,40%
160,38.0,10.3888,Infected,40%
161,39.0,10.240500000000003,Infected,40%
162,40.0,9.985999999999999,Infected,40%
163,41.0,9.775500000000001,Infected,40%
164,42.0,9.252500000000001,Infected,40%
165,43.0,8.2686,Infected,40%
166,44.0,7.833699999999999,Infected,40%
167,45.0,7.5511,Infected,40%
168,46.0,7.100199999999999,Infected,40%
169,47.0,6.7796,Infected,40%
170,48.0,6.4009,Infected,40%
171,49.0,6.110200000000001,Infected,40%
172,50.0,5.170300000000001,Infected,40%
173,51.0,4.9479999999999995,Infected,40%
174,52.0,4.7596,Infected,40%
175,53.0,4.6193,Infected,40%
176,54.0,4.4971000000000005,Infected,40%
177,55.0,4.2844999999999995,Infected,40%
178,56.0,4.005999999999999,Infected,40%
179,57.0,3.4347999999999996,Infected,40%
180,58.0,3.2785999999999995,Infected,40%
181,59.0,3.1263,Infected,40%
182,60.0,3.0740999999999996,Infected,40%
183,0.0,0.0,Infected,70%
184,1.0,0.0,Infected,70%
185,2.0,0.9298000000000001,Infected,70%
186,3.0,2.5371,Infected,70%
187,4.0,4.667399999999999,Infected,70%
188,5.0,7.048,Infected,70%
189,6.0,9.511099999999999,Infected,70%
190,7.0,11.334700000000002,Infected,70%
191,8.0,12.7114,Infected,70%
192,9.0,14.266499999999999,Infected,70%
193,10.0,15.959900000000001,Infected,70%
194,11.0,17.348699999999997,Infected,70%
195,12.0,18.673299999999998,Infected,70%
196,13.0,19.6854,Infected,70%
197,14.0,19.7895,Infected,70%
198,15.0,19.501000000000005,Infected,70%
199,16.0,19.1723,Infected,70%
200,17.0,18.583099999999998,Infected,70%
201,18.0,18.0402,Infected,70%
202,19.0,17.4147,Infected,70%
203,20.0,16.5872,Infected,70%
204,21.0,15.6773,Infected,70%
205,22.0,13.6613,Infected,70%
206,23.0,12.687299999999999,Infected,70%
207,24.0,11.8618,Infected,70%
208,25.0,11.100299999999999,Infected,70%
209,26.0,10.457,Infected,70%
210,27.0,9.517,Infected,70%
211,28.0,8.7615,Infected,70%
212,29.0,7.0861,Infected,70%
213,30.0,6.7235000000000005,Infected,70%
214,31.0,6.4689,Infected,70%
215,32.0,6.208400000000001,Infected,70%
216,33.0,6.022099999999999,Infected,70%
217,34.0,5.6913,Infected,70%
218,35.0,5.372700000000001,Infected,70%
219,36.0,4.6753,Infected,70%
220,37.0,4.4830000000000005,Infected,70%
221,38.0,4.3927,Infected,70%
222,39.0,4.2985999999999995,Infected,70%
223,40.0,4.1262,Infected,70%
224,41.0,3.992,Infected,70%
225,42.0,3.8999,Infected,70%
226,43.0,3.5210999999999997,Infected,70%
227,44.0,3.3987999999999996,Infected,70%
228,45.0,3.2766999999999995,Infected,70%
229,46.0,3.1221999999999994,Infected,70%
230,47.0,3.0301,Infected,70%
231,48.0,2.9538999999999995,Infected,70%
232,49.0,2.8276,Infected,70%
233,50.0,2.5993,Infected,70%
234,51.0,2.4189,Infected,70%
235,52.0,2.3467,Infected,70%
236,53.0,2.2384999999999997,Infected,70%
237,54.0,2.1142,Infected,70%
238,55.0,2.016,Infected,70%
239,56.0,1.9077000000000002,Infected,70%
240,57.0,1.7094,Infected,70%
241,58.0,1.6453,Infected,70%
242,59.0,1.5270000000000001,Infected,70%
243,60.0,1.449,Infected,70%
