,day,infected,type,type_pretty
144,22.0,30.4629,Infected,40%
145,23.0,27.194499999999998,Infected,40%
146,24.0,23.9158,Infected,40%
147,25.0,21.206400000000002,Infected,40%
148,26.0,18.6752,Infected,40%
149,27.0,16.5191,Infected,40%
150,28.0,14.440899999999997,Infected,40%
151,29.0,12.7695,Infected,40%
152,30.0,11.4569,Infected,40%
153,31.0,10.4289,Infected,40%
154,32.0,9.4008,Infected,40%
155,33.0,8.4308,Infected,40%
156,34.0,7.6171999999999995,Infected,40%
157,35.0,6.8617,Infected,40%
158,36.0,6.3046999999999995,Infected,40%
159,37.0,5.7776000000000005,Infected,40%
160,38.0,5.3307,Infected,40%
161,39.0,4.9398,Infected,40%
162,40.0,4.5771999999999995,Infected,40%
163,41.0,4.3065999999999995,Infected,40%
164,42.0,4.0742,Infected,40%
165,43.0,3.7074000000000003,Infected,40%
166,44.0,3.4208999999999996,Infected,40%
167,45.0,3.1323000000000003,Infected,40%
168,46.0,2.8798,Infected,40%
169,47.0,2.6050999999999997,Infected,40%
170,48.0,2.4508,Infected,40%
171,49.0,2.2546,Infected,40%
172,50.0,2.0882,Infected,40%
173,51.0,1.9540000000000002,Infected,40%
174,52.0,1.8356000000000001,Infected,40%
175,53.0,1.7154000000000003,Infected,40%
176,54.0,1.5932000000000002,Infected,40%
177,55.0,1.475,Infected,40%
178,56.0,1.3769,Infected,40%
179,57.0,1.3086000000000002,Infected,40%
180,58.0,1.2023000000000001,Infected,40%
181,59.0,1.1081,Infected,40%
182,60.0,1.018,Infected,40%
183,0.0,0.0,Infected,70%
184,1.0,0.0,Infected,70%
185,2.0,0.8637,Infected,70%
186,3.0,2.4949,Infected,70%
187,4.0,4.555199999999999,Infected,70%
188,5.0,6.7194,Infected,70%
189,6.0,9.180299999999999,Infected,70%
190,7.0,11.144300000000001,Infected,70%
191,8.0,12.5731,Infected,70%
192,9.0,14.619200000000001,Infected,70%
193,10.0,16.6373,Infected,70%
194,11.0,18.398799999999998,Infected,70%
195,12.0,20.1683,Infected,70%
196,13.0,21.404799999999998,Infected,70%
197,14.0,21.781599999999997,Infected,70%
198,15.0,21.4008,Infected,70%
199,16.0,21.2785,Infected,70%
200,17.0,21.0641,Infected,70%
201,18.0,20.633300000000002,Infected,70%
202,19.0,20.302599999999998,Infected,70%
203,20.0,19.573100000000004,Infected,70%
204,21.0,18.557199999999998,Infected,70%
205,22.0,17.360699999999998,Infected,70%
206,23.0,16.2485,Infected,70%
207,24.0,15.1904,Infected,70%
208,25.0,14.058100000000001,Infected,70%
209,26.0,13.096200000000001,Infected,70%
210,27.0,12.02,Infected,70%
211,28.0,11.0802,Infected,70%
212,29.0,10.0522,Infected,70%
213,30.0,8.9999,Infected,70%
214,31.0,8.1364,Infected,70%
215,32.0,7.4848,Infected,70%
216,33.0,6.7174,Infected,70%
217,34.0,6.1723,Infected,70%
218,35.0,5.6253,Infected,70%
219,36.0,5.1342,Infected,70%
220,37.0,4.7314,Infected,70%
221,38.0,4.3367,Infected,70%
222,39.0,3.972,Infected,70%
223,40.0,3.6253,Infected,70%
224,41.0,3.3286000000000002,Infected,70%
225,42.0,3.0702,Infected,70%
226,43.0,2.8076,Infected,70%
227,44.0,2.5810999999999997,Infected,70%
228,45.0,2.3507,Infected,70%
229,46.0,2.2264,Infected,70%
230,47.0,2.0842,Infected,70%
231,48.0,1.9459000000000002,Infected,70%
232,49.0,1.7715,Infected,70%
233,50.0,1.6372000000000002,Infected,70%
234,51.0,1.487,Infected,70%
235,52.0,1.3728,Infected,70%
236,53.0,1.2265000000000001,Infected,70%
237,54.0,1.1143,Infected,70%
238,55.0,1.0721,Infected,70%
239,56.0,0.988,Infected,70%
240,57.0,0.9179,Infected,70%
241,58.0,0.8637,Infected,70%
242,59.0,0.8096000000000001,Infected,70%
243,60.0,0.7596,Infected,70%
