,day,cumulative_infected,type,type_pretty,vaccine_efficacy,prevalence
365,6.0,26.30469999999997,Total infected,40%,Vaccine Efficacy 100%,Medium
366,7.0,34.036100000000005,Total infected,40%,Vaccine Efficacy 100%,Medium
367,8.0,40.114299999999986,Total infected,40%,Vaccine Efficacy 100%,Medium
368,9.0,50.523199999999974,Total infected,40%,Vaccine Efficacy 100%,Medium
369,10.0,62.747499999999974,Total infected,40%,Vaccine Efficacy 100%,Medium
370,11.0,74.42490000000001,Total infected,40%,Vaccine Efficacy 100%,Medium
371,12.0,84.78369999999995,Total infected,40%,Vaccine Efficacy 100%,Medium
372,13.0,93.97809999999998,Total infected,40%,Vaccine Efficacy 100%,Medium
373,14.0,100.69530000000003,Total infected,40%,Vaccine Efficacy 100%,Medium
374,15.0,105.65550000000002,Total infected,40%,Vaccine Efficacy 100%,Medium
375,16.0,110.6933,Total infected,40%,Vaccine Efficacy 100%,Medium
376,17.0,115.19030000000001,Total infected,40%,Vaccine Efficacy 100%,Medium
377,18.0,119.13830000000002,Total infected,40%,Vaccine Efficacy 100%,Medium
378,19.0,122.39469999999997,Total infected,40%,Vaccine Efficacy 100%,Medium
379,20.0,125.00209999999998,Total infected,40%,Vaccine Efficacy 100%,Medium
380,21.0,127.00410000000002,Total infected,40%,Vaccine Efficacy 100%,Medium
381,22.0,128.4068,Total infected,40%,Vaccine Efficacy 100%,Medium
382,23.0,129.8998,Total infected,40%,Vaccine Efficacy 100%,Medium
383,24.0,131.2424,Total infected,40%,Vaccine Efficacy 100%,Medium
384,25.0,132.4149,Total infected,40%,Vaccine Efficacy 100%,Medium
385,26.0,133.4329,Total infected,40%,Vaccine Efficacy 100%,Medium
386,27.0,134.1885,Total infected,40%,Vaccine Efficacy 100%,Medium
387,28.0,134.8016,Total infected,40%,Vaccine Efficacy 100%,Medium
388,29.0,135.2284,Total infected,40%,Vaccine Efficacy 100%,Medium
389,30.0,135.8078,Total infected,40%,Vaccine Efficacy 100%,Medium
390,31.0,136.4108,Total infected,40%,Vaccine Efficacy 100%,Medium
391,32.0,136.9439,Total infected,40%,Vaccine Efficacy 100%,Medium
392,33.0,137.397,Total infected,40%,Vaccine Efficacy 100%,Medium
393,34.0,137.8416,Total infected,40%,Vaccine Efficacy 100%,Medium
394,35.0,138.2326,Total infected,40%,Vaccine Efficacy 100%,Medium
395,36.0,138.47489999999996,Total infected,40%,Vaccine Efficacy 100%,Medium
396,37.0,138.8295,Total infected,40%,Vaccine Efficacy 100%,Medium
397,38.0,139.0962,Total infected,40%,Vaccine Efficacy 100%,Medium
398,39.0,139.3787,Total infected,40%,Vaccine Efficacy 100%,Medium
399,40.0,139.6696,Total infected,40%,Vaccine Efficacy 100%,Medium
400,41.0,139.9179,Total infected,40%,Vaccine Efficacy 100%,Medium
401,42.0,140.1503,Total infected,40%,Vaccine Efficacy 100%,Medium
402,43.0,140.3066,Total infected,40%,Vaccine Efficacy 100%,Medium
403,44.0,140.4689,Total infected,40%,Vaccine Efficacy 100%,Medium
404,45.0,140.6432,Total infected,40%,Vaccine Efficacy 100%,Medium
405,46.0,140.8076,Total infected,40%,Vaccine Efficacy 100%,Medium
406,47.0,140.956,Total infected,40%,Vaccine Efficacy 100%,Medium
407,48.0,141.12829999999997,Total infected,40%,Vaccine Efficacy 100%,Medium
408,49.0,141.25250000000003,Total infected,40%,Vaccine Efficacy 100%,Medium
409,50.0,141.3809,Total infected,40%,Vaccine Efficacy 100%,Medium
410,51.0,141.487,Total infected,40%,Vaccine Efficacy 100%,Medium
411,52.0,141.60120000000003,Total infected,40%,Vaccine Efficacy 100%,Medium
412,53.0,141.7014,Total infected,40%,Vaccine Efficacy 100%,Medium
413,54.0,141.82759999999996,Total infected,40%,Vaccine Efficacy 100%,Medium
414,55.0,141.9199,Total infected,40%,Vaccine Efficacy 100%,Medium
415,56.0,142.0,Total infected,40%,Vaccine Efficacy 100%,Medium
416,57.0,142.06799999999996,Total infected,40%,Vaccine Efficacy 100%,Medium
417,58.0,142.13009999999997,Total infected,40%,Vaccine Efficacy 100%,Medium
418,59.0,142.22049999999996,Total infected,40%,Vaccine Efficacy 100%,Medium
419,60.0,142.27859999999998,Total infected,40%,Vaccine Efficacy 100%,Medium
420,1.0,0.0,Total infected,70%,Vaccine Efficacy 100%,Medium
421,2.0,0.38069999999999027,Total infected,70%,Vaccine Efficacy 100%,Medium
422,3.0,1.3827999999999747,Total infected,70%,Vaccine Efficacy 100%,Medium
423,4.0,3.0219999999999914,Total infected,70%,Vaccine Efficacy 100%,Medium
424,5.0,5.36080000000004,Total infected,70%,Vaccine Efficacy 100%,Medium
425,6.0,8.294699999999978,Total infected,70%,Vaccine Efficacy 100%,Medium
426,7.0,10.831700000000012,Total infected,70%,Vaccine Efficacy 100%,Medium
427,8.0,12.811699999999973,Total infected,70%,Vaccine Efficacy 100%,Medium
428,9.0,16.27260000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
429,10.0,20.5351,Total infected,70%,Vaccine Efficacy 100%,Medium
430,11.0,24.933799999999962,Total infected,70%,Vaccine Efficacy 100%,Medium
431,12.0,29.232600000000048,Total infected,70%,Vaccine Efficacy 100%,Medium
432,13.0,33.298599999999965,Total infected,70%,Vaccine Efficacy 100%,Medium
433,14.0,36.36670000000004,Total infected,70%,Vaccine Efficacy 100%,Medium
434,15.0,38.65139999999997,Total infected,70%,Vaccine Efficacy 100%,Medium
435,16.0,41.66130000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
436,17.0,44.6413,Total infected,70%,Vaccine Efficacy 100%,Medium
437,18.0,47.5471,Total infected,70%,Vaccine Efficacy 100%,Medium
438,19.0,50.116299999999995,Total infected,70%,Vaccine Efficacy 100%,Medium
439,20.0,52.47489999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
440,21.0,54.148300000000006,Total infected,70%,Vaccine Efficacy 100%,Medium
441,22.0,55.43899999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
442,23.0,56.99210000000002,Total infected,70%,Vaccine Efficacy 100%,Medium
443,24.0,58.49079999999998,Total infected,70%,Vaccine Efficacy 100%,Medium
444,25.0,59.8116,Total infected,70%,Vaccine Efficacy 100%,Medium
445,26.0,61.08219999999997,Total infected,70%,Vaccine Efficacy 100%,Medium
446,27.0,62.1524,Total infected,70%,Vaccine Efficacy 100%,Medium
447,28.0,62.992200000000025,Total infected,70%,Vaccine Efficacy 100%,Medium
448,29.0,63.55520000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
449,30.0,64.23839999999998,Total infected,70%,Vaccine Efficacy 100%,Medium
450,31.0,64.9419,Total infected,70%,Vaccine Efficacy 100%,Medium
451,32.0,65.56710000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
452,33.0,66.07399999999998,Total infected,70%,Vaccine Efficacy 100%,Medium
453,34.0,66.55510000000004,Total infected,70%,Vaccine Efficacy 100%,Medium
454,35.0,66.93990000000002,Total infected,70%,Vaccine Efficacy 100%,Medium
455,36.0,67.22040000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
456,37.0,67.52099999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
457,38.0,67.8177,Total infected,70%,Vaccine Efficacy 100%,Medium
458,39.0,68.11830000000003,Total infected,70%,Vaccine Efficacy 100%,Medium
459,40.0,68.3928,Total infected,70%,Vaccine Efficacy 100%,Medium
460,41.0,68.63319999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
461,42.0,68.8356,Total infected,70%,Vaccine Efficacy 100%,Medium
462,43.0,69.01190000000003,Total infected,70%,Vaccine Efficacy 100%,Medium
463,44.0,69.16820000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
464,45.0,69.34270000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
465,46.0,69.46889999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
466,47.0,69.61320000000003,Total infected,70%,Vaccine Efficacy 100%,Medium
467,48.0,69.7354,Total infected,70%,Vaccine Efficacy 100%,Medium
468,49.0,69.81569999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
469,50.0,69.90970000000002,Total infected,70%,Vaccine Efficacy 100%,Medium
470,51.0,69.98400000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
471,52.0,70.07409999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
472,53.0,70.1543,Total infected,70%,Vaccine Efficacy 100%,Medium
473,54.0,70.2304,Total infected,70%,Vaccine Efficacy 100%,Medium
474,55.0,70.2986,Total infected,70%,Vaccine Efficacy 100%,Medium
475,56.0,70.3587,Total infected,70%,Vaccine Efficacy 100%,Medium
476,57.0,70.41290000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
477,58.0,70.463,Total infected,70%,Vaccine Efficacy 100%,Medium
478,59.0,70.5231,Total infected,70%,Vaccine Efficacy 100%,Medium
479,60.0,70.5772,Total infected,70%,Vaccine Efficacy 100%,Medium
480,1.0,0.0,Total infected,0%,Vaccine Efficacy 100%,High
481,2.0,3.0301000000000045,Total infected,0%,Vaccine Efficacy 100%,High
482,3.0,14.09620000000001,Total infected,0%,Vaccine Efficacy 100%,High
483,4.0,36.45500000000001,Total infected,0%,Vaccine Efficacy 100%,High
484,5.0,67.45689999999999,Total infected,0%,Vaccine Efficacy 100%,High
485,6.0,100.07419999999999,Total infected,0%,Vaccine Efficacy 100%,High
486,7.0,124.15210000000002,Total infected,0%,Vaccine Efficacy 100%,High
487,8.0,142.1282,Total infected,0%,Vaccine Efficacy 100%,High
488,9.0,160.5933,Total infected,0%,Vaccine Efficacy 100%,High
489,10.0,175.6534,Total infected,0%,Vaccine Efficacy 100%,High
490,11.0,187.3788,Total infected,0%,Vaccine Efficacy 100%,High
491,12.0,196.1563,Total infected,0%,Vaccine Efficacy 100%,High
492,13.0,202.8638,Total infected,0%,Vaccine Efficacy 100%,High
493,14.0,207.57909999999998,Total infected,0%,Vaccine Efficacy 100%,High
494,15.0,210.982,Total infected,0%,Vaccine Efficacy 100%,High
495,16.0,213.3708,Total infected,0%,Vaccine Efficacy 100%,High
496,17.0,215.2545,Total infected,0%,Vaccine Efficacy 100%,High
497,18.0,216.7575,Total infected,0%,Vaccine Efficacy 100%,High
498,19.0,218.1284,Total infected,0%,Vaccine Efficacy 100%,High
499,20.0,219.5432,Total infected,0%,Vaccine Efficacy 100%,High
500,21.0,220.64929999999998,Total infected,0%,Vaccine Efficacy 100%,High
501,22.0,221.7396,Total infected,0%,Vaccine Efficacy 100%,High
502,23.0,223.2165,Total infected,0%,Vaccine Efficacy 100%,High
503,24.0,224.8958,Total infected,0%,Vaccine Efficacy 100%,High
504,25.0,226.5431,Total infected,0%,Vaccine Efficacy 100%,High
505,26.0,228.22050000000002,Total infected,0%,Vaccine Efficacy 100%,High
506,27.0,229.67329999999998,Total infected,0%,Vaccine Efficacy 100%,High
507,28.0,230.8558,Total infected,0%,Vaccine Efficacy 100%,High
508,29.0,231.7174,Total infected,0%,Vaccine Efficacy 100%,High
509,30.0,232.7054,Total infected,0%,Vaccine Efficacy 100%,High
510,31.0,233.5852,Total infected,0%,Vaccine Efficacy 100%,High
511,32.0,234.4107,Total infected,0%,Vaccine Efficacy 100%,High
512,33.0,235.1944,Total infected,0%,Vaccine Efficacy 100%,High
513,34.0,235.8337,Total infected,0%,Vaccine Efficacy 100%,High
514,35.0,236.3107,Total infected,0%,Vaccine Efficacy 100%,High
515,36.0,236.6834,Total infected,0%,Vaccine Efficacy 100%,High
516,37.0,237.0301,Total infected,0%,Vaccine Efficacy 100%,High
517,38.0,237.3727,Total infected,0%,Vaccine Efficacy 100%,High
518,39.0,237.6694,Total infected,0%,Vaccine Efficacy 100%,High
519,40.0,237.9239,Total infected,0%,Vaccine Efficacy 100%,High
520,41.0,238.1925,Total infected,0%,Vaccine Efficacy 100%,High
521,42.0,238.3628,Total infected,0%,Vaccine Efficacy 100%,High
522,43.0,238.483,Total infected,0%,Vaccine Efficacy 100%,High
523,44.0,238.6332,Total infected,0%,Vaccine Efficacy 100%,High
524,45.0,238.7715,Total infected,0%,Vaccine Efficacy 100%,High
525,46.0,238.8819,Total infected,0%,Vaccine Efficacy 100%,High
526,47.0,238.988,Total infected,0%,Vaccine Efficacy 100%,High
527,48.0,239.0742,Total infected,0%,Vaccine Efficacy 100%,High
528,49.0,239.13830000000002,Total infected,0%,Vaccine Efficacy 100%,High
529,50.0,239.1884,Total infected,0%,Vaccine Efficacy 100%,High
530,51.0,239.2605,Total infected,0%,Vaccine Efficacy 100%,High
531,52.0,239.3186,Total infected,0%,Vaccine Efficacy 100%,High
532,53.0,239.3788,Total infected,0%,Vaccine Efficacy 100%,High
533,54.0,239.4168,Total infected,0%,Vaccine Efficacy 100%,High
534,55.0,239.4509,Total infected,0%,Vaccine Efficacy 100%,High
535,56.0,239.495,Total infected,0%,Vaccine Efficacy 100%,High
536,57.0,239.519,Total infected,0%,Vaccine Efficacy 100%,High
537,58.0,239.5431,Total infected,0%,Vaccine Efficacy 100%,High
538,59.0,239.5591,Total infected,0%,Vaccine Efficacy 100%,High
539,60.0,239.57909999999998,Total infected,0%,Vaccine Efficacy 100%,High
540,1.0,0.0,Total infected,10%,Vaccine Efficacy 100%,High
541,2.0,2.827699999999993,Total infected,10%,Vaccine Efficacy 100%,High
542,3.0,12.412800000000004,Total infected,10%,Vaccine Efficacy 100%,High
543,4.0,32.02409999999992,Total infected,10%,Vaccine Efficacy 100%,High
544,5.0,58.809799999999996,Total infected,10%,Vaccine Efficacy 100%,High
545,6.0,87.84380000000002,Total infected,10%,Vaccine Efficacy 100%,High
546,7.0,109.19250000000002,Total infected,10%,Vaccine Efficacy 100%,High
547,8.0,125.21040000000002,Total infected,10%,Vaccine Efficacy 100%,High
548,9.0,142.33079999999998,Total infected,10%,Vaccine Efficacy 100%,High
549,10.0,156.525,Total infected,10%,Vaccine Efficacy 100%,High
550,11.0,167.31459999999998,Total infected,10%,Vaccine Efficacy 100%,High
551,12.0,175.73950000000002,Total infected,10%,Vaccine Efficacy 100%,High
552,13.0,181.8997,Total infected,10%,Vaccine Efficacy 100%,High
553,14.0,186.2945,Total infected,10%,Vaccine Efficacy 100%,High
554,15.0,189.6472,Total infected,10%,Vaccine Efficacy 100%,High
555,16.0,192.24259999999998,Total infected,10%,Vaccine Efficacy 100%,High
556,17.0,194.26260000000002,Total infected,10%,Vaccine Efficacy 100%,High
557,18.0,195.8958,Total infected,10%,Vaccine Efficacy 100%,High
558,19.0,197.3084,Total infected,10%,Vaccine Efficacy 100%,High
559,20.0,198.5453,Total infected,10%,Vaccine Efficacy 100%,High
560,21.0,199.53910000000002,Total infected,10%,Vaccine Efficacy 100%,High
561,22.0,200.36079999999998,Total infected,10%,Vaccine Efficacy 100%,High
562,23.0,201.49110000000002,Total infected,10%,Vaccine Efficacy 100%,High
563,24.0,202.7656,Total infected,10%,Vaccine Efficacy 100%,High
564,25.0,204.1123,Total infected,10%,Vaccine Efficacy 100%,High
565,26.0,205.5172,Total infected,10%,Vaccine Efficacy 100%,High
566,27.0,206.8598,Total infected,10%,Vaccine Efficacy 100%,High
567,28.0,207.81959999999998,Total infected,10%,Vaccine Efficacy 100%,High
568,29.0,208.5552,Total infected,10%,Vaccine Efficacy 100%,High
569,30.0,209.477,Total infected,10%,Vaccine Efficacy 100%,High
570,31.0,210.36079999999998,Total infected,10%,Vaccine Efficacy 100%,High
571,32.0,211.1464,Total infected,10%,Vaccine Efficacy 100%,High
572,33.0,211.7636,Total infected,10%,Vaccine Efficacy 100%,High
573,34.0,212.3388,Total infected,10%,Vaccine Efficacy 100%,High
574,35.0,212.74550000000002,Total infected,10%,Vaccine Efficacy 100%,High
575,36.0,213.10819999999998,Total infected,10%,Vaccine Efficacy 100%,High
576,37.0,213.4188,Total infected,10%,Vaccine Efficacy 100%,High
577,38.0,213.6995,Total infected,10%,Vaccine Efficacy 100%,High
578,39.0,213.9561,Total infected,10%,Vaccine Efficacy 100%,High
579,40.0,214.1584,Total infected,10%,Vaccine Efficacy 100%,High
580,41.0,214.3507,Total infected,10%,Vaccine Efficacy 100%,High
581,42.0,214.4911,Total infected,10%,Vaccine Efficacy 100%,High
582,43.0,214.6012,Total infected,10%,Vaccine Efficacy 100%,High
583,44.0,214.73149999999998,Total infected,10%,Vaccine Efficacy 100%,High
584,45.0,214.84969999999998,Total infected,10%,Vaccine Efficacy 100%,High
585,46.0,214.9479,Total infected,10%,Vaccine Efficacy 100%,High
586,47.0,215.0321,Total infected,10%,Vaccine Efficacy 100%,High
587,48.0,215.1223,Total infected,10%,Vaccine Efficacy 100%,High
588,49.0,215.1904,Total infected,10%,Vaccine Efficacy 100%,High
589,50.0,215.2425,Total infected,10%,Vaccine Efficacy 100%,High
590,51.0,215.3106,Total infected,10%,Vaccine Efficacy 100%,High
591,52.0,215.3467,Total infected,10%,Vaccine Efficacy 100%,High
592,53.0,215.38670000000002,Total infected,10%,Vaccine Efficacy 100%,High
593,54.0,215.42489999999998,Total infected,10%,Vaccine Efficacy 100%,High
594,55.0,215.461,Total infected,10%,Vaccine Efficacy 100%,High
595,56.0,215.485,Total infected,10%,Vaccine Efficacy 100%,High
596,57.0,215.527,Total infected,10%,Vaccine Efficacy 100%,High
597,58.0,215.55509999999998,Total infected,10%,Vaccine Efficacy 100%,High
598,59.0,215.5752,Total infected,10%,Vaccine Efficacy 100%,High
599,60.0,215.6112,Total infected,10%,Vaccine Efficacy 100%,High
600,1.0,0.0,Total infected,40%,Vaccine Efficacy 100%,High
601,2.0,2.036100000000033,Total infected,40%,Vaccine Efficacy 100%,High
602,3.0,7.543099999999981,Total infected,40%,Vaccine Efficacy 100%,High
603,4.0,17.595199999999977,Total infected,40%,Vaccine Efficacy 100%,High
604,5.0,31.951999999999998,Total infected,40%,Vaccine Efficacy 100%,High
605,6.0,48.50109999999998,Total infected,40%,Vaccine Efficacy 100%,High
606,7.0,60.8999,Total infected,40%,Vaccine Efficacy 100%,High
607,8.0,70.38489999999999,Total infected,40%,Vaccine Efficacy 100%,High
608,9.0,82.50920000000002,Total infected,40%,Vaccine Efficacy 100%,High
609,10.0,94.1644,Total infected,40%,Vaccine Efficacy 100%,High
610,11.0,103.65929999999997,Total infected,40%,Vaccine Efficacy 100%,High
611,12.0,110.9317,Total infected,40%,Vaccine Efficacy 100%,High
612,13.0,116.90770000000003,Total infected,40%,Vaccine Efficacy 100%,High
613,14.0,121.36670000000001,Total infected,40%,Vaccine Efficacy 100%,High
614,15.0,124.50689999999997,Total infected,40%,Vaccine Efficacy 100%,High
615,16.0,127.12030000000001,Total infected,40%,Vaccine Efficacy 100%,High
616,17.0,129.2666,Total infected,40%,Vaccine Efficacy 100%,High
617,18.0,131.03799999999998,Total infected,40%,Vaccine Efficacy 100%,High
618,19.0,132.527,Total infected,40%,Vaccine Efficacy 100%,High
619,20.0,133.6935,Total infected,40%,Vaccine Efficacy 100%,High
620,21.0,134.5411,Total infected,40%,Vaccine Efficacy 100%,High
621,22.0,135.1683,Total infected,40%,Vaccine Efficacy 100%,High
622,23.0,135.8016,Total infected,40%,Vaccine Efficacy 100%,High
623,24.0,136.43289999999996,Total infected,40%,Vaccine Efficacy 100%,High
624,25.0,137.1143,Total infected,40%,Vaccine Efficacy 100%,High
625,26.0,137.69729999999998,Total infected,40%,Vaccine Efficacy 100%,High
626,27.0,138.2946,Total infected,40%,Vaccine Efficacy 100%,High
627,28.0,138.7874,Total infected,40%,Vaccine Efficacy 100%,High
628,29.0,139.1284,Total infected,40%,Vaccine Efficacy 100%,High
629,30.0,139.5752,Total infected,40%,Vaccine Efficacy 100%,High
630,31.0,140.00609999999998,Total infected,40%,Vaccine Efficacy 100%,High
631,32.0,140.37679999999997,Total infected,40%,Vaccine Efficacy 100%,High
632,33.0,140.7655,Total infected,40%,Vaccine Efficacy 100%,High
633,34.0,141.0843,Total infected,40%,Vaccine Efficacy 100%,High
634,35.0,141.32080000000002,Total infected,40%,Vaccine Efficacy 100%,High
635,36.0,141.5351,Total infected,40%,Vaccine Efficacy 100%,High
636,37.0,141.75560000000004,Total infected,40%,Vaccine Efficacy 100%,High
637,38.0,141.95200000000003,Total infected,40%,Vaccine Efficacy 100%,High
638,39.0,142.14440000000002,Total infected,40%,Vaccine Efficacy 100%,High
639,40.0,142.3346,Total infected,40%,Vaccine Efficacy 100%,High
640,41.0,142.481,Total infected,40%,Vaccine Efficacy 100%,High
641,42.0,142.6114,Total infected,40%,Vaccine Efficacy 100%,High
642,43.0,142.70139999999998,Total infected,40%,Vaccine Efficacy 100%,High
643,44.0,142.78959999999998,Total infected,40%,Vaccine Efficacy 100%,High
644,45.0,142.8776,Total infected,40%,Vaccine Efficacy 100%,High
645,46.0,142.97800000000004,Total infected,40%,Vaccine Efficacy 100%,High
646,47.0,143.0462,Total infected,40%,Vaccine Efficacy 100%,High
647,48.0,143.1263,Total infected,40%,Vaccine Efficacy 100%,High
648,49.0,143.1845,Total infected,40%,Vaccine Efficacy 100%,High
649,50.0,143.2284,Total infected,40%,Vaccine Efficacy 100%,High
650,51.0,143.2785,Total infected,40%,Vaccine Efficacy 100%,High
651,52.0,143.3307,Total infected,40%,Vaccine Efficacy 100%,High
652,53.0,143.3807,Total infected,40%,Vaccine Efficacy 100%,High
653,54.0,143.4109,Total infected,40%,Vaccine Efficacy 100%,High
654,55.0,143.4469,Total infected,40%,Vaccine Efficacy 100%,High
655,56.0,143.481,Total infected,40%,Vaccine Efficacy 100%,High
656,57.0,143.509,Total infected,40%,Vaccine Efficacy 100%,High
657,58.0,143.5311,Total infected,40%,Vaccine Efficacy 100%,High
658,59.0,143.5652,Total infected,40%,Vaccine Efficacy 100%,High
659,60.0,143.6072,Total infected,40%,Vaccine Efficacy 100%,High
660,1.0,0.0,Total infected,70%,Vaccine Efficacy 100%,High
661,2.0,0.9277999999999906,Total infected,70%,Vaccine Efficacy 100%,High
662,3.0,2.991999999999962,Total infected,70%,Vaccine Efficacy 100%,High
663,4.0,6.4307999999999765,Total infected,70%,Vaccine Efficacy 100%,High
664,5.0,10.945899999999995,Total infected,70%,Vaccine Efficacy 100%,High
665,6.0,16.55310000000003,Total infected,70%,Vaccine Efficacy 100%,High
666,7.0,21.06220000000002,Total infected,70%,Vaccine Efficacy 100%,High
667,8.0,24.799500000000023,Total infected,70%,Vaccine Efficacy 100%,High
668,9.0,30.208500000000015,Total infected,70%,Vaccine Efficacy 100%,High
669,10.0,35.913700000000034,Total infected,70%,Vaccine Efficacy 100%,High
670,11.0,41.372600000000034,Total infected,70%,Vaccine Efficacy 100%,High
671,12.0,46.29059999999998,Total infected,70%,Vaccine Efficacy 100%,High
672,13.0,50.51089999999999,Total infected,70%,Vaccine Efficacy 100%,High
673,14.0,53.689599999999984,Total infected,70%,Vaccine Efficacy 100%,High
674,15.0,56.12440000000001,Total infected,70%,Vaccine Efficacy 100%,High
675,16.0,58.41499999999999,Total infected,70%,Vaccine Efficacy 100%,High
676,17.0,60.434999999999974,Total infected,70%,Vaccine Efficacy 100%,High
677,18.0,62.21640000000002,Total infected,70%,Vaccine Efficacy 100%,High
678,19.0,63.661399999999986,Total infected,70%,Vaccine Efficacy 100%,High
679,20.0,65.03619999999998,Total infected,70%,Vaccine Efficacy 100%,High
680,21.0,65.99199999999999,Total infected,70%,Vaccine Efficacy 100%,High
681,22.0,66.7715,Total infected,70%,Vaccine Efficacy 100%,High
682,23.0,67.49090000000001,Total infected,70%,Vaccine Efficacy 100%,High
683,24.0,68.10230000000001,Total infected,70%,Vaccine Efficacy 100%,High
684,25.0,68.5952,Total infected,70%,Vaccine Efficacy 100%,High
685,26.0,69.0581,Total infected,70%,Vaccine Efficacy 100%,High
686,27.0,69.387,Total infected,70%,Vaccine Efficacy 100%,High
687,28.0,69.70339999999999,Total infected,70%,Vaccine Efficacy 100%,High
688,29.0,69.97000000000003,Total infected,70%,Vaccine Efficacy 100%,High
689,30.0,70.17840000000004,Total infected,70%,Vaccine Efficacy 100%,High
690,31.0,70.3707,Total infected,70%,Vaccine Efficacy 100%,High
691,32.0,70.52520000000001,Total infected,70%,Vaccine Efficacy 100%,High
692,33.0,70.6353,Total infected,70%,Vaccine Efficacy 100%,High
693,34.0,70.7373,Total infected,70%,Vaccine Efficacy 100%,High
694,35.0,70.85759999999999,Total infected,70%,Vaccine Efficacy 100%,High
695,36.0,70.94990000000004,Total infected,70%,Vaccine Efficacy 100%,High
696,37.0,71.05799999999999,Total infected,70%,Vaccine Efficacy 100%,High
697,38.0,71.1423,Total infected,70%,Vaccine Efficacy 100%,High
698,39.0,71.20840000000001,Total infected,70%,Vaccine Efficacy 100%,High
699,40.0,71.26850000000002,Total infected,70%,Vaccine Efficacy 100%,High
700,41.0,71.33269999999999,Total infected,70%,Vaccine Efficacy 100%,High
701,42.0,71.3808,Total infected,70%,Vaccine Efficacy 100%,High
702,43.0,71.42080000000001,Total infected,70%,Vaccine Efficacy 100%,High
703,44.0,71.4649,Total infected,70%,Vaccine Efficacy 100%,High
704,45.0,71.5051,Total infected,70%,Vaccine Efficacy 100%,High
705,46.0,71.52709999999999,Total infected,70%,Vaccine Efficacy 100%,High
706,47.0,71.5591,Total infected,70%,Vaccine Efficacy 100%,High
707,48.0,71.58519999999999,Total infected,70%,Vaccine Efficacy 100%,High
708,49.0,71.61519999999999,Total infected,70%,Vaccine Efficacy 100%,High
709,50.0,71.6312,Total infected,70%,Vaccine Efficacy 100%,High
710,51.0,71.66139999999999,Total infected,70%,Vaccine Efficacy 100%,High
711,52.0,71.6814,Total infected,70%,Vaccine Efficacy 100%,High
712,53.0,71.7054,Total infected,70%,Vaccine Efficacy 100%,High
713,54.0,71.71539999999999,Total infected,70%,Vaccine Efficacy 100%,High
714,55.0,71.73150000000001,Total infected,70%,Vaccine Efficacy 100%,High
715,56.0,71.7415,Total infected,70%,Vaccine Efficacy 100%,High
716,57.0,71.7515,Total infected,70%,Vaccine Efficacy 100%,High
717,58.0,71.7635,Total infected,70%,Vaccine Efficacy 100%,High
718,59.0,71.7716,Total infected,70%,Vaccine Efficacy 100%,High
719,60.0,71.78960000000001,Total infected,70%,Vaccine Efficacy 100%,High
720,1.0,0.0,Total infected,0%,Vaccine Efficacy 70%,Low
721,2.0,0.09820000000001983,Total infected,0%,Vaccine Efficacy 70%,Low
722,3.0,0.44290000000000873,Total infected,0%,Vaccine Efficacy 70%,Low
723,4.0,1.2887000000000057,Total infected,0%,Vaccine Efficacy 70%,Low
724,5.0,2.8437999999999874,Total infected,0%,Vaccine Efficacy 70%,Low
725,6.0,5.210500000000025,Total infected,0%,Vaccine Efficacy 70%,Low
726,7.0,6.927900000000022,Total infected,0%,Vaccine Efficacy 70%,Low
727,8.0,8.286599999999964,Total infected,0%,Vaccine Efficacy 70%,Low
728,9.0,11.853700000000003,Total infected,0%,Vaccine Efficacy 70%,Low
729,10.0,16.971900000000005,Total infected,0%,Vaccine Efficacy 70%,Low
730,11.0,23.62919999999997,Total infected,0%,Vaccine Efficacy 70%,Low
731,12.0,31.492999999999995,Total infected,0%,Vaccine Efficacy 70%,Low
732,13.0,41.0059,Total infected,0%,Vaccine Efficacy 70%,Low
733,14.0,47.621200000000016,Total infected,0%,Vaccine Efficacy 70%,Low
734,15.0,52.483100000000036,Total infected,0%,Vaccine Efficacy 70%,Low
735,16.0,60.77760000000001,Total infected,0%,Vaccine Efficacy 70%,Low
736,17.0,70.74349999999998,Total infected,0%,Vaccine Efficacy 70%,Low
737,18.0,80.95000000000002,Total infected,0%,Vaccine Efficacy 70%,Low
738,19.0,91.37880000000001,Total infected,0%,Vaccine Efficacy 70%,Low
739,20.0,102.10229999999999,Total infected,0%,Vaccine Efficacy 70%,Low
740,21.0,109.5932,Total infected,0%,Vaccine Efficacy 70%,Low
