,day,cumulative_infected,type,type_pretty,vaccine_efficacy,prevalence
365,6.0,13.485000000000014,Total infected,40%,Vaccine Efficacy 100%,Medium
366,7.0,17.53109999999998,Total infected,40%,Vaccine Efficacy 100%,Medium
367,8.0,21.238499999999988,Total infected,40%,Vaccine Efficacy 100%,Medium
368,9.0,27.078100000000006,Total infected,40%,Vaccine Efficacy 100%,Medium
369,10.0,34.63730000000001,Total infected,40%,Vaccine Efficacy 100%,Medium
370,11.0,43.571199999999976,Total infected,40%,Vaccine Efficacy 100%,Medium
371,12.0,52.976,Total infected,40%,Vaccine Efficacy 100%,Medium
372,13.0,62.3648,Total infected,40%,Vaccine Efficacy 100%,Medium
373,14.0,69.505,Total infected,40%,Vaccine Efficacy 100%,Medium
374,15.0,75.0882,Total infected,40%,Vaccine Efficacy 100%,Medium
375,16.0,82.07419999999999,Total infected,40%,Vaccine Efficacy 100%,Medium
376,17.0,89.22039999999998,Total infected,40%,Vaccine Efficacy 100%,Medium
377,18.0,96.17830000000001,Total infected,40%,Vaccine Efficacy 100%,Medium
378,19.0,103.04410000000001,Total infected,40%,Vaccine Efficacy 100%,Medium
379,20.0,109.01599999999999,Total infected,40%,Vaccine Efficacy 100%,Medium
380,21.0,113.7234,Total infected,40%,Vaccine Efficacy 100%,Medium
381,22.0,117.13229999999999,Total infected,40%,Vaccine Efficacy 100%,Medium
382,23.0,120.62720000000002,Total infected,40%,Vaccine Efficacy 100%,Medium
383,24.0,123.8998,Total infected,40%,Vaccine Efficacy 100%,Medium
384,25.0,126.8717,Total infected,40%,Vaccine Efficacy 100%,Medium
385,26.0,129.47899999999998,Total infected,40%,Vaccine Efficacy 100%,Medium
386,27.0,131.7455,Total infected,40%,Vaccine Efficacy 100%,Medium
387,28.0,133.4669,Total infected,40%,Vaccine Efficacy 100%,Medium
388,29.0,134.7535,Total infected,40%,Vaccine Efficacy 100%,Medium
389,30.0,135.93189999999998,Total infected,40%,Vaccine Efficacy 100%,Medium
390,31.0,136.9659,Total infected,40%,Vaccine Efficacy 100%,Medium
391,32.0,137.8597,Total infected,40%,Vaccine Efficacy 100%,Medium
392,33.0,138.6233,Total infected,40%,Vaccine Efficacy 100%,Medium
393,34.0,139.3166,Total infected,40%,Vaccine Efficacy 100%,Medium
394,35.0,139.8397,Total infected,40%,Vaccine Efficacy 100%,Medium
395,36.0,140.1703,Total infected,40%,Vaccine Efficacy 100%,Medium
396,37.0,140.533,Total infected,40%,Vaccine Efficacy 100%,Medium
397,38.0,140.8538,Total infected,40%,Vaccine Efficacy 100%,Medium
398,39.0,141.1343,Total infected,40%,Vaccine Efficacy 100%,Medium
399,40.0,141.4209,Total infected,40%,Vaccine Efficacy 100%,Medium
400,41.0,141.6212,Total infected,40%,Vaccine Efficacy 100%,Medium
401,42.0,141.8096,Total infected,40%,Vaccine Efficacy 100%,Medium
402,43.0,141.956,Total infected,40%,Vaccine Efficacy 100%,Medium
403,44.0,142.0922,Total infected,40%,Vaccine Efficacy 100%,Medium
404,45.0,142.1984,Total infected,40%,Vaccine Efficacy 100%,Medium
405,46.0,142.2986,Total infected,40%,Vaccine Efficacy 100%,Medium
406,47.0,142.3968,Total infected,40%,Vaccine Efficacy 100%,Medium
407,48.0,142.473,Total infected,40%,Vaccine Efficacy 100%,Medium
408,49.0,142.529,Total infected,40%,Vaccine Efficacy 100%,Medium
409,50.0,142.5851,Total infected,40%,Vaccine Efficacy 100%,Medium
410,51.0,142.6352,Total infected,40%,Vaccine Efficacy 100%,Medium
411,52.0,142.6894,Total infected,40%,Vaccine Efficacy 100%,Medium
412,53.0,142.7395,Total infected,40%,Vaccine Efficacy 100%,Medium
413,54.0,142.7896,Total infected,40%,Vaccine Efficacy 100%,Medium
414,55.0,142.8437,Total infected,40%,Vaccine Efficacy 100%,Medium
415,56.0,142.8718,Total infected,40%,Vaccine Efficacy 100%,Medium
416,57.0,142.9018,Total infected,40%,Vaccine Efficacy 100%,Medium
417,58.0,142.9259,Total infected,40%,Vaccine Efficacy 100%,Medium
418,59.0,142.9459,Total infected,40%,Vaccine Efficacy 100%,Medium
419,60.0,142.9799,Total infected,40%,Vaccine Efficacy 100%,Medium
420,1.0,0.0,Total infected,70%,Vaccine Efficacy 100%,Medium
421,2.0,0.38069999999999027,Total infected,70%,Vaccine Efficacy 100%,Medium
422,3.0,1.2203999999999837,Total infected,70%,Vaccine Efficacy 100%,Medium
423,4.0,2.2624999999999886,Total infected,70%,Vaccine Efficacy 100%,Medium
424,5.0,3.5871999999999957,Total infected,70%,Vaccine Efficacy 100%,Medium
425,6.0,5.320699999999988,Total infected,70%,Vaccine Efficacy 100%,Medium
426,7.0,6.837699999999984,Total infected,70%,Vaccine Efficacy 100%,Medium
427,8.0,8.256500000000017,Total infected,70%,Vaccine Efficacy 100%,Medium
428,9.0,10.158299999999997,Total infected,70%,Vaccine Efficacy 100%,Medium
429,10.0,12.507000000000005,Total infected,70%,Vaccine Efficacy 100%,Medium
430,11.0,15.11020000000002,Total infected,70%,Vaccine Efficacy 100%,Medium
431,12.0,17.755499999999984,Total infected,70%,Vaccine Efficacy 100%,Medium
432,13.0,20.538999999999987,Total infected,70%,Vaccine Efficacy 100%,Medium
433,14.0,22.791600000000017,Total infected,70%,Vaccine Efficacy 100%,Medium
434,15.0,24.593200000000024,Total infected,70%,Vaccine Efficacy 100%,Medium
435,16.0,26.763599999999997,Total infected,70%,Vaccine Efficacy 100%,Medium
436,17.0,29.058099999999968,Total infected,70%,Vaccine Efficacy 100%,Medium
437,18.0,31.44290000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
438,19.0,33.90780000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
439,20.0,36.33670000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
440,21.0,38.26259999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
441,22.0,39.81360000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
442,23.0,41.591200000000015,Total infected,70%,Vaccine Efficacy 100%,Medium
443,24.0,43.28450000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
444,25.0,45.058099999999996,Total infected,70%,Vaccine Efficacy 100%,Medium
445,26.0,46.69739999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
446,27.0,48.3407,Total infected,70%,Vaccine Efficacy 100%,Medium
447,28.0,49.504999999999995,Total infected,70%,Vaccine Efficacy 100%,Medium
448,29.0,50.519000000000005,Total infected,70%,Vaccine Efficacy 100%,Medium
449,30.0,51.607200000000006,Total infected,70%,Vaccine Efficacy 100%,Medium
450,31.0,52.80359999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
451,32.0,53.91380000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
452,33.0,54.943899999999985,Total infected,70%,Vaccine Efficacy 100%,Medium
453,34.0,55.91589999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
454,35.0,56.66929999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
455,36.0,57.3527,Total infected,70%,Vaccine Efficacy 100%,Medium
456,37.0,58.024100000000004,Total infected,70%,Vaccine Efficacy 100%,Medium
457,38.0,58.70140000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
458,39.0,59.35069999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
459,40.0,60.01400000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
460,41.0,60.63929999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
461,42.0,61.142300000000006,Total infected,70%,Vaccine Efficacy 100%,Medium
462,43.0,61.5591,Total infected,70%,Vaccine Efficacy 100%,Medium
463,44.0,61.994,Total infected,70%,Vaccine Efficacy 100%,Medium
464,45.0,62.44290000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
465,46.0,62.82159999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
466,47.0,63.24449999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
467,48.0,63.65729999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
468,49.0,63.951899999999995,Total infected,70%,Vaccine Efficacy 100%,Medium
469,50.0,64.19040000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
470,51.0,64.44890000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
471,52.0,64.7295,Total infected,70%,Vaccine Efficacy 100%,Medium
472,53.0,64.976,Total infected,70%,Vaccine Efficacy 100%,Medium
473,54.0,65.22040000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
474,55.0,65.47290000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
475,56.0,65.69139999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
476,57.0,65.88980000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
477,58.0,66.08619999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
478,59.0,66.26249999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
479,60.0,66.46889999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
480,1.0,0.0,Total infected,0%,Vaccine Efficacy 100%,High
481,2.0,3.0299999999999727,Total infected,0%,Vaccine Efficacy 100%,High
482,3.0,9.555099999999982,Total infected,0%,Vaccine Efficacy 100%,High
483,4.0,20.65530000000001,Total infected,0%,Vaccine Efficacy 100%,High
484,5.0,37.41890000000001,Total infected,0%,Vaccine Efficacy 100%,High
485,6.0,59.036100000000005,Total infected,0%,Vaccine Efficacy 100%,High
486,7.0,76.3226,Total infected,0%,Vaccine Efficacy 100%,High
487,8.0,90.5752,Total infected,0%,Vaccine Efficacy 100%,High
488,9.0,111.6473,Total infected,0%,Vaccine Efficacy 100%,High
489,10.0,134.9819,Total infected,0%,Vaccine Efficacy 100%,High
490,11.0,157.17829999999998,Total infected,0%,Vaccine Efficacy 100%,High
491,12.0,176.2806,Total infected,0%,Vaccine Efficacy 100%,High
492,13.0,192.0601,Total infected,0%,Vaccine Efficacy 100%,High
493,14.0,203.4349,Total infected,0%,Vaccine Efficacy 100%,High
494,15.0,211.5631,Total infected,0%,Vaccine Efficacy 100%,High
495,16.0,218.1984,Total infected,0%,Vaccine Efficacy 100%,High
496,17.0,223.501,Total infected,0%,Vaccine Efficacy 100%,High
497,18.0,227.5431,Total infected,0%,Vaccine Efficacy 100%,High
498,19.0,230.519,Total infected,0%,Vaccine Efficacy 100%,High
499,20.0,232.8577,Total infected,0%,Vaccine Efficacy 100%,High
500,21.0,234.503,Total infected,0%,Vaccine Efficacy 100%,High
501,22.0,235.6713,Total infected,0%,Vaccine Efficacy 100%,High
502,23.0,236.5751,Total infected,0%,Vaccine Efficacy 100%,High
503,24.0,237.3167,Total infected,0%,Vaccine Efficacy 100%,High
504,25.0,237.9139,Total infected,0%,Vaccine Efficacy 100%,High
505,26.0,238.3286,Total infected,0%,Vaccine Efficacy 100%,High
506,27.0,238.6633,Total infected,0%,Vaccine Efficacy 100%,High
507,28.0,238.9038,Total infected,0%,Vaccine Efficacy 100%,High
508,29.0,239.0861,Total infected,0%,Vaccine Efficacy 100%,High
509,30.0,239.2525,Total infected,0%,Vaccine Efficacy 100%,High
510,31.0,239.35070000000002,Total infected,0%,Vaccine Efficacy 100%,High
511,32.0,239.4429,Total infected,0%,Vaccine Efficacy 100%,High
512,33.0,239.5291,Total infected,0%,Vaccine Efficacy 100%,High
513,34.0,239.5852,Total infected,0%,Vaccine Efficacy 100%,High
514,35.0,239.6312,Total infected,0%,Vaccine Efficacy 100%,High
515,36.0,239.6714,Total infected,0%,Vaccine Efficacy 100%,High
516,37.0,239.6994,Total infected,0%,Vaccine Efficacy 100%,High
517,38.0,239.7215,Total infected,0%,Vaccine Efficacy 100%,High
518,39.0,239.7475,Total infected,0%,Vaccine Efficacy 100%,High
519,40.0,239.75549999999998,Total infected,0%,Vaccine Efficacy 100%,High
520,41.0,239.7696,Total infected,0%,Vaccine Efficacy 100%,High
521,42.0,239.7876,Total infected,0%,Vaccine Efficacy 100%,High
522,43.0,239.8016,Total infected,0%,Vaccine Efficacy 100%,High
523,44.0,239.8116,Total infected,0%,Vaccine Efficacy 100%,High
524,45.0,239.8296,Total infected,0%,Vaccine Efficacy 100%,High
525,46.0,239.83769999999998,Total infected,0%,Vaccine Efficacy 100%,High
526,47.0,239.8517,Total infected,0%,Vaccine Efficacy 100%,High
527,48.0,239.8577,Total infected,0%,Vaccine Efficacy 100%,High
528,49.0,239.8658,Total infected,0%,Vaccine Efficacy 100%,High
529,50.0,239.8698,Total infected,0%,Vaccine Efficacy 100%,High
530,51.0,239.8697,Total infected,0%,Vaccine Efficacy 100%,High
531,52.0,239.8778,Total infected,0%,Vaccine Efficacy 100%,High
532,53.0,239.8838,Total infected,0%,Vaccine Efficacy 100%,High
533,54.0,239.8878,Total infected,0%,Vaccine Efficacy 100%,High
534,55.0,239.8978,Total infected,0%,Vaccine Efficacy 100%,High
535,56.0,239.90789999999998,Total infected,0%,Vaccine Efficacy 100%,High
536,57.0,239.9099,Total infected,0%,Vaccine Efficacy 100%,High
537,58.0,239.9159,Total infected,0%,Vaccine Efficacy 100%,High
538,59.0,239.91989999999998,Total infected,0%,Vaccine Efficacy 100%,High
539,60.0,239.9239,Total infected,0%,Vaccine Efficacy 100%,High
540,1.0,0.0,Total infected,10%,Vaccine Efficacy 100%,High
541,2.0,2.827600000000018,Total infected,10%,Vaccine Efficacy 100%,High
542,3.0,8.73350000000005,Total infected,10%,Vaccine Efficacy 100%,High
543,4.0,18.44290000000001,Total infected,10%,Vaccine Efficacy 100%,High
544,5.0,32.35270000000003,Total infected,10%,Vaccine Efficacy 100%,High
545,6.0,50.8296,Total infected,10%,Vaccine Efficacy 100%,High
546,7.0,65.9238,Total infected,10%,Vaccine Efficacy 100%,High
547,8.0,78.03210000000001,Total infected,10%,Vaccine Efficacy 100%,High
548,9.0,96.27459999999999,Total infected,10%,Vaccine Efficacy 100%,High
549,10.0,116.59120000000001,Total infected,10%,Vaccine Efficacy 100%,High
550,11.0,136.0821,Total infected,10%,Vaccine Efficacy 100%,High
551,12.0,153.7255,Total infected,10%,Vaccine Efficacy 100%,High
552,13.0,168.3087,Total infected,10%,Vaccine Efficacy 100%,High
553,14.0,178.8056,Total infected,10%,Vaccine Efficacy 100%,High
554,15.0,186.3827,Total infected,10%,Vaccine Efficacy 100%,High
555,16.0,193.2044,Total infected,10%,Vaccine Efficacy 100%,High
556,17.0,198.5651,Total infected,10%,Vaccine Efficacy 100%,High
557,18.0,202.7596,Total infected,10%,Vaccine Efficacy 100%,High
558,19.0,206.04410000000001,Total infected,10%,Vaccine Efficacy 100%,High
559,20.0,208.4789,Total infected,10%,Vaccine Efficacy 100%,High
560,21.0,210.2104,Total infected,10%,Vaccine Efficacy 100%,High
561,22.0,211.481,Total infected,10%,Vaccine Efficacy 100%,High
562,23.0,212.501,Total infected,10%,Vaccine Efficacy 100%,High
563,24.0,213.2545,Total infected,10%,Vaccine Efficacy 100%,High
564,25.0,213.8718,Total infected,10%,Vaccine Efficacy 100%,High
565,26.0,214.2766,Total infected,10%,Vaccine Efficacy 100%,High
566,27.0,214.6313,Total infected,10%,Vaccine Efficacy 100%,High
567,28.0,214.8798,Total infected,10%,Vaccine Efficacy 100%,High
568,29.0,215.0601,Total infected,10%,Vaccine Efficacy 100%,High
569,30.0,215.18439999999998,Total infected,10%,Vaccine Efficacy 100%,High
570,31.0,215.31459999999998,Total infected,10%,Vaccine Efficacy 100%,High
571,32.0,215.4108,Total infected,10%,Vaccine Efficacy 100%,High
572,33.0,215.47289999999998,Total infected,10%,Vaccine Efficacy 100%,High
573,34.0,215.5411,Total infected,10%,Vaccine Efficacy 100%,High
574,35.0,215.6012,Total infected,10%,Vaccine Efficacy 100%,High
575,36.0,215.63330000000002,Total infected,10%,Vaccine Efficacy 100%,High
576,37.0,215.6553,Total infected,10%,Vaccine Efficacy 100%,High
577,38.0,215.68540000000002,Total infected,10%,Vaccine Efficacy 100%,High
578,39.0,215.7194,Total infected,10%,Vaccine Efficacy 100%,High
579,40.0,215.7354,Total infected,10%,Vaccine Efficacy 100%,High
580,41.0,215.7576,Total infected,10%,Vaccine Efficacy 100%,High
581,42.0,215.77960000000002,Total infected,10%,Vaccine Efficacy 100%,High
582,43.0,215.7856,Total infected,10%,Vaccine Efficacy 100%,High
583,44.0,215.8056,Total infected,10%,Vaccine Efficacy 100%,High
584,45.0,215.81560000000002,Total infected,10%,Vaccine Efficacy 100%,High
585,46.0,215.83159999999998,Total infected,10%,Vaccine Efficacy 100%,High
586,47.0,215.8456,Total infected,10%,Vaccine Efficacy 100%,High
587,48.0,215.8578,Total infected,10%,Vaccine Efficacy 100%,High
588,49.0,215.8638,Total infected,10%,Vaccine Efficacy 100%,High
589,50.0,215.8718,Total infected,10%,Vaccine Efficacy 100%,High
590,51.0,215.87380000000002,Total infected,10%,Vaccine Efficacy 100%,High
591,52.0,215.88979999999998,Total infected,10%,Vaccine Efficacy 100%,High
592,53.0,215.8918,Total infected,10%,Vaccine Efficacy 100%,High
593,54.0,215.8958,Total infected,10%,Vaccine Efficacy 100%,High
594,55.0,215.8998,Total infected,10%,Vaccine Efficacy 100%,High
595,56.0,215.9038,Total infected,10%,Vaccine Efficacy 100%,High
596,57.0,215.90980000000002,Total infected,10%,Vaccine Efficacy 100%,High
597,58.0,215.90980000000002,Total infected,10%,Vaccine Efficacy 100%,High
598,59.0,215.9159,Total infected,10%,Vaccine Efficacy 100%,High
599,60.0,215.9219,Total infected,10%,Vaccine Efficacy 100%,High
600,1.0,0.0,Total infected,40%,Vaccine Efficacy 100%,High
601,2.0,2.036100000000033,Total infected,40%,Vaccine Efficacy 100%,High
602,3.0,5.745499999999993,Total infected,40%,Vaccine Efficacy 100%,High
603,4.0,11.372799999999984,Total infected,40%,Vaccine Efficacy 100%,High
604,5.0,19.00200000000001,Total infected,40%,Vaccine Efficacy 100%,High
605,6.0,28.509000000000015,Total infected,40%,Vaccine Efficacy 100%,High
606,7.0,36.601200000000006,Total infected,40%,Vaccine Efficacy 100%,High
607,8.0,43.581199999999995,Total infected,40%,Vaccine Efficacy 100%,High
608,9.0,53.17230000000001,Total infected,40%,Vaccine Efficacy 100%,High
609,10.0,64.61930000000001,Total infected,40%,Vaccine Efficacy 100%,High
610,11.0,76.43279999999999,Total infected,40%,Vaccine Efficacy 100%,High
611,12.0,87.52710000000002,Total infected,40%,Vaccine Efficacy 100%,High
612,13.0,97.7114,Total infected,40%,Vaccine Efficacy 100%,High
613,14.0,105.3046,Total infected,40%,Vaccine Efficacy 100%,High
614,15.0,110.9599,Total infected,40%,Vaccine Efficacy 100%,High
615,16.0,116.57509999999999,Total infected,40%,Vaccine Efficacy 100%,High
616,17.0,121.457,Total infected,40%,Vaccine Efficacy 100%,High
617,18.0,125.7816,Total infected,40%,Vaccine Efficacy 100%,High
618,19.0,129.5691,Total infected,40%,Vaccine Efficacy 100%,High
619,20.0,132.5311,Total infected,40%,Vaccine Efficacy 100%,High
620,21.0,134.8276,Total infected,40%,Vaccine Efficacy 100%,High
621,22.0,136.3226,Total infected,40%,Vaccine Efficacy 100%,High
622,23.0,137.6032,Total infected,40%,Vaccine Efficacy 100%,High
623,24.0,138.8577,Total infected,40%,Vaccine Efficacy 100%,High
624,25.0,139.8176,Total infected,40%,Vaccine Efficacy 100%,High
625,26.0,140.4789,Total infected,40%,Vaccine Efficacy 100%,High
626,27.0,141.1263,Total infected,40%,Vaccine Efficacy 100%,High
627,28.0,141.5371,Total infected,40%,Vaccine Efficacy 100%,High
628,29.0,141.8277,Total infected,40%,Vaccine Efficacy 100%,High
629,30.0,142.1123,Total infected,40%,Vaccine Efficacy 100%,High
630,31.0,142.3787,Total infected,40%,Vaccine Efficacy 100%,High
631,32.0,142.6052,Total infected,40%,Vaccine Efficacy 100%,High
632,33.0,142.7695,Total infected,40%,Vaccine Efficacy 100%,High
633,34.0,142.8898,Total infected,40%,Vaccine Efficacy 100%,High
634,35.0,143.018,Total infected,40%,Vaccine Efficacy 100%,High
635,36.0,143.1002,Total infected,40%,Vaccine Efficacy 100%,High
636,37.0,143.1663,Total infected,40%,Vaccine Efficacy 100%,High
637,38.0,143.2425,Total infected,40%,Vaccine Efficacy 100%,High
638,39.0,143.2966,Total infected,40%,Vaccine Efficacy 100%,High
639,40.0,143.3507,Total infected,40%,Vaccine Efficacy 100%,High
640,41.0,143.4068,Total infected,40%,Vaccine Efficacy 100%,High
641,42.0,143.4469,Total infected,40%,Vaccine Efficacy 100%,High
642,43.0,143.479,Total infected,40%,Vaccine Efficacy 100%,High
643,44.0,143.5171,Total infected,40%,Vaccine Efficacy 100%,High
644,45.0,143.5691,Total infected,40%,Vaccine Efficacy 100%,High
645,46.0,143.5871,Total infected,40%,Vaccine Efficacy 100%,High
646,47.0,143.6133,Total infected,40%,Vaccine Efficacy 100%,High
647,48.0,143.6433,Total infected,40%,Vaccine Efficacy 100%,High
648,49.0,143.6633,Total infected,40%,Vaccine Efficacy 100%,High
649,50.0,143.6794,Total infected,40%,Vaccine Efficacy 100%,High
650,51.0,143.6914,Total infected,40%,Vaccine Efficacy 100%,High
651,52.0,143.7034,Total infected,40%,Vaccine Efficacy 100%,High
652,53.0,143.7154,Total infected,40%,Vaccine Efficacy 100%,High
653,54.0,143.7315,Total infected,40%,Vaccine Efficacy 100%,High
654,55.0,143.7475,Total infected,40%,Vaccine Efficacy 100%,High
655,56.0,143.7595,Total infected,40%,Vaccine Efficacy 100%,High
656,57.0,143.7655,Total infected,40%,Vaccine Efficacy 100%,High
657,58.0,143.7735,Total infected,40%,Vaccine Efficacy 100%,High
658,59.0,143.7775,Total infected,40%,Vaccine Efficacy 100%,High
659,60.0,143.7916,Total infected,40%,Vaccine Efficacy 100%,High
660,1.0,0.0,Total infected,70%,Vaccine Efficacy 100%,High
661,2.0,0.9277999999999906,Total infected,70%,Vaccine Efficacy 100%,High
662,3.0,2.619199999999978,Total infected,70%,Vaccine Efficacy 100%,High
663,4.0,4.91579999999999,Total infected,70%,Vaccine Efficacy 100%,High
664,5.0,7.7975999999999885,Total infected,70%,Vaccine Efficacy 100%,High
665,6.0,11.140300000000025,Total infected,70%,Vaccine Efficacy 100%,High
666,7.0,14.324599999999975,Total infected,70%,Vaccine Efficacy 100%,High
667,8.0,17.250499999999988,Total infected,70%,Vaccine Efficacy 100%,High
668,9.0,20.65930000000003,Total infected,70%,Vaccine Efficacy 100%,High
669,10.0,24.53710000000001,Total infected,70%,Vaccine Efficacy 100%,High
670,11.0,28.53109999999998,Total infected,70%,Vaccine Efficacy 100%,High
671,12.0,32.73950000000002,Total infected,70%,Vaccine Efficacy 100%,High
672,13.0,36.675399999999996,Total infected,70%,Vaccine Efficacy 100%,High
673,14.0,39.9118,Total infected,70%,Vaccine Efficacy 100%,High
674,15.0,42.522999999999996,Total infected,70%,Vaccine Efficacy 100%,High
675,16.0,45.2405,Total infected,70%,Vaccine Efficacy 100%,High
676,17.0,48.042100000000005,Total infected,70%,Vaccine Efficacy 100%,High
677,18.0,50.601200000000006,Total infected,70%,Vaccine Efficacy 100%,High
678,19.0,52.87780000000001,Total infected,70%,Vaccine Efficacy 100%,High
679,20.0,55.14429999999999,Total infected,70%,Vaccine Efficacy 100%,High
680,21.0,56.7756,Total infected,70%,Vaccine Efficacy 100%,High
681,22.0,58.15029999999999,Total infected,70%,Vaccine Efficacy 100%,High
682,23.0,59.45089999999999,Total infected,70%,Vaccine Efficacy 100%,High
683,24.0,60.79759999999999,Total infected,70%,Vaccine Efficacy 100%,High
684,25.0,62.034099999999995,Total infected,70%,Vaccine Efficacy 100%,High
685,26.0,63.044100000000014,Total infected,70%,Vaccine Efficacy 100%,High
686,27.0,63.969899999999996,Total infected,70%,Vaccine Efficacy 100%,High
687,28.0,64.71340000000001,Total infected,70%,Vaccine Efficacy 100%,High
688,29.0,65.32069999999999,Total infected,70%,Vaccine Efficacy 100%,High
689,30.0,65.9118,Total infected,70%,Vaccine Efficacy 100%,High
690,31.0,66.42689999999999,Total infected,70%,Vaccine Efficacy 100%,High
691,32.0,66.9539,Total infected,70%,Vaccine Efficacy 100%,High
692,33.0,67.34270000000001,Total infected,70%,Vaccine Efficacy 100%,High
693,34.0,67.7054,Total infected,70%,Vaccine Efficacy 100%,High
694,35.0,68.018,Total infected,70%,Vaccine Efficacy 100%,High
695,36.0,68.3226,Total infected,70%,Vaccine Efficacy 100%,High
696,37.0,68.5832,Total infected,70%,Vaccine Efficacy 100%,High
697,38.0,68.8056,Total infected,70%,Vaccine Efficacy 100%,High
698,39.0,69.06809999999999,Total infected,70%,Vaccine Efficacy 100%,High
699,40.0,69.2585,Total infected,70%,Vaccine Efficacy 100%,High
700,41.0,69.48500000000001,Total infected,70%,Vaccine Efficacy 100%,High
701,42.0,69.62719999999999,Total infected,70%,Vaccine Efficacy 100%,High
702,43.0,69.80160000000001,Total infected,70%,Vaccine Efficacy 100%,High
703,44.0,69.92179999999999,Total infected,70%,Vaccine Efficacy 100%,High
704,45.0,70.03200000000001,Total infected,70%,Vaccine Efficacy 100%,High
705,46.0,70.17840000000001,Total infected,70%,Vaccine Efficacy 100%,High
706,47.0,70.2886,Total infected,70%,Vaccine Efficacy 100%,High
707,48.0,70.39080000000001,Total infected,70%,Vaccine Efficacy 100%,High
708,49.0,70.487,Total infected,70%,Vaccine Efficacy 100%,High
709,50.0,70.5592,Total infected,70%,Vaccine Efficacy 100%,High
710,51.0,70.63730000000001,Total infected,70%,Vaccine Efficacy 100%,High
711,52.0,70.70939999999999,Total infected,70%,Vaccine Efficacy 100%,High
712,53.0,70.76750000000001,Total infected,70%,Vaccine Efficacy 100%,High
713,54.0,70.8337,Total infected,70%,Vaccine Efficacy 100%,High
714,55.0,70.89179999999999,Total infected,70%,Vaccine Efficacy 100%,High
715,56.0,70.9579,Total infected,70%,Vaccine Efficacy 100%,High
716,57.0,71.0161,Total infected,70%,Vaccine Efficacy 100%,High
717,58.0,71.0702,Total infected,70%,Vaccine Efficacy 100%,High
718,59.0,71.1242,Total infected,70%,Vaccine Efficacy 100%,High
719,60.0,71.1663,Total infected,70%,Vaccine Efficacy 100%,High
720,1.0,0.0,Total infected,0%,Vaccine Efficacy 70%,Low
721,2.0,0.09820000000001983,Total infected,0%,Vaccine Efficacy 70%,Low
722,3.0,0.29849999999999,Total infected,0%,Vaccine Efficacy 70%,Low
723,4.0,0.651299999999992,Total infected,0%,Vaccine Efficacy 70%,Low
724,5.0,1.236500000000035,Total infected,0%,Vaccine Efficacy 70%,Low
725,6.0,2.1263000000000147,Total infected,0%,Vaccine Efficacy 70%,Low
726,7.0,2.893799999999999,Total infected,0%,Vaccine Efficacy 70%,Low
727,8.0,3.474899999999991,Total infected,0%,Vaccine Efficacy 70%,Low
728,9.0,4.8256999999999834,Total infected,0%,Vaccine Efficacy 70%,Low
729,10.0,6.9879999999999995,Total infected,0%,Vaccine Efficacy 70%,Low
730,11.0,9.879699999999957,Total infected,0%,Vaccine Efficacy 70%,Low
731,12.0,13.621199999999988,Total infected,0%,Vaccine Efficacy 70%,Low
732,13.0,18.3707,Total infected,0%,Vaccine Efficacy 70%,Low
733,14.0,21.859699999999975,Total infected,0%,Vaccine Efficacy 70%,Low
734,15.0,24.31669999999997,Total infected,0%,Vaccine Efficacy 70%,Low
735,16.0,28.983900000000006,Total infected,0%,Vaccine Efficacy 70%,Low
736,17.0,35.052100000000024,Total infected,0%,Vaccine Efficacy 70%,Low
737,18.0,42.56910000000002,Total infected,0%,Vaccine Efficacy 70%,Low
738,19.0,51.19840000000002,Total infected,0%,Vaccine Efficacy 70%,Low
739,20.0,61.1122,Total infected,0%,Vaccine Efficacy 70%,Low
740,21.0,68.23850000000002,Total infected,0%,Vaccine Efficacy 70%,Low
741,22.0,73.41480000000001,Total infected,0%,Vaccine Efficacy 70%,Low
