,day,cumulative_infected,type,type_pretty,vaccine_efficacy,prevalence
749,30.0,212.1122,Total infected,0%,Vaccine Efficacy 70%,Low
750,31.0,217.2465,Total infected,0%,Vaccine Efficacy 70%,Low
751,32.0,222.0962,Total infected,0%,Vaccine Efficacy 70%,Low
752,33.0,226.3667,Total infected,0%,Vaccine Efficacy 70%,Low
753,34.0,230.2084,Total infected,0%,Vaccine Efficacy 70%,Low
754,35.0,233.1403,Total infected,0%,Vaccine Efficacy 70%,Low
755,36.0,235.11020000000002,Total infected,0%,Vaccine Efficacy 70%,Low
756,37.0,237.3427,Total infected,0%,Vaccine Efficacy 70%,Low
757,38.0,239.3126,Total infected,0%,Vaccine Efficacy 70%,Low
758,39.0,241.16230000000002,Total infected,0%,Vaccine Efficacy 70%,Low
759,40.0,242.9138,Total infected,0%,Vaccine Efficacy 70%,Low
760,41.0,244.3828,Total infected,0%,Vaccine Efficacy 70%,Low
761,42.0,245.3427,Total infected,0%,Vaccine Efficacy 70%,Low
762,43.0,246.1123,Total infected,0%,Vaccine Efficacy 70%,Low
763,44.0,246.8517,Total infected,0%,Vaccine Efficacy 70%,Low
764,45.0,247.493,Total infected,0%,Vaccine Efficacy 70%,Low
765,46.0,248.04410000000001,Total infected,0%,Vaccine Efficacy 70%,Low
766,47.0,248.57920000000001,Total infected,0%,Vaccine Efficacy 70%,Low
767,48.0,249.0281,Total infected,0%,Vaccine Efficacy 70%,Low
768,49.0,249.3086,Total infected,0%,Vaccine Efficacy 70%,Low
769,50.0,249.52710000000002,Total infected,0%,Vaccine Efficacy 70%,Low
770,51.0,249.7475,Total infected,0%,Vaccine Efficacy 70%,Low
771,52.0,249.964,Total infected,0%,Vaccine Efficacy 70%,Low
772,53.0,250.1403,Total infected,0%,Vaccine Efficacy 70%,Low
773,54.0,250.3006,Total infected,0%,Vaccine Efficacy 70%,Low
774,55.0,250.4509,Total infected,0%,Vaccine Efficacy 70%,Low
775,56.0,250.5651,Total infected,0%,Vaccine Efficacy 70%,Low
776,57.0,250.6352,Total infected,0%,Vaccine Efficacy 70%,Low
777,58.0,250.7294,Total infected,0%,Vaccine Efficacy 70%,Low
778,59.0,250.8136,Total infected,0%,Vaccine Efficacy 70%,Low
779,60.0,250.8958,Total infected,0%,Vaccine Efficacy 70%,Low
780,1.0,9.999999997489795e-05,Total infected,10%,Vaccine Efficacy 70%,Low
781,2.0,0.06419999999997117,Total infected,10%,Vaccine Efficacy 70%,Low
782,3.0,0.320699999999988,Total infected,10%,Vaccine Efficacy 70%,Low
783,4.0,0.9177999999999997,Total infected,10%,Vaccine Efficacy 70%,Low
784,5.0,2.1923999999999637,Total infected,10%,Vaccine Efficacy 70%,Low
785,6.0,4.2444999999999595,Total infected,10%,Vaccine Efficacy 70%,Low
786,7.0,5.767599999999959,Total infected,10%,Vaccine Efficacy 70%,Low
787,8.0,6.945899999999995,Total infected,10%,Vaccine Efficacy 70%,Low
788,9.0,10.0702,Total infected,10%,Vaccine Efficacy 70%,Low
789,10.0,14.883800000000008,Total infected,10%,Vaccine Efficacy 70%,Low
790,11.0,21.112300000000005,Total infected,10%,Vaccine Efficacy 70%,Low
791,12.0,28.85179999999997,Total infected,10%,Vaccine Efficacy 70%,Low
792,13.0,37.99199999999999,Total infected,10%,Vaccine Efficacy 70%,Low
793,14.0,44.8518,Total infected,10%,Vaccine Efficacy 70%,Low
794,15.0,49.593200000000024,Total infected,10%,Vaccine Efficacy 70%,Low
795,16.0,58.1944,Total infected,10%,Vaccine Efficacy 70%,Low
796,17.0,68.54310000000001,Total infected,10%,Vaccine Efficacy 70%,Low
797,18.0,80.4409,Total infected,10%,Vaccine Efficacy 70%,Low
798,19.0,93.2305,Total infected,10%,Vaccine Efficacy 70%,Low
799,20.0,106.2244,Total infected,10%,Vaccine Efficacy 70%,Low
800,21.0,115.64529999999999,Total infected,10%,Vaccine Efficacy 70%,Low
801,22.0,122.489,Total infected,10%,Vaccine Efficacy 70%,Low
802,23.0,131.5291,Total infected,10%,Vaccine Efficacy 70%,Low
803,24.0,141.531,Total infected,10%,Vaccine Efficacy 70%,Low
804,25.0,151.4409,Total infected,10%,Vaccine Efficacy 70%,Low
805,26.0,160.8858,Total infected,10%,Vaccine Efficacy 70%,Low
806,27.0,169.8558,Total infected,10%,Vaccine Efficacy 70%,Low
807,28.0,176.5371,Total infected,10%,Vaccine Efficacy 70%,Low
808,29.0,181.2345,Total infected,10%,Vaccine Efficacy 70%,Low
809,30.0,186.972,Total infected,10%,Vaccine Efficacy 70%,Low
810,31.0,192.6694,Total infected,10%,Vaccine Efficacy 70%,Low
811,32.0,197.9179,Total infected,10%,Vaccine Efficacy 70%,Low
812,33.0,202.8818,Total infected,10%,Vaccine Efficacy 70%,Low
813,34.0,207.445,Total infected,10%,Vaccine Efficacy 70%,Low
814,35.0,210.6774,Total infected,10%,Vaccine Efficacy 70%,Low
815,36.0,213.0341,Total infected,10%,Vaccine Efficacy 70%,Low
816,37.0,215.6433,Total infected,10%,Vaccine Efficacy 70%,Low
817,38.0,217.968,Total infected,10%,Vaccine Efficacy 70%,Low
818,39.0,220.1544,Total infected,10%,Vaccine Efficacy 70%,Low
819,40.0,222.1062,Total infected,10%,Vaccine Efficacy 70%,Low
820,41.0,223.9719,Total infected,10%,Vaccine Efficacy 70%,Low
821,42.0,225.3528,Total infected,10%,Vaccine Efficacy 70%,Low
822,43.0,226.35469999999998,Total infected,10%,Vaccine Efficacy 70%,Low
823,44.0,227.3527,Total infected,10%,Vaccine Efficacy 70%,Low
824,45.0,228.3046,Total infected,10%,Vaccine Efficacy 70%,Low
825,46.0,229.2385,Total infected,10%,Vaccine Efficacy 70%,Low
826,47.0,230.05610000000001,Total infected,10%,Vaccine Efficacy 70%,Low
827,48.0,230.8296,Total infected,10%,Vaccine Efficacy 70%,Low
828,49.0,231.3828,Total infected,10%,Vaccine Efficacy 70%,Low
829,50.0,231.7235,Total infected,10%,Vaccine Efficacy 70%,Low
830,51.0,232.1363,Total infected,10%,Vaccine Efficacy 70%,Low
831,52.0,232.473,Total infected,10%,Vaccine Efficacy 70%,Low
832,53.0,232.80759999999998,Total infected,10%,Vaccine Efficacy 70%,Low
833,54.0,233.0942,Total infected,10%,Vaccine Efficacy 70%,Low
834,55.0,233.3707,Total infected,10%,Vaccine Efficacy 70%,Low
835,56.0,233.5371,Total infected,10%,Vaccine Efficacy 70%,Low
836,57.0,233.6773,Total infected,10%,Vaccine Efficacy 70%,Low
837,58.0,233.7896,Total infected,10%,Vaccine Efficacy 70%,Low
838,59.0,233.9119,Total infected,10%,Vaccine Efficacy 70%,Low
839,60.0,234.0061,Total infected,10%,Vaccine Efficacy 70%,Low
840,1.0,-9.999999997489795e-05,Total infected,40%,Vaccine Efficacy 70%,Low
841,2.0,0.07209999999997763,Total infected,40%,Vaccine Efficacy 70%,Low
842,3.0,0.28449999999998,Total infected,40%,Vaccine Efficacy 70%,Low
843,4.0,0.7574999999999932,Total infected,40%,Vaccine Efficacy 70%,Low
844,5.0,1.615199999999959,Total infected,40%,Vaccine Efficacy 70%,Low
845,6.0,2.9698999999999955,Total infected,40%,Vaccine Efficacy 70%,Low
846,7.0,3.9138000000000375,Total infected,40%,Vaccine Efficacy 70%,Low
847,8.0,4.709299999999985,Total infected,40%,Vaccine Efficacy 70%,Low
848,9.0,6.603200000000015,Total infected,40%,Vaccine Efficacy 70%,Low
849,10.0,9.4409,Total infected,40%,Vaccine Efficacy 70%,Low
850,11.0,12.91980000000001,Total infected,40%,Vaccine Efficacy 70%,Low
851,12.0,17.172300000000007,Total infected,40%,Vaccine Efficacy 70%,Low
852,13.0,22.410799999999995,Total infected,40%,Vaccine Efficacy 70%,Low
853,14.0,25.937900000000013,Total infected,40%,Vaccine Efficacy 70%,Low
854,15.0,28.701400000000035,Total infected,40%,Vaccine Efficacy 70%,Low
855,16.0,33.436800000000005,Total infected,40%,Vaccine Efficacy 70%,Low
856,17.0,39.6172,Total infected,40%,Vaccine Efficacy 70%,Low
857,18.0,46.28450000000001,Total infected,40%,Vaccine Efficacy 70%,Low
858,19.0,53.6893,Total infected,40%,Vaccine Efficacy 70%,Low
859,20.0,61.66129999999998,Total infected,40%,Vaccine Efficacy 70%,Low
860,21.0,67.4769,Total infected,40%,Vaccine Efficacy 70%,Low
861,22.0,71.7475,Total infected,40%,Vaccine Efficacy 70%,Low
862,23.0,77.8536,Total infected,40%,Vaccine Efficacy 70%,Low
863,24.0,84.94390000000001,Total infected,40%,Vaccine Efficacy 70%,Low
864,25.0,92.4188,Total infected,40%,Vaccine Efficacy 70%,Low
865,26.0,99.76150000000001,Total infected,40%,Vaccine Efficacy 70%,Low
866,27.0,106.99599999999998,Total infected,40%,Vaccine Efficacy 70%,Low
867,28.0,112.3947,Total infected,40%,Vaccine Efficacy 70%,Low
868,29.0,116.1944,Total infected,40%,Vaccine Efficacy 70%,Low
869,30.0,121.46090000000001,Total infected,40%,Vaccine Efficacy 70%,Low
870,31.0,127.0481,Total infected,40%,Vaccine Efficacy 70%,Low
871,32.0,132.4309,Total infected,40%,Vaccine Efficacy 70%,Low
872,33.0,137.5891,Total infected,40%,Vaccine Efficacy 70%,Low
873,34.0,142.63920000000002,Total infected,40%,Vaccine Efficacy 70%,Low
874,35.0,146.2665,Total infected,40%,Vaccine Efficacy 70%,Low
875,36.0,148.8256,Total infected,40%,Vaccine Efficacy 70%,Low
876,37.0,151.9558,Total infected,40%,Vaccine Efficacy 70%,Low
877,38.0,154.9418,Total infected,40%,Vaccine Efficacy 70%,Low
878,39.0,157.9498,Total infected,40%,Vaccine Efficacy 70%,Low
879,40.0,160.7375,Total infected,40%,Vaccine Efficacy 70%,Low
880,41.0,163.1923,Total infected,40%,Vaccine Efficacy 70%,Low
881,42.0,165.0721,Total infected,40%,Vaccine Efficacy 70%,Low
882,43.0,166.4128,Total infected,40%,Vaccine Efficacy 70%,Low
883,44.0,167.9879,Total infected,40%,Vaccine Efficacy 70%,Low
884,45.0,169.5851,Total infected,40%,Vaccine Efficacy 70%,Low
885,46.0,171.1002,Total infected,40%,Vaccine Efficacy 70%,Low
886,47.0,172.539,Total infected,40%,Vaccine Efficacy 70%,Low
887,48.0,173.84969999999998,Total infected,40%,Vaccine Efficacy 70%,Low
888,49.0,174.7234,Total infected,40%,Vaccine Efficacy 70%,Low
889,50.0,175.3546,Total infected,40%,Vaccine Efficacy 70%,Low
890,51.0,176.13420000000002,Total infected,40%,Vaccine Efficacy 70%,Low
891,52.0,176.9639,Total infected,40%,Vaccine Efficacy 70%,Low
892,53.0,177.7133,Total infected,40%,Vaccine Efficacy 70%,Low
893,54.0,178.4027,Total infected,40%,Vaccine Efficacy 70%,Low
894,55.0,178.97390000000001,Total infected,40%,Vaccine Efficacy 70%,Low
895,56.0,179.40879999999999,Total infected,40%,Vaccine Efficacy 70%,Low
896,57.0,179.7494,Total infected,40%,Vaccine Efficacy 70%,Low
897,58.0,180.1142,Total infected,40%,Vaccine Efficacy 70%,Low
898,59.0,180.4589,Total infected,40%,Vaccine Efficacy 70%,Low
899,60.0,180.77949999999998,Total infected,40%,Vaccine Efficacy 70%,Low
900,1.0,0.0,Total infected,70%,Vaccine Efficacy 70%,Low
901,2.0,0.04210000000000491,Total infected,70%,Vaccine Efficacy 70%,Low
902,3.0,0.17229999999995016,Total infected,70%,Vaccine Efficacy 70%,Low
903,4.0,0.460899999999981,Total infected,70%,Vaccine Efficacy 70%,Low
904,5.0,0.8917000000000144,Total infected,70%,Vaccine Efficacy 70%,Low
905,6.0,1.5690999999999917,Total infected,70%,Vaccine Efficacy 70%,Low
906,7.0,2.140199999999993,Total infected,70%,Vaccine Efficacy 70%,Low
907,8.0,2.581099999999992,Total infected,70%,Vaccine Efficacy 70%,Low
908,9.0,3.591099999999983,Total infected,70%,Vaccine Efficacy 70%,Low
909,10.0,5.1001999999999725,Total infected,70%,Vaccine Efficacy 70%,Low
910,11.0,7.060099999999977,Total infected,70%,Vaccine Efficacy 70%,Low
911,12.0,9.248499999999979,Total infected,70%,Vaccine Efficacy 70%,Low
912,13.0,11.897699999999986,Total infected,70%,Vaccine Efficacy 70%,Low
913,14.0,13.873699999999985,Total infected,70%,Vaccine Efficacy 70%,Low
914,15.0,15.298599999999965,Total infected,70%,Vaccine Efficacy 70%,Low
915,16.0,17.847699999999975,Total infected,70%,Vaccine Efficacy 70%,Low
916,17.0,20.8116,Total infected,70%,Vaccine Efficacy 70%,Low
917,18.0,24.02800000000002,Total infected,70%,Vaccine Efficacy 70%,Low
918,19.0,27.73939999999999,Total infected,70%,Vaccine Efficacy 70%,Low
919,20.0,31.82560000000001,Total infected,70%,Vaccine Efficacy 70%,Low
920,21.0,34.73339999999999,Total infected,70%,Vaccine Efficacy 70%,Low
921,22.0,36.7235,Total infected,70%,Vaccine Efficacy 70%,Low
922,23.0,39.91979999999998,Total infected,70%,Vaccine Efficacy 70%,Low
923,24.0,43.541,Total infected,70%,Vaccine Efficacy 70%,Low
924,25.0,47.486999999999966,Total infected,70%,Vaccine Efficacy 70%,Low
925,26.0,51.67529999999999,Total infected,70%,Vaccine Efficacy 70%,Low
926,27.0,55.8476,Total infected,70%,Vaccine Efficacy 70%,Low
927,28.0,58.873699999999985,Total infected,70%,Vaccine Efficacy 70%,Low
928,29.0,61.10419999999999,Total infected,70%,Vaccine Efficacy 70%,Low
929,30.0,64.47089999999997,Total infected,70%,Vaccine Efficacy 70%,Low
930,31.0,68.2885,Total infected,70%,Vaccine Efficacy 70%,Low
931,32.0,72.01599999999999,Total infected,70%,Vaccine Efficacy 70%,Low
932,33.0,75.70939999999999,Total infected,70%,Vaccine Efficacy 70%,Low
933,34.0,79.44279999999998,Total infected,70%,Vaccine Efficacy 70%,Low
934,35.0,82.04599999999999,Total infected,70%,Vaccine Efficacy 70%,Low
935,36.0,83.91579999999999,Total infected,70%,Vaccine Efficacy 70%,Low
936,37.0,86.45689999999999,Total infected,70%,Vaccine Efficacy 70%,Low
937,38.0,89.18429999999998,Total infected,70%,Vaccine Efficacy 70%,Low
938,39.0,91.82159999999999,Total infected,70%,Vaccine Efficacy 70%,Low
939,40.0,94.49699999999999,Total infected,70%,Vaccine Efficacy 70%,Low
940,41.0,97.012,Total infected,70%,Vaccine Efficacy 70%,Low
941,42.0,98.85759999999999,Total infected,70%,Vaccine Efficacy 70%,Low
942,43.0,100.14829999999998,Total infected,70%,Vaccine Efficacy 70%,Low
943,44.0,101.9178,Total infected,70%,Vaccine Efficacy 70%,Low
944,45.0,103.8056,Total infected,70%,Vaccine Efficacy 70%,Low
945,46.0,105.7755,Total infected,70%,Vaccine Efficacy 70%,Low
946,47.0,107.6293,Total infected,70%,Vaccine Efficacy 70%,Low
947,48.0,109.523,Total infected,70%,Vaccine Efficacy 70%,Low
948,49.0,110.84159999999997,Total infected,70%,Vaccine Efficacy 70%,Low
949,50.0,111.78159999999997,Total infected,70%,Vaccine Efficacy 70%,Low
950,51.0,112.9178,Total infected,70%,Vaccine Efficacy 70%,Low
951,52.0,114.17829999999998,Total infected,70%,Vaccine Efficacy 70%,Low
952,53.0,115.3707,Total infected,70%,Vaccine Efficacy 70%,Low
953,54.0,116.53299999999999,Total infected,70%,Vaccine Efficacy 70%,Low
954,55.0,117.72139999999999,Total infected,70%,Vaccine Efficacy 70%,Low
955,56.0,118.55709999999999,Total infected,70%,Vaccine Efficacy 70%,Low
956,57.0,119.2345,Total infected,70%,Vaccine Efficacy 70%,Low
957,58.0,119.93579999999997,Total infected,70%,Vaccine Efficacy 70%,Low
958,59.0,120.64929999999998,Total infected,70%,Vaccine Efficacy 70%,Low
959,60.0,121.4469,Total infected,70%,Vaccine Efficacy 70%,Low
960,1.0,-0.00010000000003174137,Total infected,0%,Vaccine Efficacy 70%,Medium
961,2.0,1.4107999999999947,Total infected,0%,Vaccine Efficacy 70%,Medium
962,3.0,6.7514999999999645,Total infected,0%,Vaccine Efficacy 70%,Medium
963,4.0,19.288599999999974,Total infected,0%,Vaccine Efficacy 70%,Medium
964,5.0,39.529000000000025,Total infected,0%,Vaccine Efficacy 70%,Medium
965,6.0,65.3466,Total infected,0%,Vaccine Efficacy 70%,Medium
966,7.0,84.6052,Total infected,0%,Vaccine Efficacy 70%,Medium
967,8.0,99.01000000000002,Total infected,0%,Vaccine Efficacy 70%,Medium
968,9.0,121.40690000000001,Total infected,0%,Vaccine Efficacy 70%,Medium
969,10.0,144.3347,Total infected,0%,Vaccine Efficacy 70%,Medium
970,11.0,164.5471,Total infected,0%,Vaccine Efficacy 70%,Medium
971,12.0,181.19230000000002,Total infected,0%,Vaccine Efficacy 70%,Medium
972,13.0,194.2264,Total infected,0%,Vaccine Efficacy 70%,Medium
973,14.0,203.9458,Total infected,0%,Vaccine Efficacy 70%,Medium
974,15.0,211.028,Total infected,0%,Vaccine Efficacy 70%,Medium
975,16.0,217.9359,Total infected,0%,Vaccine Efficacy 70%,Medium
976,17.0,223.8797,Total infected,0%,Vaccine Efficacy 70%,Medium
977,18.0,229.0642,Total infected,0%,Vaccine Efficacy 70%,Medium
978,19.0,233.7655,Total infected,0%,Vaccine Efficacy 70%,Medium
979,20.0,237.7755,Total infected,0%,Vaccine Efficacy 70%,Medium
980,21.0,240.6533,Total infected,0%,Vaccine Efficacy 70%,Medium
981,22.0,242.6653,Total infected,0%,Vaccine Efficacy 70%,Medium
982,23.0,244.505,Total infected,0%,Vaccine Efficacy 70%,Medium
983,24.0,246.0802,Total infected,0%,Vaccine Efficacy 70%,Medium
984,25.0,247.3587,Total infected,0%,Vaccine Efficacy 70%,Medium
985,26.0,248.3206,Total infected,0%,Vaccine Efficacy 70%,Medium
986,27.0,249.1283,Total infected,0%,Vaccine Efficacy 70%,Medium
987,28.0,249.76760000000002,Total infected,0%,Vaccine Efficacy 70%,Medium
988,29.0,250.26850000000002,Total infected,0%,Vaccine Efficacy 70%,Medium
989,30.0,250.71550000000002,Total infected,0%,Vaccine Efficacy 70%,Medium
990,31.0,251.0621,Total infected,0%,Vaccine Efficacy 70%,Medium
991,32.0,251.4088,Total infected,0%,Vaccine Efficacy 70%,Medium
992,33.0,251.7034,Total infected,0%,Vaccine Efficacy 70%,Medium
993,34.0,251.9659,Total infected,0%,Vaccine Efficacy 70%,Medium
994,35.0,252.1423,Total infected,0%,Vaccine Efficacy 70%,Medium
995,36.0,252.2926,Total infected,0%,Vaccine Efficacy 70%,Medium
996,37.0,252.4529,Total infected,0%,Vaccine Efficacy 70%,Medium
997,38.0,252.5932,Total infected,0%,Vaccine Efficacy 70%,Medium
998,39.0,252.7595,Total infected,0%,Vaccine Efficacy 70%,Medium
999,40.0,252.8537,Total infected,0%,Vaccine Efficacy 70%,Medium
1000,41.0,252.9459,Total infected,0%,Vaccine Efficacy 70%,Medium
1001,42.0,253.02800000000002,Total infected,0%,Vaccine Efficacy 70%,Medium
1002,43.0,253.0901,Total infected,0%,Vaccine Efficacy 70%,Medium
1003,44.0,253.1442,Total infected,0%,Vaccine Efficacy 70%,Medium
1004,45.0,253.2064,Total infected,0%,Vaccine Efficacy 70%,Medium
1005,46.0,253.2625,Total infected,0%,Vaccine Efficacy 70%,Medium
1006,47.0,253.3326,Total infected,0%,Vaccine Efficacy 70%,Medium
1007,48.0,253.37470000000002,Total infected,0%,Vaccine Efficacy 70%,Medium
1008,49.0,253.4529,Total infected,0%,Vaccine Efficacy 70%,Medium
1009,50.0,253.4869,Total infected,0%,Vaccine Efficacy 70%,Medium
1010,51.0,253.529,Total infected,0%,Vaccine Efficacy 70%,Medium
1011,52.0,253.5551,Total infected,0%,Vaccine Efficacy 70%,Medium
1012,53.0,253.5972,Total infected,0%,Vaccine Efficacy 70%,Medium
1013,54.0,253.62720000000002,Total infected,0%,Vaccine Efficacy 70%,Medium
1014,55.0,253.6593,Total infected,0%,Vaccine Efficacy 70%,Medium
1015,56.0,253.6994,Total infected,0%,Vaccine Efficacy 70%,Medium
1016,57.0,253.7335,Total infected,0%,Vaccine Efficacy 70%,Medium
1017,58.0,253.7576,Total infected,0%,Vaccine Efficacy 70%,Medium
1018,59.0,253.7976,Total infected,0%,Vaccine Efficacy 70%,Medium
1019,60.0,253.8157,Total infected,0%,Vaccine Efficacy 70%,Medium
1020,1.0,9.999999997489795e-05,Total infected,10%,Vaccine Efficacy 70%,Medium
1021,2.0,1.3366999999999507,Total infected,10%,Vaccine Efficacy 70%,Medium
1022,3.0,6.3788000000000125,Total infected,10%,Vaccine Efficacy 70%,Medium
1023,4.0,17.88579999999996,Total infected,10%,Vaccine Efficacy 70%,Medium
1024,5.0,36.35670000000002,Total infected,10%,Vaccine Efficacy 70%,Medium
1025,6.0,60.306700000000006,Total infected,10%,Vaccine Efficacy 70%,Medium
1026,7.0,78.012,Total infected,10%,Vaccine Efficacy 70%,Medium
1027,8.0,91.11019999999999,Total infected,10%,Vaccine Efficacy 70%,Medium
1028,9.0,112.0762,Total infected,10%,Vaccine Efficacy 70%,Medium
1029,10.0,133.3708,Total infected,10%,Vaccine Efficacy 70%,Medium
1030,11.0,151.9198,Total infected,10%,Vaccine Efficacy 70%,Medium
1031,12.0,167.4209,Total infected,10%,Vaccine Efficacy 70%,Medium
1032,13.0,180.0642,Total infected,10%,Vaccine Efficacy 70%,Medium
1033,14.0,189.2225,Total infected,10%,Vaccine Efficacy 70%,Medium
1034,15.0,195.9639,Total infected,10%,Vaccine Efficacy 70%,Medium
1035,16.0,202.3808,Total infected,10%,Vaccine Efficacy 70%,Medium
1036,17.0,208.1122,Total infected,10%,Vaccine Efficacy 70%,Medium
1037,18.0,213.1764,Total infected,10%,Vaccine Efficacy 70%,Medium
1038,19.0,217.53109999999998,Total infected,10%,Vaccine Efficacy 70%,Medium
1039,20.0,221.3006,Total infected,10%,Vaccine Efficacy 70%,Medium
1040,21.0,223.98,Total infected,10%,Vaccine Efficacy 70%,Medium
1041,22.0,225.99599999999998,Total infected,10%,Vaccine Efficacy 70%,Medium
1042,23.0,227.8698,Total infected,10%,Vaccine Efficacy 70%,Medium
1043,24.0,229.3548,Total infected,10%,Vaccine Efficacy 70%,Medium
1044,25.0,230.5331,Total infected,10%,Vaccine Efficacy 70%,Medium
1045,26.0,231.5471,Total infected,10%,Vaccine Efficacy 70%,Medium
1046,27.0,232.4089,Total infected,10%,Vaccine Efficacy 70%,Medium
1047,28.0,233.0281,Total infected,10%,Vaccine Efficacy 70%,Medium
1048,29.0,233.4971,Total infected,10%,Vaccine Efficacy 70%,Medium
1049,30.0,233.95589999999999,Total infected,10%,Vaccine Efficacy 70%,Medium
1050,31.0,234.3367,Total infected,10%,Vaccine Efficacy 70%,Medium
1051,32.0,234.6834,Total infected,10%,Vaccine Efficacy 70%,Medium
1052,33.0,235.01409999999998,Total infected,10%,Vaccine Efficacy 70%,Medium
1053,34.0,235.2445,Total infected,10%,Vaccine Efficacy 70%,Medium
1054,35.0,235.4309,Total infected,10%,Vaccine Efficacy 70%,Medium
1055,36.0,235.57920000000001,Total infected,10%,Vaccine Efficacy 70%,Medium
1056,37.0,235.7495,Total infected,10%,Vaccine Efficacy 70%,Medium
1057,38.0,235.8818,Total infected,10%,Vaccine Efficacy 70%,Medium
1058,39.0,236.0181,Total infected,10%,Vaccine Efficacy 70%,Medium
1059,40.0,236.1464,Total infected,10%,Vaccine Efficacy 70%,Medium
1060,41.0,236.27859999999998,Total infected,10%,Vaccine Efficacy 70%,Medium
1061,42.0,236.38479999999998,Total infected,10%,Vaccine Efficacy 70%,Medium
1062,43.0,236.46699999999998,Total infected,10%,Vaccine Efficacy 70%,Medium
1063,44.0,236.57319999999999,Total infected,10%,Vaccine Efficacy 70%,Medium
1064,45.0,236.6433,Total infected,10%,Vaccine Efficacy 70%,Medium
1065,46.0,236.7134,Total infected,10%,Vaccine Efficacy 70%,Medium
1066,47.0,236.7796,Total infected,10%,Vaccine Efficacy 70%,Medium
1067,48.0,236.8437,Total infected,10%,Vaccine Efficacy 70%,Medium
1068,49.0,236.8878,Total infected,10%,Vaccine Efficacy 70%,Medium
1069,50.0,236.9178,Total infected,10%,Vaccine Efficacy 70%,Medium
1070,51.0,236.956,Total infected,10%,Vaccine Efficacy 70%,Medium
1071,52.0,237.0,Total infected,10%,Vaccine Efficacy 70%,Medium
1072,53.0,237.0221,Total infected,10%,Vaccine Efficacy 70%,Medium
1073,54.0,237.0461,Total infected,10%,Vaccine Efficacy 70%,Medium
1074,55.0,237.0741,Total infected,10%,Vaccine Efficacy 70%,Medium
1075,56.0,237.10829999999999,Total infected,10%,Vaccine Efficacy 70%,Medium
1076,57.0,237.1503,Total infected,10%,Vaccine Efficacy 70%,Medium
1077,58.0,237.1723,Total infected,10%,Vaccine Efficacy 70%,Medium
1078,59.0,237.1924,Total infected,10%,Vaccine Efficacy 70%,Medium
1079,60.0,237.2385,Total infected,10%,Vaccine Efficacy 70%,Medium
1080,1.0,0.0,Total infected,40%,Vaccine Efficacy 70%,Medium
1081,2.0,1.088100000000054,Total infected,40%,Vaccine Efficacy 70%,Medium
1082,3.0,4.577099999999973,Total infected,40%,Vaccine Efficacy 70%,Medium
1083,4.0,12.202300000000037,Total infected,40%,Vaccine Efficacy 70%,Medium
1084,5.0,24.5009,Total infected,40%,Vaccine Efficacy 70%,Medium
1085,6.0,40.31460000000001,Total infected,40%,Vaccine Efficacy 70%,Medium
1086,7.0,52.20440000000002,Total infected,40%,Vaccine Efficacy 70%,Medium
1087,8.0,61.26850000000002,Total infected,40%,Vaccine Efficacy 70%,Medium
1088,9.0,76.42080000000001,Total infected,40%,Vaccine Efficacy 70%,Medium
1089,10.0,93.09820000000002,Total infected,40%,Vaccine Efficacy 70%,Medium
1090,11.0,107.9699,Total infected,40%,Vaccine Efficacy 70%,Medium
1091,12.0,121.4048,Total infected,40%,Vaccine Efficacy 70%,Medium
1092,13.0,132.75549999999998,Total infected,40%,Vaccine Efficacy 70%,Medium
1093,14.0,140.9719,Total infected,40%,Vaccine Efficacy 70%,Medium
1094,15.0,146.9839,Total infected,40%,Vaccine Efficacy 70%,Medium
1095,16.0,152.9178,Total infected,40%,Vaccine Efficacy 70%,Medium
1096,17.0,158.2485,Total infected,40%,Vaccine Efficacy 70%,Medium
1097,18.0,162.73340000000002,Total infected,40%,Vaccine Efficacy 70%,Medium
1098,19.0,166.8477,Total infected,40%,Vaccine Efficacy 70%,Medium
1099,20.0,170.1483,Total infected,40%,Vaccine Efficacy 70%,Medium
1100,21.0,172.6112,Total infected,40%,Vaccine Efficacy 70%,Medium
1101,22.0,174.507,Total infected,40%,Vaccine Efficacy 70%,Medium
1102,23.0,176.25650000000002,Total infected,40%,Vaccine Efficacy 70%,Medium
1103,24.0,177.7594,Total infected,40%,Vaccine Efficacy 70%,Medium
1104,25.0,178.9879,Total infected,40%,Vaccine Efficacy 70%,Medium
1105,26.0,179.998,Total infected,40%,Vaccine Efficacy 70%,Medium
1106,27.0,180.9138,Total infected,40%,Vaccine Efficacy 70%,Medium
1107,28.0,181.5671,Total infected,40%,Vaccine Efficacy 70%,Medium
1108,29.0,182.08620000000002,Total infected,40%,Vaccine Efficacy 70%,Medium
1109,30.0,182.61110000000002,Total infected,40%,Vaccine Efficacy 70%,Medium
1110,31.0,183.09820000000002,Total infected,40%,Vaccine Efficacy 70%,Medium
1111,32.0,183.4529,Total infected,40%,Vaccine Efficacy 70%,Medium
1112,33.0,183.7955,Total infected,40%,Vaccine Efficacy 70%,Medium
1113,34.0,184.05,Total infected,40%,Vaccine Efficacy 70%,Medium
1114,35.0,184.2825,Total infected,40%,Vaccine Efficacy 70%,Medium
1115,36.0,184.42880000000002,Total infected,40%,Vaccine Efficacy 70%,Medium
1116,37.0,184.6433,Total infected,40%,Vaccine Efficacy 70%,Medium
