,day,cumulative_infected,type,type_pretty,vaccine_efficacy,prevalence
364,5.0,16.356600000000014,Total infected,40%,Vaccine Efficacy 100%,Medium
365,6.0,26.392799999999966,Total infected,40%,Vaccine Efficacy 100%,Medium
366,7.0,34.2987,Total infected,40%,Vaccine Efficacy 100%,Medium
367,8.0,40.306599999999975,Total infected,40%,Vaccine Efficacy 100%,Medium
368,9.0,51.29859999999999,Total infected,40%,Vaccine Efficacy 100%,Medium
369,10.0,64.15440000000001,Total infected,40%,Vaccine Efficacy 100%,Medium
370,11.0,76.62529999999998,Total infected,40%,Vaccine Efficacy 100%,Medium
371,12.0,87.91379999999998,Total infected,40%,Vaccine Efficacy 100%,Medium
372,13.0,98.28459999999998,Total infected,40%,Vaccine Efficacy 100%,Medium
373,14.0,105.67729999999997,Total infected,40%,Vaccine Efficacy 100%,Medium
374,15.0,111.02210000000002,Total infected,40%,Vaccine Efficacy 100%,Medium
375,16.0,116.6753,Total infected,40%,Vaccine Efficacy 100%,Medium
376,17.0,121.6874,Total infected,40%,Vaccine Efficacy 100%,Medium
377,18.0,125.7336,Total infected,40%,Vaccine Efficacy 100%,Medium
378,19.0,128.97799999999998,Total infected,40%,Vaccine Efficacy 100%,Medium
379,20.0,131.4247,Total infected,40%,Vaccine Efficacy 100%,Medium
380,21.0,133.19840000000002,Total infected,40%,Vaccine Efficacy 100%,Medium
381,22.0,134.4568,Total infected,40%,Vaccine Efficacy 100%,Medium
382,23.0,135.6654,Total infected,40%,Vaccine Efficacy 100%,Medium
383,24.0,136.74939999999998,Total infected,40%,Vaccine Efficacy 100%,Medium
384,25.0,137.58710000000002,Total infected,40%,Vaccine Efficacy 100%,Medium
385,26.0,138.29240000000001,Total infected,40%,Vaccine Efficacy 100%,Medium
386,27.0,138.8818,Total infected,40%,Vaccine Efficacy 100%,Medium
387,28.0,139.2845,Total infected,40%,Vaccine Efficacy 100%,Medium
388,29.0,139.52089999999998,Total infected,40%,Vaccine Efficacy 100%,Medium
389,30.0,139.81569999999996,Total infected,40%,Vaccine Efficacy 100%,Medium
390,31.0,140.1041,Total infected,40%,Vaccine Efficacy 100%,Medium
391,32.0,140.30870000000002,Total infected,40%,Vaccine Efficacy 100%,Medium
392,33.0,140.51099999999997,Total infected,40%,Vaccine Efficacy 100%,Medium
393,34.0,140.7154,Total infected,40%,Vaccine Efficacy 100%,Medium
394,35.0,140.84559999999996,Total infected,40%,Vaccine Efficacy 100%,Medium
395,36.0,140.9878,Total infected,40%,Vaccine Efficacy 100%,Medium
396,37.0,141.16409999999996,Total infected,40%,Vaccine Efficacy 100%,Medium
397,38.0,141.31659999999997,Total infected,40%,Vaccine Efficacy 100%,Medium
398,39.0,141.44899999999998,Total infected,40%,Vaccine Efficacy 100%,Medium
399,40.0,141.57109999999997,Total infected,40%,Vaccine Efficacy 100%,Medium
400,41.0,141.72750000000002,Total infected,40%,Vaccine Efficacy 100%,Medium
401,42.0,141.83180000000004,Total infected,40%,Vaccine Efficacy 100%,Medium
402,43.0,141.88780000000003,Total infected,40%,Vaccine Efficacy 100%,Medium
403,44.0,141.968,Total infected,40%,Vaccine Efficacy 100%,Medium
404,45.0,142.06210000000002,Total infected,40%,Vaccine Efficacy 100%,Medium
405,46.0,142.1545,Total infected,40%,Vaccine Efficacy 100%,Medium
406,47.0,142.2306,Total infected,40%,Vaccine Efficacy 100%,Medium
407,48.0,142.3126,Total infected,40%,Vaccine Efficacy 100%,Medium
408,49.0,142.3708,Total infected,40%,Vaccine Efficacy 100%,Medium
409,50.0,142.42690000000002,Total infected,40%,Vaccine Efficacy 100%,Medium
410,51.0,142.489,Total infected,40%,Vaccine Efficacy 100%,Medium
411,52.0,142.5431,Total infected,40%,Vaccine Efficacy 100%,Medium
412,53.0,142.6012,Total infected,40%,Vaccine Efficacy 100%,Medium
413,54.0,142.6533,Total infected,40%,Vaccine Efficacy 100%,Medium
414,55.0,142.6994,Total infected,40%,Vaccine Efficacy 100%,Medium
415,56.0,142.7455,Total infected,40%,Vaccine Efficacy 100%,Medium
416,57.0,142.7896,Total infected,40%,Vaccine Efficacy 100%,Medium
417,58.0,142.8376,Total infected,40%,Vaccine Efficacy 100%,Medium
418,59.0,142.8717,Total infected,40%,Vaccine Efficacy 100%,Medium
419,60.0,142.9139,Total infected,40%,Vaccine Efficacy 100%,Medium
420,1.0,0.0,Total infected,70%,Vaccine Efficacy 100%,Medium
421,2.0,0.38069999999999027,Total infected,70%,Vaccine Efficacy 100%,Medium
422,3.0,1.3847999999999843,Total infected,70%,Vaccine Efficacy 100%,Medium
423,4.0,3.024099999999976,Total infected,70%,Vaccine Efficacy 100%,Medium
424,5.0,5.350599999999986,Total infected,70%,Vaccine Efficacy 100%,Medium
425,6.0,8.328599999999994,Total infected,70%,Vaccine Efficacy 100%,Medium
426,7.0,10.859700000000032,Total infected,70%,Vaccine Efficacy 100%,Medium
427,8.0,12.855799999999988,Total infected,70%,Vaccine Efficacy 100%,Medium
428,9.0,16.380800000000022,Total infected,70%,Vaccine Efficacy 100%,Medium
429,10.0,20.657399999999996,Total infected,70%,Vaccine Efficacy 100%,Medium
430,11.0,25.21050000000008,Total infected,70%,Vaccine Efficacy 100%,Medium
431,12.0,29.649400000000014,Total infected,70%,Vaccine Efficacy 100%,Medium
432,13.0,33.94379999999995,Total infected,70%,Vaccine Efficacy 100%,Medium
433,14.0,37.116299999999995,Total infected,70%,Vaccine Efficacy 100%,Medium
434,15.0,39.61519999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
435,16.0,42.823800000000006,Total infected,70%,Vaccine Efficacy 100%,Medium
436,17.0,45.8177,Total infected,70%,Vaccine Efficacy 100%,Medium
437,18.0,48.779499999999985,Total infected,70%,Vaccine Efficacy 100%,Medium
438,19.0,51.42690000000002,Total infected,70%,Vaccine Efficacy 100%,Medium
439,20.0,53.837699999999984,Total infected,70%,Vaccine Efficacy 100%,Medium
440,21.0,55.661399999999986,Total infected,70%,Vaccine Efficacy 100%,Medium
441,22.0,57.04420000000002,Total infected,70%,Vaccine Efficacy 100%,Medium
442,23.0,58.57329999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
443,24.0,60.0582,Total infected,70%,Vaccine Efficacy 100%,Medium
444,25.0,61.42689999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
445,26.0,62.6113,Total infected,70%,Vaccine Efficacy 100%,Medium
446,27.0,63.62119999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
447,28.0,64.43500000000003,Total infected,70%,Vaccine Efficacy 100%,Medium
448,29.0,65.0301,Total infected,70%,Vaccine Efficacy 100%,Medium
449,30.0,65.7336,Total infected,70%,Vaccine Efficacy 100%,Medium
450,31.0,66.3929,Total infected,70%,Vaccine Efficacy 100%,Medium
451,32.0,66.97810000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
452,33.0,67.5812,Total infected,70%,Vaccine Efficacy 100%,Medium
453,34.0,68.05609999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
454,35.0,68.40880000000004,Total infected,70%,Vaccine Efficacy 100%,Medium
455,36.0,68.67740000000003,Total infected,70%,Vaccine Efficacy 100%,Medium
456,37.0,68.94980000000004,Total infected,70%,Vaccine Efficacy 100%,Medium
457,38.0,69.19850000000002,Total infected,70%,Vaccine Efficacy 100%,Medium
458,39.0,69.4589,Total infected,70%,Vaccine Efficacy 100%,Medium
459,40.0,69.6653,Total infected,70%,Vaccine Efficacy 100%,Medium
460,41.0,69.8598,Total infected,70%,Vaccine Efficacy 100%,Medium
461,42.0,70.0401,Total infected,70%,Vaccine Efficacy 100%,Medium
462,43.0,70.15440000000004,Total infected,70%,Vaccine Efficacy 100%,Medium
463,44.0,70.31459999999998,Total infected,70%,Vaccine Efficacy 100%,Medium
464,45.0,70.44890000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
465,46.0,70.60119999999998,Total infected,70%,Vaccine Efficacy 100%,Medium
466,47.0,70.71939999999998,Total infected,70%,Vaccine Efficacy 100%,Medium
467,48.0,70.81559999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
468,49.0,70.88380000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
469,50.0,70.93380000000002,Total infected,70%,Vaccine Efficacy 100%,Medium
470,51.0,71.0041,Total infected,70%,Vaccine Efficacy 100%,Medium
471,52.0,71.0641,Total infected,70%,Vaccine Efficacy 100%,Medium
472,53.0,71.12010000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
473,54.0,71.17830000000004,Total infected,70%,Vaccine Efficacy 100%,Medium
474,55.0,71.2405,Total infected,70%,Vaccine Efficacy 100%,Medium
475,56.0,71.27260000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
476,57.0,71.3127,Total infected,70%,Vaccine Efficacy 100%,Medium
477,58.0,71.3466,Total infected,70%,Vaccine Efficacy 100%,Medium
478,59.0,71.38470000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
479,60.0,71.4127,Total infected,70%,Vaccine Efficacy 100%,Medium
480,1.0,0.0,Total infected,0%,Vaccine Efficacy 100%,High
481,2.0,2.827699999999993,Total infected,0%,Vaccine Efficacy 100%,High
482,3.0,12.468899999999962,Total infected,0%,Vaccine Efficacy 100%,High
483,4.0,32.13029999999992,Total infected,0%,Vaccine Efficacy 100%,High
484,5.0,59.591199999999986,Total infected,0%,Vaccine Efficacy 100%,High
485,6.0,89.27259999999998,Total infected,0%,Vaccine Efficacy 100%,High
486,7.0,111.4108,Total infected,0%,Vaccine Efficacy 100%,High
487,8.0,127.67160000000001,Total infected,0%,Vaccine Efficacy 100%,High
488,9.0,146.26460000000003,Total infected,0%,Vaccine Efficacy 100%,High
489,10.0,162.0782,Total infected,0%,Vaccine Efficacy 100%,High
490,11.0,174.2766,Total infected,0%,Vaccine Efficacy 100%,High
491,12.0,183.3548,Total infected,0%,Vaccine Efficacy 100%,High
492,13.0,190.17849999999999,Total infected,0%,Vaccine Efficacy 100%,High
493,14.0,194.9318,Total infected,0%,Vaccine Efficacy 100%,High
494,15.0,198.3305,Total infected,0%,Vaccine Efficacy 100%,High
495,16.0,200.7615,Total infected,0%,Vaccine Efficacy 100%,High
496,17.0,202.5711,Total infected,0%,Vaccine Efficacy 100%,High
497,18.0,203.9359,Total infected,0%,Vaccine Efficacy 100%,High
498,19.0,204.8758,Total infected,0%,Vaccine Efficacy 100%,High
499,20.0,205.7596,Total infected,0%,Vaccine Efficacy 100%,High
500,21.0,206.3949,Total infected,0%,Vaccine Efficacy 100%,High
501,22.0,207.006,Total infected,0%,Vaccine Efficacy 100%,High
502,23.0,207.67539999999997,Total infected,0%,Vaccine Efficacy 100%,High
503,24.0,208.459,Total infected,0%,Vaccine Efficacy 100%,High
504,25.0,209.29059999999998,Total infected,0%,Vaccine Efficacy 100%,High
505,26.0,209.97799999999998,Total infected,0%,Vaccine Efficacy 100%,High
506,27.0,210.6554,Total infected,0%,Vaccine Efficacy 100%,High
507,28.0,211.22450000000003,Total infected,0%,Vaccine Efficacy 100%,High
508,29.0,211.7054,Total infected,0%,Vaccine Efficacy 100%,High
509,30.0,212.17430000000002,Total infected,0%,Vaccine Efficacy 100%,High
510,31.0,212.5831,Total infected,0%,Vaccine Efficacy 100%,High
511,32.0,212.9941,Total infected,0%,Vaccine Efficacy 100%,High
512,33.0,213.3145,Total infected,0%,Vaccine Efficacy 100%,High
513,34.0,213.61919999999998,Total infected,0%,Vaccine Efficacy 100%,High
514,35.0,213.8498,Total infected,0%,Vaccine Efficacy 100%,High
515,36.0,214.0581,Total infected,0%,Vaccine Efficacy 100%,High
516,37.0,214.2345,Total infected,0%,Vaccine Efficacy 100%,High
517,38.0,214.423,Total infected,0%,Vaccine Efficacy 100%,High
518,39.0,214.5752,Total infected,0%,Vaccine Efficacy 100%,High
519,40.0,214.70749999999998,Total infected,0%,Vaccine Efficacy 100%,High
520,41.0,214.8136,Total infected,0%,Vaccine Efficacy 100%,High
521,42.0,214.8998,Total infected,0%,Vaccine Efficacy 100%,High
522,43.0,214.98600000000002,Total infected,0%,Vaccine Efficacy 100%,High
523,44.0,215.0601,Total infected,0%,Vaccine Efficacy 100%,High
524,45.0,215.1303,Total infected,0%,Vaccine Efficacy 100%,High
525,46.0,215.1824,Total infected,0%,Vaccine Efficacy 100%,High
526,47.0,215.2465,Total infected,0%,Vaccine Efficacy 100%,High
527,48.0,215.3066,Total infected,0%,Vaccine Efficacy 100%,High
528,49.0,215.3588,Total infected,0%,Vaccine Efficacy 100%,High
529,50.0,215.4149,Total infected,0%,Vaccine Efficacy 100%,High
530,51.0,215.4549,Total infected,0%,Vaccine Efficacy 100%,High
531,52.0,215.499,Total infected,0%,Vaccine Efficacy 100%,High
532,53.0,215.51909999999998,Total infected,0%,Vaccine Efficacy 100%,High
533,54.0,215.5591,Total infected,0%,Vaccine Efficacy 100%,High
534,55.0,215.59120000000001,Total infected,0%,Vaccine Efficacy 100%,High
535,56.0,215.6353,Total infected,0%,Vaccine Efficacy 100%,High
536,57.0,215.6553,Total infected,0%,Vaccine Efficacy 100%,High
537,58.0,215.67340000000002,Total infected,0%,Vaccine Efficacy 100%,High
538,59.0,215.6954,Total infected,0%,Vaccine Efficacy 100%,High
539,60.0,215.70940000000002,Total infected,0%,Vaccine Efficacy 100%,High
540,1.0,0.0,Total infected,10%,Vaccine Efficacy 100%,High
541,2.0,2.827699999999993,Total infected,10%,Vaccine Efficacy 100%,High
542,3.0,12.468899999999962,Total infected,10%,Vaccine Efficacy 100%,High
543,4.0,32.13029999999992,Total infected,10%,Vaccine Efficacy 100%,High
544,5.0,59.591199999999986,Total infected,10%,Vaccine Efficacy 100%,High
545,6.0,89.27259999999998,Total infected,10%,Vaccine Efficacy 100%,High
546,7.0,111.4108,Total infected,10%,Vaccine Efficacy 100%,High
547,8.0,127.67160000000001,Total infected,10%,Vaccine Efficacy 100%,High
548,9.0,146.26460000000003,Total infected,10%,Vaccine Efficacy 100%,High
549,10.0,162.0782,Total infected,10%,Vaccine Efficacy 100%,High
550,11.0,174.2766,Total infected,10%,Vaccine Efficacy 100%,High
551,12.0,183.3548,Total infected,10%,Vaccine Efficacy 100%,High
552,13.0,190.17849999999999,Total infected,10%,Vaccine Efficacy 100%,High
553,14.0,194.9318,Total infected,10%,Vaccine Efficacy 100%,High
554,15.0,198.3305,Total infected,10%,Vaccine Efficacy 100%,High
555,16.0,200.7615,Total infected,10%,Vaccine Efficacy 100%,High
556,17.0,202.5711,Total infected,10%,Vaccine Efficacy 100%,High
557,18.0,203.9359,Total infected,10%,Vaccine Efficacy 100%,High
558,19.0,204.8758,Total infected,10%,Vaccine Efficacy 100%,High
559,20.0,205.7596,Total infected,10%,Vaccine Efficacy 100%,High
560,21.0,206.3949,Total infected,10%,Vaccine Efficacy 100%,High
561,22.0,207.006,Total infected,10%,Vaccine Efficacy 100%,High
562,23.0,207.67539999999997,Total infected,10%,Vaccine Efficacy 100%,High
563,24.0,208.459,Total infected,10%,Vaccine Efficacy 100%,High
564,25.0,209.29059999999998,Total infected,10%,Vaccine Efficacy 100%,High
565,26.0,209.97799999999998,Total infected,10%,Vaccine Efficacy 100%,High
566,27.0,210.6554,Total infected,10%,Vaccine Efficacy 100%,High
567,28.0,211.22450000000003,Total infected,10%,Vaccine Efficacy 100%,High
568,29.0,211.7054,Total infected,10%,Vaccine Efficacy 100%,High
569,30.0,212.17430000000002,Total infected,10%,Vaccine Efficacy 100%,High
570,31.0,212.5831,Total infected,10%,Vaccine Efficacy 100%,High
571,32.0,212.9941,Total infected,10%,Vaccine Efficacy 100%,High
572,33.0,213.3145,Total infected,10%,Vaccine Efficacy 100%,High
573,34.0,213.61919999999998,Total infected,10%,Vaccine Efficacy 100%,High
574,35.0,213.8498,Total infected,10%,Vaccine Efficacy 100%,High
575,36.0,214.0581,Total infected,10%,Vaccine Efficacy 100%,High
576,37.0,214.2345,Total infected,10%,Vaccine Efficacy 100%,High
577,38.0,214.423,Total infected,10%,Vaccine Efficacy 100%,High
578,39.0,214.5752,Total infected,10%,Vaccine Efficacy 100%,High
579,40.0,214.70749999999998,Total infected,10%,Vaccine Efficacy 100%,High
580,41.0,214.8136,Total infected,10%,Vaccine Efficacy 100%,High
581,42.0,214.8998,Total infected,10%,Vaccine Efficacy 100%,High
582,43.0,214.98600000000002,Total infected,10%,Vaccine Efficacy 100%,High
583,44.0,215.0601,Total infected,10%,Vaccine Efficacy 100%,High
584,45.0,215.1303,Total infected,10%,Vaccine Efficacy 100%,High
585,46.0,215.1824,Total infected,10%,Vaccine Efficacy 100%,High
586,47.0,215.2465,Total infected,10%,Vaccine Efficacy 100%,High
587,48.0,215.3066,Total infected,10%,Vaccine Efficacy 100%,High
588,49.0,215.3588,Total infected,10%,Vaccine Efficacy 100%,High
589,50.0,215.4149,Total infected,10%,Vaccine Efficacy 100%,High
590,51.0,215.4549,Total infected,10%,Vaccine Efficacy 100%,High
591,52.0,215.499,Total infected,10%,Vaccine Efficacy 100%,High
592,53.0,215.51909999999998,Total infected,10%,Vaccine Efficacy 100%,High
593,54.0,215.5591,Total infected,10%,Vaccine Efficacy 100%,High
594,55.0,215.59120000000001,Total infected,10%,Vaccine Efficacy 100%,High
595,56.0,215.6353,Total infected,10%,Vaccine Efficacy 100%,High
596,57.0,215.6553,Total infected,10%,Vaccine Efficacy 100%,High
597,58.0,215.67340000000002,Total infected,10%,Vaccine Efficacy 100%,High
598,59.0,215.6954,Total infected,10%,Vaccine Efficacy 100%,High
599,60.0,215.70940000000002,Total infected,10%,Vaccine Efficacy 100%,High
600,1.0,0.0,Total infected,40%,Vaccine Efficacy 100%,High
601,2.0,2.036100000000033,Total infected,40%,Vaccine Efficacy 100%,High
602,3.0,7.565099999999973,Total infected,40%,Vaccine Efficacy 100%,High
603,4.0,17.611199999999997,Total infected,40%,Vaccine Efficacy 100%,High
604,5.0,31.954000000000065,Total infected,40%,Vaccine Efficacy 100%,High
605,6.0,48.979900000000015,Total infected,40%,Vaccine Efficacy 100%,High
606,7.0,61.85760000000002,Total infected,40%,Vaccine Efficacy 100%,High
607,8.0,71.45069999999998,Total infected,40%,Vaccine Efficacy 100%,High
608,9.0,84.6713,Total infected,40%,Vaccine Efficacy 100%,High
609,10.0,97.16029999999998,Total infected,40%,Vaccine Efficacy 100%,High
610,11.0,107.40670000000003,Total infected,40%,Vaccine Efficacy 100%,High
611,12.0,115.8417,Total infected,40%,Vaccine Efficacy 100%,High
612,13.0,122.46289999999999,Total infected,40%,Vaccine Efficacy 100%,High
613,14.0,127.1765,Total infected,40%,Vaccine Efficacy 100%,High
614,15.0,130.61329999999998,Total infected,40%,Vaccine Efficacy 100%,High
615,16.0,133.3387,Total infected,40%,Vaccine Efficacy 100%,High
616,17.0,135.3627,Total infected,40%,Vaccine Efficacy 100%,High
617,18.0,136.8576,Total infected,40%,Vaccine Efficacy 100%,High
618,19.0,138.02200000000002,Total infected,40%,Vaccine Efficacy 100%,High
619,20.0,138.8818,Total infected,40%,Vaccine Efficacy 100%,High
620,21.0,139.4831,Total infected,40%,Vaccine Efficacy 100%,High
621,22.0,139.93789999999998,Total infected,40%,Vaccine Efficacy 100%,High
622,23.0,140.2566,Total infected,40%,Vaccine Efficacy 100%,High
623,24.0,140.5472,Total infected,40%,Vaccine Efficacy 100%,High
624,25.0,140.8457,Total infected,40%,Vaccine Efficacy 100%,High
625,26.0,141.1102,Total infected,40%,Vaccine Efficacy 100%,High
626,27.0,141.3508,Total infected,40%,Vaccine Efficacy 100%,High
627,28.0,141.527,Total infected,40%,Vaccine Efficacy 100%,High
628,29.0,141.7095,Total infected,40%,Vaccine Efficacy 100%,High
629,30.0,141.87579999999997,Total infected,40%,Vaccine Efficacy 100%,High
630,31.0,142.0902,Total infected,40%,Vaccine Efficacy 100%,High
631,32.0,142.2606,Total infected,40%,Vaccine Efficacy 100%,High
632,33.0,142.4369,Total infected,40%,Vaccine Efficacy 100%,High
633,34.0,142.5672,Total infected,40%,Vaccine Efficacy 100%,High
634,35.0,142.6674,Total infected,40%,Vaccine Efficacy 100%,High
635,36.0,142.7475,Total infected,40%,Vaccine Efficacy 100%,High
636,37.0,142.8257,Total infected,40%,Vaccine Efficacy 100%,High
637,38.0,142.8938,Total infected,40%,Vaccine Efficacy 100%,High
638,39.0,142.9719,Total infected,40%,Vaccine Efficacy 100%,High
639,40.0,143.0682,Total infected,40%,Vaccine Efficacy 100%,High
640,41.0,143.1302,Total infected,40%,Vaccine Efficacy 100%,High
641,42.0,143.1944,Total infected,40%,Vaccine Efficacy 100%,High
642,43.0,143.2545,Total infected,40%,Vaccine Efficacy 100%,High
643,44.0,143.2966,Total infected,40%,Vaccine Efficacy 100%,High
644,45.0,143.3447,Total infected,40%,Vaccine Efficacy 100%,High
645,46.0,143.3948,Total infected,40%,Vaccine Efficacy 100%,High
646,47.0,143.4369,Total infected,40%,Vaccine Efficacy 100%,High
647,48.0,143.4669,Total infected,40%,Vaccine Efficacy 100%,High
648,49.0,143.493,Total infected,40%,Vaccine Efficacy 100%,High
649,50.0,143.521,Total infected,40%,Vaccine Efficacy 100%,High
650,51.0,143.5391,Total infected,40%,Vaccine Efficacy 100%,High
651,52.0,143.5611,Total infected,40%,Vaccine Efficacy 100%,High
652,53.0,143.5831,Total infected,40%,Vaccine Efficacy 100%,High
653,54.0,143.6112,Total infected,40%,Vaccine Efficacy 100%,High
654,55.0,143.6473,Total infected,40%,Vaccine Efficacy 100%,High
655,56.0,143.6654,Total infected,40%,Vaccine Efficacy 100%,High
656,57.0,143.6834,Total infected,40%,Vaccine Efficacy 100%,High
657,58.0,143.7014,Total infected,40%,Vaccine Efficacy 100%,High
658,59.0,143.7214,Total infected,40%,Vaccine Efficacy 100%,High
659,60.0,143.7354,Total infected,40%,Vaccine Efficacy 100%,High
660,1.0,0.0,Total infected,70%,Vaccine Efficacy 100%,High
661,2.0,0.9277999999999906,Total infected,70%,Vaccine Efficacy 100%,High
662,3.0,2.990000000000009,Total infected,70%,Vaccine Efficacy 100%,High
663,4.0,6.394799999999975,Total infected,70%,Vaccine Efficacy 100%,High
664,5.0,10.9298,Total infected,70%,Vaccine Efficacy 100%,High
665,6.0,16.410799999999995,Total infected,70%,Vaccine Efficacy 100%,High
666,7.0,20.927899999999966,Total infected,70%,Vaccine Efficacy 100%,High
667,8.0,24.751599999999996,Total infected,70%,Vaccine Efficacy 100%,High
668,9.0,30.44490000000002,Total infected,70%,Vaccine Efficacy 100%,High
669,10.0,36.3647,Total infected,70%,Vaccine Efficacy 100%,High
670,11.0,42.1422,Total infected,70%,Vaccine Efficacy 100%,High
671,12.0,47.378799999999956,Total infected,70%,Vaccine Efficacy 100%,High
672,13.0,51.85989999999998,Total infected,70%,Vaccine Efficacy 100%,High
673,14.0,55.120299999999986,Total infected,70%,Vaccine Efficacy 100%,High
674,15.0,57.61340000000001,Total infected,70%,Vaccine Efficacy 100%,High
675,16.0,59.97399999999999,Total infected,70%,Vaccine Efficacy 100%,High
676,17.0,62.210499999999996,Total infected,70%,Vaccine Efficacy 100%,High
677,18.0,64.07419999999996,Total infected,70%,Vaccine Efficacy 100%,High
678,19.0,65.52900000000002,Total infected,70%,Vaccine Efficacy 100%,High
679,20.0,66.7757,Total infected,70%,Vaccine Efficacy 100%,High
680,21.0,67.66739999999996,Total infected,70%,Vaccine Efficacy 100%,High
681,22.0,68.3628,Total infected,70%,Vaccine Efficacy 100%,High
682,23.0,69.01209999999998,Total infected,70%,Vaccine Efficacy 100%,High
683,24.0,69.54320000000001,Total infected,70%,Vaccine Efficacy 100%,High
684,25.0,70.0221,Total infected,70%,Vaccine Efficacy 100%,High
685,26.0,70.3628,Total infected,70%,Vaccine Efficacy 100%,High
686,27.0,70.5932,Total infected,70%,Vaccine Efficacy 100%,High
687,28.0,70.79359999999997,Total infected,70%,Vaccine Efficacy 100%,High
688,29.0,70.9478,Total infected,70%,Vaccine Efficacy 100%,High
689,30.0,71.08610000000002,Total infected,70%,Vaccine Efficacy 100%,High
690,31.0,71.18639999999999,Total infected,70%,Vaccine Efficacy 100%,High
691,32.0,71.26660000000004,Total infected,70%,Vaccine Efficacy 100%,High
692,33.0,71.37270000000001,Total infected,70%,Vaccine Efficacy 100%,High
693,34.0,71.4528,Total infected,70%,Vaccine Efficacy 100%,High
694,35.0,71.51689999999996,Total infected,70%,Vaccine Efficacy 100%,High
695,36.0,71.5591,Total infected,70%,Vaccine Efficacy 100%,High
696,37.0,71.58519999999996,Total infected,70%,Vaccine Efficacy 100%,High
697,38.0,71.60919999999999,Total infected,70%,Vaccine Efficacy 100%,High
698,39.0,71.64130000000003,Total infected,70%,Vaccine Efficacy 100%,High
699,40.0,71.66329999999999,Total infected,70%,Vaccine Efficacy 100%,High
700,41.0,71.6954,Total infected,70%,Vaccine Efficacy 100%,High
701,42.0,71.7114,Total infected,70%,Vaccine Efficacy 100%,High
702,43.0,71.7295,Total infected,70%,Vaccine Efficacy 100%,High
703,44.0,71.73750000000001,Total infected,70%,Vaccine Efficacy 100%,High
704,45.0,71.7535,Total infected,70%,Vaccine Efficacy 100%,High
705,46.0,71.7655,Total infected,70%,Vaccine Efficacy 100%,High
706,47.0,71.78559999999999,Total infected,70%,Vaccine Efficacy 100%,High
707,48.0,71.79560000000001,Total infected,70%,Vaccine Efficacy 100%,High
708,49.0,71.8056,Total infected,70%,Vaccine Efficacy 100%,High
709,50.0,71.81960000000001,Total infected,70%,Vaccine Efficacy 100%,High
710,51.0,71.83359999999999,Total infected,70%,Vaccine Efficacy 100%,High
711,52.0,71.8416,Total infected,70%,Vaccine Efficacy 100%,High
712,53.0,71.84360000000001,Total infected,70%,Vaccine Efficacy 100%,High
713,54.0,71.85579999999999,Total infected,70%,Vaccine Efficacy 100%,High
714,55.0,71.8598,Total infected,70%,Vaccine Efficacy 100%,High
715,56.0,71.86779999999999,Total infected,70%,Vaccine Efficacy 100%,High
716,57.0,71.8758,Total infected,70%,Vaccine Efficacy 100%,High
717,58.0,71.87780000000001,Total infected,70%,Vaccine Efficacy 100%,High
718,59.0,71.8878,Total infected,70%,Vaccine Efficacy 100%,High
719,60.0,71.8938,Total infected,70%,Vaccine Efficacy 100%,High
720,1.0,0.0,Total infected,0%,Vaccine Efficacy 70%,Low
721,2.0,0.09820000000001983,Total infected,0%,Vaccine Efficacy 70%,Low
722,3.0,0.44290000000000873,Total infected,0%,Vaccine Efficacy 70%,Low
723,4.0,1.2946000000000026,Total infected,0%,Vaccine Efficacy 70%,Low
724,5.0,2.8736000000000104,Total infected,0%,Vaccine Efficacy 70%,Low
725,6.0,5.300700000000006,Total infected,0%,Vaccine Efficacy 70%,Low
726,7.0,7.0704000000000065,Total infected,0%,Vaccine Efficacy 70%,Low
727,8.0,8.531100000000038,Total infected,0%,Vaccine Efficacy 70%,Low
728,9.0,12.633199999999988,Total infected,0%,Vaccine Efficacy 70%,Low
729,10.0,18.807499999999948,Total infected,0%,Vaccine Efficacy 70%,Low
730,11.0,26.84159999999997,Total infected,0%,Vaccine Efficacy 70%,Low
731,12.0,36.77359999999999,Total infected,0%,Vaccine Efficacy 70%,Low
732,13.0,48.940000000000026,Total infected,0%,Vaccine Efficacy 70%,Low
733,14.0,57.78750000000002,Total infected,0%,Vaccine Efficacy 70%,Low
734,15.0,64.15240000000003,Total infected,0%,Vaccine Efficacy 70%,Low
735,16.0,74.83360000000002,Total infected,0%,Vaccine Efficacy 70%,Low
736,17.0,87.84350000000003,Total infected,0%,Vaccine Efficacy 70%,Low
737,18.0,101.78960000000001,Total infected,0%,Vaccine Efficacy 70%,Low
738,19.0,115.52500000000003,Total infected,0%,Vaccine Efficacy 70%,Low
739,20.0,129.3808,Total infected,0%,Vaccine Efficacy 70%,Low
