,day,cumulative_infected,type,type_pretty,vaccine_efficacy,prevalence
738,19.0,88.37879999999996,Total infected,0%,Vaccine Efficacy 70%,Low
739,20.0,99.7937,Total infected,0%,Vaccine Efficacy 70%,Low
740,21.0,107.86769999999996,Total infected,0%,Vaccine Efficacy 70%,Low
741,22.0,114.01800000000003,Total infected,0%,Vaccine Efficacy 70%,Low
742,23.0,121.02199999999999,Total infected,0%,Vaccine Efficacy 70%,Low
743,24.0,129.24059999999997,Total infected,0%,Vaccine Efficacy 70%,Low
744,25.0,137.8236,Total infected,0%,Vaccine Efficacy 70%,Low
745,26.0,146.55920000000003,Total infected,0%,Vaccine Efficacy 70%,Low
746,27.0,155.5151,Total infected,0%,Vaccine Efficacy 70%,Low
747,28.0,162.0342,Total infected,0%,Vaccine Efficacy 70%,Low
748,29.0,166.62130000000002,Total infected,0%,Vaccine Efficacy 70%,Low
749,30.0,171.77370000000002,Total infected,0%,Vaccine Efficacy 70%,Low
750,31.0,177.3908,Total infected,0%,Vaccine Efficacy 70%,Low
751,32.0,182.6935,Total infected,0%,Vaccine Efficacy 70%,Low
752,33.0,188.1404,Total infected,0%,Vaccine Efficacy 70%,Low
753,34.0,193.4269,Total infected,0%,Vaccine Efficacy 70%,Low
754,35.0,197.0903,Total infected,0%,Vaccine Efficacy 70%,Low
755,36.0,199.6874,Total infected,0%,Vaccine Efficacy 70%,Low
756,37.0,202.22050000000002,Total infected,0%,Vaccine Efficacy 70%,Low
757,38.0,204.898,Total infected,0%,Vaccine Efficacy 70%,Low
758,39.0,207.471,Total infected,0%,Vaccine Efficacy 70%,Low
759,40.0,209.94799999999998,Total infected,0%,Vaccine Efficacy 70%,Low
760,41.0,212.437,Total infected,0%,Vaccine Efficacy 70%,Low
761,42.0,214.26850000000002,Total infected,0%,Vaccine Efficacy 70%,Low
762,43.0,215.4129,Total infected,0%,Vaccine Efficacy 70%,Low
763,44.0,216.6933,Total infected,0%,Vaccine Efficacy 70%,Low
764,45.0,218.1324,Total infected,0%,Vaccine Efficacy 70%,Low
765,46.0,219.66740000000001,Total infected,0%,Vaccine Efficacy 70%,Low
766,47.0,221.2384,Total infected,0%,Vaccine Efficacy 70%,Low
767,48.0,222.8798,Total infected,0%,Vaccine Efficacy 70%,Low
768,49.0,224.022,Total infected,0%,Vaccine Efficacy 70%,Low
769,50.0,224.8517,Total infected,0%,Vaccine Efficacy 70%,Low
770,51.0,225.6976,Total infected,0%,Vaccine Efficacy 70%,Low
771,52.0,226.6574,Total infected,0%,Vaccine Efficacy 70%,Low
772,53.0,227.59730000000002,Total infected,0%,Vaccine Efficacy 70%,Low
773,54.0,228.5512,Total infected,0%,Vaccine Efficacy 70%,Low
774,55.0,229.57920000000001,Total infected,0%,Vaccine Efficacy 70%,Low
775,56.0,230.2606,Total infected,0%,Vaccine Efficacy 70%,Low
776,57.0,230.7456,Total infected,0%,Vaccine Efficacy 70%,Low
777,58.0,231.2285,Total infected,0%,Vaccine Efficacy 70%,Low
778,59.0,231.7496,Total infected,0%,Vaccine Efficacy 70%,Low
779,60.0,232.32670000000002,Total infected,0%,Vaccine Efficacy 70%,Low
780,1.0,0.0,Total infected,10%,Vaccine Efficacy 70%,Low
781,2.0,0.08809999999999718,Total infected,10%,Vaccine Efficacy 70%,Low
782,3.0,0.4228999999999701,Total infected,10%,Vaccine Efficacy 70%,Low
783,4.0,1.2064000000000306,Total infected,10%,Vaccine Efficacy 70%,Low
784,5.0,2.6795000000000186,Total infected,10%,Vaccine Efficacy 70%,Low
785,6.0,4.974099999999964,Total infected,10%,Vaccine Efficacy 70%,Low
786,7.0,6.595199999999977,Total infected,10%,Vaccine Efficacy 70%,Low
787,8.0,7.8537000000000035,Total infected,10%,Vaccine Efficacy 70%,Low
788,9.0,10.348700000000008,Total infected,10%,Vaccine Efficacy 70%,Low
789,10.0,14.463099999999997,Total infected,10%,Vaccine Efficacy 70%,Low
790,11.0,20.394800000000032,Total infected,10%,Vaccine Efficacy 70%,Low
791,12.0,27.945799999999963,Total infected,10%,Vaccine Efficacy 70%,Low
792,13.0,36.537000000000006,Total infected,10%,Vaccine Efficacy 70%,Low
793,14.0,42.97,Total infected,10%,Vaccine Efficacy 70%,Low
794,15.0,47.4991,Total infected,10%,Vaccine Efficacy 70%,Low
795,16.0,53.81959999999998,Total infected,10%,Vaccine Efficacy 70%,Low
796,17.0,62.27649999999997,Total infected,10%,Vaccine Efficacy 70%,Low
797,18.0,71.57319999999996,Total infected,10%,Vaccine Efficacy 70%,Low
798,19.0,81.71940000000001,Total infected,10%,Vaccine Efficacy 70%,Low
799,20.0,92.7354,Total infected,10%,Vaccine Efficacy 70%,Low
800,21.0,100.44490000000002,Total infected,10%,Vaccine Efficacy 70%,Low
801,22.0,106.02590000000001,Total infected,10%,Vaccine Efficacy 70%,Low
802,23.0,112.42079999999999,Total infected,10%,Vaccine Efficacy 70%,Low
803,24.0,119.8417,Total infected,10%,Vaccine Efficacy 70%,Low
804,25.0,127.93970000000002,Total infected,10%,Vaccine Efficacy 70%,Low
805,26.0,135.78349999999998,Total infected,10%,Vaccine Efficacy 70%,Low
806,27.0,143.54910000000004,Total infected,10%,Vaccine Efficacy 70%,Low
807,28.0,149.33259999999999,Total infected,10%,Vaccine Efficacy 70%,Low
808,29.0,153.38869999999997,Total infected,10%,Vaccine Efficacy 70%,Low
809,30.0,157.9058,Total infected,10%,Vaccine Efficacy 70%,Low
810,31.0,162.7312,Total infected,10%,Vaccine Efficacy 70%,Low
811,32.0,167.68939999999998,Total infected,10%,Vaccine Efficacy 70%,Low
812,33.0,172.33069999999998,Total infected,10%,Vaccine Efficacy 70%,Low
813,34.0,176.87779999999998,Total infected,10%,Vaccine Efficacy 70%,Low
814,35.0,180.2845,Total infected,10%,Vaccine Efficacy 70%,Low
815,36.0,182.70929999999998,Total infected,10%,Vaccine Efficacy 70%,Low
816,37.0,185.0901,Total infected,10%,Vaccine Efficacy 70%,Low
817,38.0,187.7458,Total infected,10%,Vaccine Efficacy 70%,Low
818,39.0,190.2145,Total infected,10%,Vaccine Efficacy 70%,Low
819,40.0,192.6354,Total infected,10%,Vaccine Efficacy 70%,Low
820,41.0,195.3349,Total infected,10%,Vaccine Efficacy 70%,Low
821,42.0,197.16639999999998,Total infected,10%,Vaccine Efficacy 70%,Low
822,43.0,198.5012,Total infected,10%,Vaccine Efficacy 70%,Low
823,44.0,199.9981,Total infected,10%,Vaccine Efficacy 70%,Low
824,45.0,201.56329999999997,Total infected,10%,Vaccine Efficacy 70%,Low
825,46.0,203.10629999999998,Total infected,10%,Vaccine Efficacy 70%,Low
826,47.0,204.72749999999996,Total infected,10%,Vaccine Efficacy 70%,Low
827,48.0,206.3207,Total infected,10%,Vaccine Efficacy 70%,Low
828,49.0,207.4087,Total infected,10%,Vaccine Efficacy 70%,Low
829,50.0,208.2165,Total infected,10%,Vaccine Efficacy 70%,Low
830,51.0,209.12419999999997,Total infected,10%,Vaccine Efficacy 70%,Low
831,52.0,210.0221,Total infected,10%,Vaccine Efficacy 70%,Low
832,53.0,211.0079,Total infected,10%,Vaccine Efficacy 70%,Low
833,54.0,211.96200000000002,Total infected,10%,Vaccine Efficacy 70%,Low
834,55.0,212.93200000000002,Total infected,10%,Vaccine Efficacy 70%,Low
835,56.0,213.6132,Total infected,10%,Vaccine Efficacy 70%,Low
836,57.0,214.0641,Total infected,10%,Vaccine Efficacy 70%,Low
837,58.0,214.5892,Total infected,10%,Vaccine Efficacy 70%,Low
838,59.0,215.1203,Total infected,10%,Vaccine Efficacy 70%,Low
839,60.0,215.6074,Total infected,10%,Vaccine Efficacy 70%,Low
840,1.0,0.0,Total infected,40%,Vaccine Efficacy 70%,Low
841,2.0,0.05809999999996762,Total infected,40%,Vaccine Efficacy 70%,Low
842,3.0,0.2245000000000914,Total infected,40%,Vaccine Efficacy 70%,Low
843,4.0,0.7174999999999727,Total infected,40%,Vaccine Efficacy 70%,Low
844,5.0,1.5149999999999864,Total infected,40%,Vaccine Efficacy 70%,Low
845,6.0,2.906000000000006,Total infected,40%,Vaccine Efficacy 70%,Low
846,7.0,3.8798999999999637,Total infected,40%,Vaccine Efficacy 70%,Low
847,8.0,4.611199999999997,Total infected,40%,Vaccine Efficacy 70%,Low
848,9.0,6.182500000000061,Total infected,40%,Vaccine Efficacy 70%,Low
849,10.0,8.703499999999963,Total infected,40%,Vaccine Efficacy 70%,Low
850,11.0,11.982099999999946,Total infected,40%,Vaccine Efficacy 70%,Low
851,12.0,16.234500000000025,Total infected,40%,Vaccine Efficacy 70%,Low
852,13.0,21.3005,Total infected,40%,Vaccine Efficacy 70%,Low
853,14.0,24.991999999999962,Total infected,40%,Vaccine Efficacy 70%,Low
854,15.0,27.789699999999982,Total infected,40%,Vaccine Efficacy 70%,Low
855,16.0,31.87579999999997,Total infected,40%,Vaccine Efficacy 70%,Low
856,17.0,37.392900000000054,Total infected,40%,Vaccine Efficacy 70%,Low
857,18.0,44.04820000000004,Total infected,40%,Vaccine Efficacy 70%,Low
858,19.0,50.998099999999994,Total infected,40%,Vaccine Efficacy 70%,Low
859,20.0,58.45090000000002,Total infected,40%,Vaccine Efficacy 70%,Low
860,21.0,63.79160000000002,Total infected,40%,Vaccine Efficacy 70%,Low
861,22.0,67.79560000000001,Total infected,40%,Vaccine Efficacy 70%,Low
862,23.0,72.81970000000001,Total infected,40%,Vaccine Efficacy 70%,Low
863,24.0,78.36689999999999,Total infected,40%,Vaccine Efficacy 70%,Low
864,25.0,84.55500000000004,Total infected,40%,Vaccine Efficacy 70%,Low
865,26.0,91.32650000000001,Total infected,40%,Vaccine Efficacy 70%,Low
866,27.0,97.9759,Total infected,40%,Vaccine Efficacy 70%,Low
867,28.0,102.8055,Total infected,40%,Vaccine Efficacy 70%,Low
868,29.0,106.4428,Total infected,40%,Vaccine Efficacy 70%,Low
869,30.0,110.5412,Total infected,40%,Vaccine Efficacy 70%,Low
870,31.0,115.04999999999995,Total infected,40%,Vaccine Efficacy 70%,Low
871,32.0,119.86579999999998,Total infected,40%,Vaccine Efficacy 70%,Low
872,33.0,124.60909999999998,Total infected,40%,Vaccine Efficacy 70%,Low
873,34.0,129.441,Total infected,40%,Vaccine Efficacy 70%,Low
874,35.0,132.7397,Total infected,40%,Vaccine Efficacy 70%,Low
875,36.0,135.1022,Total infected,40%,Vaccine Efficacy 70%,Low
876,37.0,137.56529999999998,Total infected,40%,Vaccine Efficacy 70%,Low
877,38.0,140.2926,Total infected,40%,Vaccine Efficacy 70%,Low
878,39.0,142.91189999999997,Total infected,40%,Vaccine Efficacy 70%,Low
879,40.0,145.487,Total infected,40%,Vaccine Efficacy 70%,Low
880,41.0,148.13230000000001,Total infected,40%,Vaccine Efficacy 70%,Low
881,42.0,150.0502,Total infected,40%,Vaccine Efficacy 70%,Low
882,43.0,151.3488,Total infected,40%,Vaccine Efficacy 70%,Low
883,44.0,152.6835,Total infected,40%,Vaccine Efficacy 70%,Low
884,45.0,153.9921,Total infected,40%,Vaccine Efficacy 70%,Low
885,46.0,155.33669999999998,Total infected,40%,Vaccine Efficacy 70%,Low
886,47.0,156.6313,Total infected,40%,Vaccine Efficacy 70%,Low
887,48.0,157.8936,Total infected,40%,Vaccine Efficacy 70%,Low
888,49.0,158.8277,Total infected,40%,Vaccine Efficacy 70%,Low
889,50.0,159.5452,Total infected,40%,Vaccine Efficacy 70%,Low
890,51.0,160.2685,Total infected,40%,Vaccine Efficacy 70%,Low
891,52.0,161.15030000000002,Total infected,40%,Vaccine Efficacy 70%,Low
892,53.0,162.0803,Total infected,40%,Vaccine Efficacy 70%,Low
893,54.0,162.91789999999997,Total infected,40%,Vaccine Efficacy 70%,Low
894,55.0,163.6513,Total infected,40%,Vaccine Efficacy 70%,Low
895,56.0,164.23250000000002,Total infected,40%,Vaccine Efficacy 70%,Low
896,57.0,164.6193,Total infected,40%,Vaccine Efficacy 70%,Low
897,58.0,165.0382,Total infected,40%,Vaccine Efficacy 70%,Low
898,59.0,165.56109999999998,Total infected,40%,Vaccine Efficacy 70%,Low
899,60.0,166.1224,Total infected,40%,Vaccine Efficacy 70%,Low
900,1.0,0.0,Total infected,70%,Vaccine Efficacy 70%,Low
901,2.0,0.04809999999997672,Total infected,70%,Vaccine Efficacy 70%,Low
902,3.0,0.158299999999997,Total infected,70%,Vaccine Efficacy 70%,Low
903,4.0,0.4008000000000038,Total infected,70%,Vaccine Efficacy 70%,Low
904,5.0,0.8215999999999894,Total infected,70%,Vaccine Efficacy 70%,Low
905,6.0,1.487199999999973,Total infected,70%,Vaccine Efficacy 70%,Low
906,7.0,2.032099999999957,Total infected,70%,Vaccine Efficacy 70%,Low
907,8.0,2.476799999999969,Total infected,70%,Vaccine Efficacy 70%,Low
908,9.0,3.374900000000025,Total infected,70%,Vaccine Efficacy 70%,Low
909,10.0,4.76339999999999,Total infected,70%,Vaccine Efficacy 70%,Low
910,11.0,6.657300000000021,Total infected,70%,Vaccine Efficacy 70%,Low
911,12.0,8.92779999999999,Total infected,70%,Vaccine Efficacy 70%,Low
912,13.0,11.795399999999972,Total infected,70%,Vaccine Efficacy 70%,Low
913,14.0,13.807700000000068,Total infected,70%,Vaccine Efficacy 70%,Low
914,15.0,15.2727000000001,Total infected,70%,Vaccine Efficacy 70%,Low
915,16.0,17.669300000000078,Total infected,70%,Vaccine Efficacy 70%,Low
916,17.0,20.69939999999997,Total infected,70%,Vaccine Efficacy 70%,Low
917,18.0,24.35069999999996,Total infected,70%,Vaccine Efficacy 70%,Low
918,19.0,28.429100000000005,Total infected,70%,Vaccine Efficacy 70%,Low
919,20.0,33.009999999999934,Total infected,70%,Vaccine Efficacy 70%,Low
920,21.0,36.21449999999999,Total infected,70%,Vaccine Efficacy 70%,Low
921,22.0,38.527000000000015,Total infected,70%,Vaccine Efficacy 70%,Low
922,23.0,41.507300000000015,Total infected,70%,Vaccine Efficacy 70%,Low
923,24.0,45.134300000000025,Total infected,70%,Vaccine Efficacy 70%,Low
924,25.0,49.112300000000005,Total infected,70%,Vaccine Efficacy 70%,Low
925,26.0,53.52120000000005,Total infected,70%,Vaccine Efficacy 70%,Low
926,27.0,58.204499999999996,Total infected,70%,Vaccine Efficacy 70%,Low
927,28.0,61.68750000000003,Total infected,70%,Vaccine Efficacy 70%,Low
928,29.0,64.06209999999999,Total infected,70%,Vaccine Efficacy 70%,Low
929,30.0,66.9779,Total infected,70%,Vaccine Efficacy 70%,Low
930,31.0,70.32480000000001,Total infected,70%,Vaccine Efficacy 70%,Low
931,32.0,73.89189999999999,Total infected,70%,Vaccine Efficacy 70%,Low
932,33.0,77.41890000000004,Total infected,70%,Vaccine Efficacy 70%,Low
933,34.0,81.02999999999997,Total infected,70%,Vaccine Efficacy 70%,Low
934,35.0,83.50719999999998,Total infected,70%,Vaccine Efficacy 70%,Low
935,36.0,85.40090000000001,Total infected,70%,Vaccine Efficacy 70%,Low
936,37.0,87.41290000000001,Total infected,70%,Vaccine Efficacy 70%,Low
937,38.0,89.5652,Total infected,70%,Vaccine Efficacy 70%,Low
938,39.0,91.62730000000002,Total infected,70%,Vaccine Efficacy 70%,Low
939,40.0,93.81560000000002,Total infected,70%,Vaccine Efficacy 70%,Low
940,41.0,95.86780000000002,Total infected,70%,Vaccine Efficacy 70%,Low
941,42.0,97.45489999999998,Total infected,70%,Vaccine Efficacy 70%,Low
942,43.0,98.6132,Total infected,70%,Vaccine Efficacy 70%,Low
943,44.0,99.84770000000003,Total infected,70%,Vaccine Efficacy 70%,Low
944,45.0,101.21460000000002,Total infected,70%,Vaccine Efficacy 70%,Low
945,46.0,102.519,Total infected,70%,Vaccine Efficacy 70%,Low
946,47.0,103.90390000000002,Total infected,70%,Vaccine Efficacy 70%,Low
947,48.0,105.26649999999998,Total infected,70%,Vaccine Efficacy 70%,Low
948,49.0,106.27659999999997,Total infected,70%,Vaccine Efficacy 70%,Low
949,50.0,106.98600000000002,Total infected,70%,Vaccine Efficacy 70%,Low
950,51.0,107.7877,Total infected,70%,Vaccine Efficacy 70%,Low
951,52.0,108.74149999999997,Total infected,70%,Vaccine Efficacy 70%,Low
952,53.0,109.68150000000003,Total infected,70%,Vaccine Efficacy 70%,Low
953,54.0,110.52509999999998,Total infected,70%,Vaccine Efficacy 70%,Low
954,55.0,111.4932,Total infected,70%,Vaccine Efficacy 70%,Low
955,56.0,112.1423,Total infected,70%,Vaccine Efficacy 70%,Low
956,57.0,112.64320000000001,Total infected,70%,Vaccine Efficacy 70%,Low
957,58.0,113.2046,Total infected,70%,Vaccine Efficacy 70%,Low
958,59.0,113.8399,Total infected,70%,Vaccine Efficacy 70%,Low
959,60.0,114.53309999999999,Total infected,70%,Vaccine Efficacy 70%,Low
960,1.0,0.0,Total infected,0%,Vaccine Efficacy 70%,Medium
961,2.0,1.468999999999994,Total infected,0%,Vaccine Efficacy 70%,Medium
962,3.0,7.2065000000000055,Total infected,0%,Vaccine Efficacy 70%,Medium
963,4.0,20.13839999999999,Total infected,0%,Vaccine Efficacy 70%,Medium
964,5.0,42.11020000000002,Total infected,0%,Vaccine Efficacy 70%,Medium
965,6.0,70.8639,Total infected,0%,Vaccine Efficacy 70%,Medium
966,7.0,92.24650000000003,Total infected,0%,Vaccine Efficacy 70%,Medium
967,8.0,108.4348,Total infected,0%,Vaccine Efficacy 70%,Medium
968,9.0,127.024,Total infected,0%,Vaccine Efficacy 70%,Medium
969,10.0,146.81169999999997,Total infected,0%,Vaccine Efficacy 70%,Medium
970,11.0,165.3329,Total infected,0%,Vaccine Efficacy 70%,Medium
971,12.0,180.6313,Total infected,0%,Vaccine Efficacy 70%,Medium
972,13.0,193.3668,Total infected,0%,Vaccine Efficacy 70%,Medium
973,14.0,202.6213,Total infected,0%,Vaccine Efficacy 70%,Medium
974,15.0,209.0041,Total infected,0%,Vaccine Efficacy 70%,Medium
975,16.0,214.1664,Total infected,0%,Vaccine Efficacy 70%,Medium
976,17.0,218.423,Total infected,0%,Vaccine Efficacy 70%,Medium
977,18.0,221.6372,Total infected,0%,Vaccine Efficacy 70%,Medium
978,19.0,224.7035,Total infected,0%,Vaccine Efficacy 70%,Medium
979,20.0,227.6514,Total infected,0%,Vaccine Efficacy 70%,Medium
980,21.0,229.7335,Total infected,0%,Vaccine Efficacy 70%,Medium
981,22.0,231.1804,Total infected,0%,Vaccine Efficacy 70%,Medium
982,23.0,232.9379,Total infected,0%,Vaccine Efficacy 70%,Medium
983,24.0,234.6553,Total infected,0%,Vaccine Efficacy 70%,Medium
984,25.0,236.5211,Total infected,0%,Vaccine Efficacy 70%,Medium
985,26.0,238.3207,Total infected,0%,Vaccine Efficacy 70%,Medium
986,27.0,240.0943,Total infected,0%,Vaccine Efficacy 70%,Medium
987,28.0,241.3607,Total infected,0%,Vaccine Efficacy 70%,Medium
988,29.0,242.42680000000001,Total infected,0%,Vaccine Efficacy 70%,Medium
989,30.0,243.4107,Total infected,0%,Vaccine Efficacy 70%,Medium
990,31.0,244.42090000000002,Total infected,0%,Vaccine Efficacy 70%,Medium
991,32.0,245.3868,Total infected,0%,Vaccine Efficacy 70%,Medium
992,33.0,246.1765,Total infected,0%,Vaccine Efficacy 70%,Medium
993,34.0,246.978,Total infected,0%,Vaccine Efficacy 70%,Medium
994,35.0,247.5451,Total infected,0%,Vaccine Efficacy 70%,Medium
995,36.0,248.0381,Total infected,0%,Vaccine Efficacy 70%,Medium
996,37.0,248.4569,Total infected,0%,Vaccine Efficacy 70%,Medium
997,38.0,248.88569999999999,Total infected,0%,Vaccine Efficacy 70%,Medium
998,39.0,249.3328,Total infected,0%,Vaccine Efficacy 70%,Medium
999,40.0,249.7114,Total infected,0%,Vaccine Efficacy 70%,Medium
1000,41.0,250.0542,Total infected,0%,Vaccine Efficacy 70%,Medium
1001,42.0,250.3346,Total infected,0%,Vaccine Efficacy 70%,Medium
1002,43.0,250.5451,Total infected,0%,Vaccine Efficacy 70%,Medium
1003,44.0,250.7715,Total infected,0%,Vaccine Efficacy 70%,Medium
1004,45.0,251.0401,Total infected,0%,Vaccine Efficacy 70%,Medium
1005,46.0,251.2546,Total infected,0%,Vaccine Efficacy 70%,Medium
1006,47.0,251.449,Total infected,0%,Vaccine Efficacy 70%,Medium
1007,48.0,251.6373,Total infected,0%,Vaccine Efficacy 70%,Medium
1008,49.0,251.77960000000002,Total infected,0%,Vaccine Efficacy 70%,Medium
1009,50.0,251.9039,Total infected,0%,Vaccine Efficacy 70%,Medium
1010,51.0,252.0422,Total infected,0%,Vaccine Efficacy 70%,Medium
1011,52.0,252.1885,Total infected,0%,Vaccine Efficacy 70%,Medium
1012,53.0,252.3087,Total infected,0%,Vaccine Efficacy 70%,Medium
1013,54.0,252.4389,Total infected,0%,Vaccine Efficacy 70%,Medium
1014,55.0,252.5251,Total infected,0%,Vaccine Efficacy 70%,Medium
1015,56.0,252.6093,Total infected,0%,Vaccine Efficacy 70%,Medium
1016,57.0,252.6774,Total infected,0%,Vaccine Efficacy 70%,Medium
1017,58.0,252.7576,Total infected,0%,Vaccine Efficacy 70%,Medium
1018,59.0,252.8457,Total infected,0%,Vaccine Efficacy 70%,Medium
1019,60.0,252.9339,Total infected,0%,Vaccine Efficacy 70%,Medium
1020,1.0,0.0,Total infected,10%,Vaccine Efficacy 70%,Medium
1021,2.0,1.3466999999999985,Total infected,10%,Vaccine Efficacy 70%,Medium
1022,3.0,6.480999999999938,Total infected,10%,Vaccine Efficacy 70%,Medium
1023,4.0,18.356700000000046,Total infected,10%,Vaccine Efficacy 70%,Medium
1024,5.0,37.76750000000004,Total infected,10%,Vaccine Efficacy 70%,Medium
1025,6.0,63.348599999999976,Total infected,10%,Vaccine Efficacy 70%,Medium
1026,7.0,82.73140000000004,Total infected,10%,Vaccine Efficacy 70%,Medium
1027,8.0,96.88389999999998,Total infected,10%,Vaccine Efficacy 70%,Medium
1028,9.0,114.06220000000005,Total infected,10%,Vaccine Efficacy 70%,Medium
1029,10.0,133.10619999999997,Total infected,10%,Vaccine Efficacy 70%,Medium
1030,11.0,150.9258,Total infected,10%,Vaccine Efficacy 70%,Medium
1031,12.0,166.1883,Total infected,10%,Vaccine Efficacy 70%,Medium
1032,13.0,178.82979999999998,Total infected,10%,Vaccine Efficacy 70%,Medium
1033,14.0,187.7996,Total infected,10%,Vaccine Efficacy 70%,Medium
1034,15.0,194.5151,Total infected,10%,Vaccine Efficacy 70%,Medium
1035,16.0,199.50490000000002,Total infected,10%,Vaccine Efficacy 70%,Medium
1036,17.0,203.7335,Total infected,10%,Vaccine Efficacy 70%,Medium
1037,18.0,206.946,Total infected,10%,Vaccine Efficacy 70%,Medium
1038,19.0,209.8739,Total infected,10%,Vaccine Efficacy 70%,Medium
1039,20.0,212.6513,Total infected,10%,Vaccine Efficacy 70%,Medium
1040,21.0,214.64929999999998,Total infected,10%,Vaccine Efficacy 70%,Medium
1041,22.0,215.93599999999998,Total infected,10%,Vaccine Efficacy 70%,Medium
1042,23.0,217.4671,Total infected,10%,Vaccine Efficacy 70%,Medium
1043,24.0,219.1704,Total infected,10%,Vaccine Efficacy 70%,Medium
1044,25.0,220.8296,Total infected,10%,Vaccine Efficacy 70%,Medium
1045,26.0,222.4548,Total infected,10%,Vaccine Efficacy 70%,Medium
1046,27.0,224.0401,Total infected,10%,Vaccine Efficacy 70%,Medium
1047,28.0,225.2206,Total infected,10%,Vaccine Efficacy 70%,Medium
1048,29.0,226.1003,Total infected,10%,Vaccine Efficacy 70%,Medium
1049,30.0,227.1384,Total infected,10%,Vaccine Efficacy 70%,Medium
1050,31.0,228.0682,Total infected,10%,Vaccine Efficacy 70%,Medium
1051,32.0,228.9562,Total infected,10%,Vaccine Efficacy 70%,Medium
1052,33.0,229.7597,Total infected,10%,Vaccine Efficacy 70%,Medium
1053,34.0,230.513,Total infected,10%,Vaccine Efficacy 70%,Medium
1054,35.0,231.1042,Total infected,10%,Vaccine Efficacy 70%,Medium
1055,36.0,231.5552,Total infected,10%,Vaccine Efficacy 70%,Medium
1056,37.0,231.9418,Total infected,10%,Vaccine Efficacy 70%,Medium
1057,38.0,232.3808,Total infected,10%,Vaccine Efficacy 70%,Medium
1058,39.0,232.8237,Total infected,10%,Vaccine Efficacy 70%,Medium
1059,40.0,233.2125,Total infected,10%,Vaccine Efficacy 70%,Medium
1060,41.0,233.5851,Total infected,10%,Vaccine Efficacy 70%,Medium
1061,42.0,233.8296,Total infected,10%,Vaccine Efficacy 70%,Medium
1062,43.0,234.03,Total infected,10%,Vaccine Efficacy 70%,Medium
1063,44.0,234.2305,Total infected,10%,Vaccine Efficacy 70%,Medium
1064,45.0,234.4189,Total infected,10%,Vaccine Efficacy 70%,Medium
1065,46.0,234.64950000000002,Total infected,10%,Vaccine Efficacy 70%,Medium
1066,47.0,234.8318,Total infected,10%,Vaccine Efficacy 70%,Medium
1067,48.0,234.99,Total infected,10%,Vaccine Efficacy 70%,Medium
1068,49.0,235.1183,Total infected,10%,Vaccine Efficacy 70%,Medium
1069,50.0,235.22050000000002,Total infected,10%,Vaccine Efficacy 70%,Medium
1070,51.0,235.35680000000002,Total infected,10%,Vaccine Efficacy 70%,Medium
1071,52.0,235.485,Total infected,10%,Vaccine Efficacy 70%,Medium
1072,53.0,235.5932,Total infected,10%,Vaccine Efficacy 70%,Medium
1073,54.0,235.7034,Total infected,10%,Vaccine Efficacy 70%,Medium
1074,55.0,235.8197,Total infected,10%,Vaccine Efficacy 70%,Medium
1075,56.0,235.9078,Total infected,10%,Vaccine Efficacy 70%,Medium
1076,57.0,235.972,Total infected,10%,Vaccine Efficacy 70%,Medium
1077,58.0,236.0601,Total infected,10%,Vaccine Efficacy 70%,Medium
1078,59.0,236.13830000000002,Total infected,10%,Vaccine Efficacy 70%,Medium
1079,60.0,236.23239999999998,Total infected,10%,Vaccine Efficacy 70%,Medium
1080,1.0,0.0,Total infected,40%,Vaccine Efficacy 70%,Medium
1081,2.0,1.1322000000000116,Total infected,40%,Vaccine Efficacy 70%,Medium
1082,3.0,4.645200000000045,Total infected,40%,Vaccine Efficacy 70%,Medium
1083,4.0,12.262699999999995,Total infected,40%,Vaccine Efficacy 70%,Medium
1084,5.0,24.85570000000007,Total infected,40%,Vaccine Efficacy 70%,Medium
1085,6.0,41.928,Total infected,40%,Vaccine Efficacy 70%,Medium
1086,7.0,54.47489999999999,Total infected,40%,Vaccine Efficacy 70%,Medium
1087,8.0,64.1823,Total infected,40%,Vaccine Efficacy 70%,Medium
1088,9.0,77.51910000000001,Total infected,40%,Vaccine Efficacy 70%,Medium
1089,10.0,93.76949999999997,Total infected,40%,Vaccine Efficacy 70%,Medium
1090,11.0,109.96789999999999,Total infected,40%,Vaccine Efficacy 70%,Medium
1091,12.0,124.25659999999999,Total infected,40%,Vaccine Efficacy 70%,Medium
1092,13.0,136.6894,Total infected,40%,Vaccine Efficacy 70%,Medium
1093,14.0,145.6012,Total infected,40%,Vaccine Efficacy 70%,Medium
1094,15.0,152.0221,Total infected,40%,Vaccine Efficacy 70%,Medium
1095,16.0,157.2166,Total infected,40%,Vaccine Efficacy 70%,Medium
1096,17.0,161.5071,Total infected,40%,Vaccine Efficacy 70%,Medium
1097,18.0,164.9339,Total infected,40%,Vaccine Efficacy 70%,Medium
1098,19.0,167.8016,Total infected,40%,Vaccine Efficacy 70%,Medium
1099,20.0,170.25240000000002,Total infected,40%,Vaccine Efficacy 70%,Medium
1100,21.0,172.0243,Total infected,40%,Vaccine Efficacy 70%,Medium
1101,22.0,173.2246,Total infected,40%,Vaccine Efficacy 70%,Medium
1102,23.0,174.3167,Total infected,40%,Vaccine Efficacy 70%,Medium
1103,24.0,175.35469999999998,Total infected,40%,Vaccine Efficacy 70%,Medium
