,day,cumulative_infected,type,type_pretty,vaccine_efficacy,prevalence
360,1.0,0.0,Total infected,40%,Vaccine Efficacy 100%,Medium
361,2.0,0.8856999999999857,Total infected,40%,Vaccine Efficacy 100%,Medium
362,3.0,2.488900000000001,Total infected,40%,Vaccine Efficacy 100%,Medium
363,4.0,5.1182999999999765,Total infected,40%,Vaccine Efficacy 100%,Medium
364,5.0,8.64930000000004,Total infected,40%,Vaccine Efficacy 100%,Medium
365,6.0,13.348899999999958,Total infected,40%,Vaccine Efficacy 100%,Medium
366,7.0,17.29879999999997,Total infected,40%,Vaccine Efficacy 100%,Medium
367,8.0,20.91579999999999,Total infected,40%,Vaccine Efficacy 100%,Medium
368,9.0,26.334600000000023,Total infected,40%,Vaccine Efficacy 100%,Medium
369,10.0,33.15239999999994,Total infected,40%,Vaccine Efficacy 100%,Medium
370,11.0,40.775499999999965,Total infected,40%,Vaccine Efficacy 100%,Medium
371,12.0,49.064099999999996,Total infected,40%,Vaccine Efficacy 100%,Medium
372,13.0,57.32669999999999,Total infected,40%,Vaccine Efficacy 100%,Medium
373,14.0,63.502999999999986,Total infected,40%,Vaccine Efficacy 100%,Medium
374,15.0,68.41080000000002,Total infected,40%,Vaccine Efficacy 100%,Medium
375,16.0,74.048,Total infected,40%,Vaccine Efficacy 100%,Medium
376,17.0,79.84370000000001,Total infected,40%,Vaccine Efficacy 100%,Medium
377,18.0,85.32660000000001,Total infected,40%,Vaccine Efficacy 100%,Medium
378,19.0,90.58100000000002,Total infected,40%,Vaccine Efficacy 100%,Medium
379,20.0,95.2644,Total infected,40%,Vaccine Efficacy 100%,Medium
380,21.0,98.93199999999999,Total infected,40%,Vaccine Efficacy 100%,Medium
381,22.0,101.7355,Total infected,40%,Vaccine Efficacy 100%,Medium
382,23.0,104.6491,Total infected,40%,Vaccine Efficacy 100%,Medium
383,24.0,107.21659999999997,Total infected,40%,Vaccine Efficacy 100%,Medium
384,25.0,109.65530000000001,Total infected,40%,Vaccine Efficacy 100%,Medium
385,26.0,111.90789999999996,Total infected,40%,Vaccine Efficacy 100%,Medium
386,27.0,114.03609999999998,Total infected,40%,Vaccine Efficacy 100%,Medium
387,28.0,115.69150000000002,Total infected,40%,Vaccine Efficacy 100%,Medium
388,29.0,117.03410000000002,Total infected,40%,Vaccine Efficacy 100%,Medium
389,30.0,118.3186,Total infected,40%,Vaccine Efficacy 100%,Medium
390,31.0,119.50890000000001,Total infected,40%,Vaccine Efficacy 100%,Medium
391,32.0,120.77359999999999,Total infected,40%,Vaccine Efficacy 100%,Medium
392,33.0,121.88979999999998,Total infected,40%,Vaccine Efficacy 100%,Medium
393,34.0,122.98010000000002,Total infected,40%,Vaccine Efficacy 100%,Medium
394,35.0,123.85579999999999,Total infected,40%,Vaccine Efficacy 100%,Medium
395,36.0,124.57730000000001,Total infected,40%,Vaccine Efficacy 100%,Medium
396,37.0,125.33269999999996,Total infected,40%,Vaccine Efficacy 100%,Medium
397,38.0,126.0644,Total infected,40%,Vaccine Efficacy 100%,Medium
398,39.0,126.8057,Total infected,40%,Vaccine Efficacy 100%,Medium
399,40.0,127.55109999999999,Total infected,40%,Vaccine Efficacy 100%,Medium
400,41.0,128.24650000000003,Total infected,40%,Vaccine Efficacy 100%,Medium
401,42.0,128.8457,Total infected,40%,Vaccine Efficacy 100%,Medium
402,43.0,129.3307,Total infected,40%,Vaccine Efficacy 100%,Medium
403,44.0,129.86959999999996,Total infected,40%,Vaccine Efficacy 100%,Medium
404,45.0,130.4389,Total infected,40%,Vaccine Efficacy 100%,Medium
405,46.0,130.9981,Total infected,40%,Vaccine Efficacy 100%,Medium
406,47.0,131.5811,Total infected,40%,Vaccine Efficacy 100%,Medium
407,48.0,132.07430000000002,Total infected,40%,Vaccine Efficacy 100%,Medium
408,49.0,132.41890000000004,Total infected,40%,Vaccine Efficacy 100%,Medium
409,50.0,132.7816,Total infected,40%,Vaccine Efficacy 100%,Medium
410,51.0,133.1122,Total infected,40%,Vaccine Efficacy 100%,Medium
411,52.0,133.493,Total infected,40%,Vaccine Efficacy 100%,Medium
412,53.0,133.8558,Total infected,40%,Vaccine Efficacy 100%,Medium
413,54.0,134.2225,Total infected,40%,Vaccine Efficacy 100%,Medium
414,55.0,134.5771,Total infected,40%,Vaccine Efficacy 100%,Medium
415,56.0,134.85579999999996,Total infected,40%,Vaccine Efficacy 100%,Medium
416,57.0,135.13819999999998,Total infected,40%,Vaccine Efficacy 100%,Medium
417,58.0,135.43289999999996,Total infected,40%,Vaccine Efficacy 100%,Medium
418,59.0,135.66930000000002,Total infected,40%,Vaccine Efficacy 100%,Medium
419,60.0,135.89980000000003,Total infected,40%,Vaccine Efficacy 100%,Medium
420,1.0,0.0,Total infected,70%,Vaccine Efficacy 100%,Medium
421,2.0,0.38069999999999027,Total infected,70%,Vaccine Efficacy 100%,Medium
422,3.0,1.2203999999999837,Total infected,70%,Vaccine Efficacy 100%,Medium
423,4.0,2.2626000000000204,Total infected,70%,Vaccine Efficacy 100%,Medium
424,5.0,3.5892000000000053,Total infected,70%,Vaccine Efficacy 100%,Medium
425,6.0,5.326700000000017,Total infected,70%,Vaccine Efficacy 100%,Medium
426,7.0,6.8618000000000166,Total infected,70%,Vaccine Efficacy 100%,Medium
427,8.0,8.270600000000002,Total infected,70%,Vaccine Efficacy 100%,Medium
428,9.0,10.158400000000029,Total infected,70%,Vaccine Efficacy 100%,Medium
429,10.0,12.420900000000017,Total infected,70%,Vaccine Efficacy 100%,Medium
430,11.0,14.911800000000028,Total infected,70%,Vaccine Efficacy 100%,Medium
431,12.0,17.50709999999998,Total infected,70%,Vaccine Efficacy 100%,Medium
432,13.0,20.210399999999993,Total infected,70%,Vaccine Efficacy 100%,Medium
433,14.0,22.322699999999998,Total infected,70%,Vaccine Efficacy 100%,Medium
434,15.0,24.038099999999986,Total infected,70%,Vaccine Efficacy 100%,Medium
435,16.0,26.092300000000023,Total infected,70%,Vaccine Efficacy 100%,Medium
436,17.0,28.30460000000005,Total infected,70%,Vaccine Efficacy 100%,Medium
437,18.0,30.631100000000004,Total infected,70%,Vaccine Efficacy 100%,Medium
438,19.0,32.9357,Total infected,70%,Vaccine Efficacy 100%,Medium
439,20.0,35.18630000000002,Total infected,70%,Vaccine Efficacy 100%,Medium
440,21.0,36.939700000000016,Total infected,70%,Vaccine Efficacy 100%,Medium
441,22.0,38.40669999999997,Total infected,70%,Vaccine Efficacy 100%,Medium
442,23.0,40.06219999999996,Total infected,70%,Vaccine Efficacy 100%,Medium
443,24.0,41.62530000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
444,25.0,43.28260000000003,Total infected,70%,Vaccine Efficacy 100%,Medium
445,26.0,44.751499999999965,Total infected,70%,Vaccine Efficacy 100%,Medium
446,27.0,46.208399999999955,Total infected,70%,Vaccine Efficacy 100%,Medium
447,28.0,47.40279999999996,Total infected,70%,Vaccine Efficacy 100%,Medium
448,29.0,48.37080000000003,Total infected,70%,Vaccine Efficacy 100%,Medium
449,30.0,49.39869999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
450,31.0,50.4889,Total infected,70%,Vaccine Efficacy 100%,Medium
451,32.0,51.531000000000006,Total infected,70%,Vaccine Efficacy 100%,Medium
452,33.0,52.48490000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
453,34.0,53.442800000000005,Total infected,70%,Vaccine Efficacy 100%,Medium
454,35.0,54.236500000000035,Total infected,70%,Vaccine Efficacy 100%,Medium
455,36.0,54.889700000000005,Total infected,70%,Vaccine Efficacy 100%,Medium
456,37.0,55.57310000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
457,38.0,56.30459999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
458,39.0,56.97999999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
459,40.0,57.649399999999986,Total infected,70%,Vaccine Efficacy 100%,Medium
460,41.0,58.33070000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
461,42.0,58.857699999999994,Total infected,70%,Vaccine Efficacy 100%,Medium
462,43.0,59.32669999999996,Total infected,70%,Vaccine Efficacy 100%,Medium
463,44.0,59.78570000000002,Total infected,70%,Vaccine Efficacy 100%,Medium
464,45.0,60.20840000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
465,46.0,60.68539999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
466,47.0,61.11019999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
467,48.0,61.51489999999998,Total infected,70%,Vaccine Efficacy 100%,Medium
468,49.0,61.855699999999985,Total infected,70%,Vaccine Efficacy 100%,Medium
469,50.0,62.17840000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
470,51.0,62.46690000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
471,52.0,62.74940000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
472,53.0,63.05610000000004,Total infected,70%,Vaccine Efficacy 100%,Medium
473,54.0,63.350599999999986,Total infected,70%,Vaccine Efficacy 100%,Medium
474,55.0,63.66319999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
475,56.0,63.92179999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
476,57.0,64.13630000000003,Total infected,70%,Vaccine Efficacy 100%,Medium
477,58.0,64.38669999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
478,59.0,64.61509999999998,Total infected,70%,Vaccine Efficacy 100%,Medium
479,60.0,64.8537,Total infected,70%,Vaccine Efficacy 100%,Medium
480,1.0,0.0,Total infected,0%,Vaccine Efficacy 100%,High
481,2.0,3.0299999999999727,Total infected,0%,Vaccine Efficacy 100%,High
482,3.0,9.527000000000044,Total infected,0%,Vaccine Efficacy 100%,High
483,4.0,20.5231,Total infected,0%,Vaccine Efficacy 100%,High
484,5.0,36.87989999999999,Total infected,0%,Vaccine Efficacy 100%,High
485,6.0,57.30250000000001,Total infected,0%,Vaccine Efficacy 100%,High
486,7.0,73.9178,Total infected,0%,Vaccine Efficacy 100%,High
487,8.0,87.08819999999997,Total infected,0%,Vaccine Efficacy 100%,High
488,9.0,103.76749999999998,Total infected,0%,Vaccine Efficacy 100%,High
489,10.0,121.3768,Total infected,0%,Vaccine Efficacy 100%,High
490,11.0,136.8738,Total infected,0%,Vaccine Efficacy 100%,High
491,12.0,149.62130000000002,Total infected,0%,Vaccine Efficacy 100%,High
492,13.0,160.0982,Total infected,0%,Vaccine Efficacy 100%,High
493,14.0,167.7674,Total infected,0%,Vaccine Efficacy 100%,High
494,15.0,173.5351,Total infected,0%,Vaccine Efficacy 100%,High
495,16.0,178.0641,Total infected,0%,Vaccine Efficacy 100%,High
496,17.0,181.4108,Total infected,0%,Vaccine Efficacy 100%,High
497,18.0,184.1823,Total infected,0%,Vaccine Efficacy 100%,High
498,19.0,186.483,Total infected,0%,Vaccine Efficacy 100%,High
499,20.0,188.67329999999998,Total infected,0%,Vaccine Efficacy 100%,High
500,21.0,190.533,Total infected,0%,Vaccine Efficacy 100%,High
501,22.0,192.2105,Total infected,0%,Vaccine Efficacy 100%,High
502,23.0,194.4409,Total infected,0%,Vaccine Efficacy 100%,High
503,24.0,196.9098,Total infected,0%,Vaccine Efficacy 100%,High
504,25.0,199.80759999999998,Total infected,0%,Vaccine Efficacy 100%,High
505,26.0,202.7275,Total infected,0%,Vaccine Efficacy 100%,High
506,27.0,205.6813,Total infected,0%,Vaccine Efficacy 100%,High
507,28.0,208.02609999999999,Total infected,0%,Vaccine Efficacy 100%,High
508,29.0,210.1744,Total infected,0%,Vaccine Efficacy 100%,High
509,30.0,212.54919999999998,Total infected,0%,Vaccine Efficacy 100%,High
510,31.0,214.8437,Total infected,0%,Vaccine Efficacy 100%,High
511,32.0,217.1505,Total infected,0%,Vaccine Efficacy 100%,High
512,33.0,219.29070000000002,Total infected,0%,Vaccine Efficacy 100%,High
513,34.0,221.2705,Total infected,0%,Vaccine Efficacy 100%,High
514,35.0,222.8698,Total infected,0%,Vaccine Efficacy 100%,High
515,36.0,224.1403,Total infected,0%,Vaccine Efficacy 100%,High
516,37.0,225.445,Total infected,0%,Vaccine Efficacy 100%,High
517,38.0,226.6453,Total infected,0%,Vaccine Efficacy 100%,High
518,39.0,227.7636,Total infected,0%,Vaccine Efficacy 100%,High
519,40.0,228.7857,Total infected,0%,Vaccine Efficacy 100%,High
520,41.0,229.7596,Total infected,0%,Vaccine Efficacy 100%,High
521,42.0,230.5552,Total infected,0%,Vaccine Efficacy 100%,High
522,43.0,231.2105,Total infected,0%,Vaccine Efficacy 100%,High
523,44.0,231.8297,Total infected,0%,Vaccine Efficacy 100%,High
524,45.0,232.3487,Total infected,0%,Vaccine Efficacy 100%,High
525,46.0,232.9098,Total infected,0%,Vaccine Efficacy 100%,High
526,47.0,233.3787,Total infected,0%,Vaccine Efficacy 100%,High
527,48.0,233.87380000000002,Total infected,0%,Vaccine Efficacy 100%,High
528,49.0,234.3007,Total infected,0%,Vaccine Efficacy 100%,High
529,50.0,234.66140000000001,Total infected,0%,Vaccine Efficacy 100%,High
530,51.0,235.01,Total infected,0%,Vaccine Efficacy 100%,High
531,52.0,235.3607,Total infected,0%,Vaccine Efficacy 100%,High
532,53.0,235.6574,Total infected,0%,Vaccine Efficacy 100%,High
533,54.0,235.9499,Total infected,0%,Vaccine Efficacy 100%,High
534,55.0,236.19639999999998,Total infected,0%,Vaccine Efficacy 100%,High
535,56.0,236.4048,Total infected,0%,Vaccine Efficacy 100%,High
536,57.0,236.6192,Total infected,0%,Vaccine Efficacy 100%,High
537,58.0,236.7775,Total infected,0%,Vaccine Efficacy 100%,High
538,59.0,236.9619,Total infected,0%,Vaccine Efficacy 100%,High
539,60.0,237.1163,Total infected,0%,Vaccine Efficacy 100%,High
540,1.0,0.0,Total infected,10%,Vaccine Efficacy 100%,High
541,2.0,2.8275999999999613,Total infected,10%,Vaccine Efficacy 100%,High
542,3.0,8.73739999999998,Total infected,10%,Vaccine Efficacy 100%,High
543,4.0,18.382799999999975,Total infected,10%,Vaccine Efficacy 100%,High
544,5.0,32.04609999999997,Total infected,10%,Vaccine Efficacy 100%,High
545,6.0,49.755499999999984,Total infected,10%,Vaccine Efficacy 100%,High
546,7.0,63.933899999999994,Total infected,10%,Vaccine Efficacy 100%,High
547,8.0,75.39680000000007,Total infected,10%,Vaccine Efficacy 100%,High
548,9.0,90.535,Total infected,10%,Vaccine Efficacy 100%,High
549,10.0,106.1884,Total infected,10%,Vaccine Efficacy 100%,High
550,11.0,120.86169999999998,Total infected,10%,Vaccine Efficacy 100%,High
551,12.0,133.50100000000003,Total infected,10%,Vaccine Efficacy 100%,High
552,13.0,143.6372,Total infected,10%,Vaccine Efficacy 100%,High
553,14.0,151.11020000000002,Total infected,10%,Vaccine Efficacy 100%,High
554,15.0,156.63139999999999,Total infected,10%,Vaccine Efficacy 100%,High
555,16.0,161.1803,Total infected,10%,Vaccine Efficacy 100%,High
556,17.0,164.7934,Total infected,10%,Vaccine Efficacy 100%,High
557,18.0,167.8897,Total infected,10%,Vaccine Efficacy 100%,High
558,19.0,170.41899999999998,Total infected,10%,Vaccine Efficacy 100%,High
559,20.0,172.54500000000002,Total infected,10%,Vaccine Efficacy 100%,High
560,21.0,174.4229,Total infected,10%,Vaccine Efficacy 100%,High
561,22.0,175.8679,Total infected,10%,Vaccine Efficacy 100%,High
562,23.0,177.66320000000002,Total infected,10%,Vaccine Efficacy 100%,High
563,24.0,179.5611,Total infected,10%,Vaccine Efficacy 100%,High
564,25.0,181.6933,Total infected,10%,Vaccine Efficacy 100%,High
565,26.0,183.9299,Total infected,10%,Vaccine Efficacy 100%,High
566,27.0,186.1944,Total infected,10%,Vaccine Efficacy 100%,High
567,28.0,188.1744,Total infected,10%,Vaccine Efficacy 100%,High
568,29.0,189.7616,Total infected,10%,Vaccine Efficacy 100%,High
569,30.0,191.6474,Total infected,10%,Vaccine Efficacy 100%,High
570,31.0,193.6012,Total infected,10%,Vaccine Efficacy 100%,High
571,32.0,195.4289,Total infected,10%,Vaccine Efficacy 100%,High
572,33.0,197.21630000000002,Total infected,10%,Vaccine Efficacy 100%,High
573,34.0,198.9038,Total infected,10%,Vaccine Efficacy 100%,High
574,35.0,200.28660000000002,Total infected,10%,Vaccine Efficacy 100%,High
575,36.0,201.4228,Total infected,10%,Vaccine Efficacy 100%,High
576,37.0,202.52100000000002,Total infected,10%,Vaccine Efficacy 100%,High
577,38.0,203.62709999999998,Total infected,10%,Vaccine Efficacy 100%,High
578,39.0,204.6575,Total infected,10%,Vaccine Efficacy 100%,High
579,40.0,205.6072,Total infected,10%,Vaccine Efficacy 100%,High
580,41.0,206.4589,Total infected,10%,Vaccine Efficacy 100%,High
581,42.0,207.2004,Total infected,10%,Vaccine Efficacy 100%,High
582,43.0,207.8397,Total infected,10%,Vaccine Efficacy 100%,High
583,44.0,208.4511,Total infected,10%,Vaccine Efficacy 100%,High
584,45.0,208.986,Total infected,10%,Vaccine Efficacy 100%,High
585,46.0,209.489,Total infected,10%,Vaccine Efficacy 100%,High
586,47.0,209.962,Total infected,10%,Vaccine Efficacy 100%,High
587,48.0,210.4148,Total infected,10%,Vaccine Efficacy 100%,High
588,49.0,210.81760000000003,Total infected,10%,Vaccine Efficacy 100%,High
589,50.0,211.1524,Total infected,10%,Vaccine Efficacy 100%,High
590,51.0,211.45890000000003,Total infected,10%,Vaccine Efficacy 100%,High
591,52.0,211.7697,Total infected,10%,Vaccine Efficacy 100%,High
592,53.0,212.0222,Total infected,10%,Vaccine Efficacy 100%,High
593,54.0,212.27460000000002,Total infected,10%,Vaccine Efficacy 100%,High
594,55.0,212.493,Total infected,10%,Vaccine Efficacy 100%,High
595,56.0,212.70749999999998,Total infected,10%,Vaccine Efficacy 100%,High
596,57.0,212.8758,Total infected,10%,Vaccine Efficacy 100%,High
597,58.0,213.0762,Total infected,10%,Vaccine Efficacy 100%,High
598,59.0,213.20839999999998,Total infected,10%,Vaccine Efficacy 100%,High
599,60.0,213.3607,Total infected,10%,Vaccine Efficacy 100%,High
600,1.0,0.0,Total infected,40%,Vaccine Efficacy 100%,High
601,2.0,2.036100000000033,Total infected,40%,Vaccine Efficacy 100%,High
602,3.0,5.7374999999999545,Total infected,40%,Vaccine Efficacy 100%,High
603,4.0,11.348700000000008,Total infected,40%,Vaccine Efficacy 100%,High
604,5.0,18.875899999999945,Total infected,40%,Vaccine Efficacy 100%,High
605,6.0,28.1764,Total infected,40%,Vaccine Efficacy 100%,High
606,7.0,36.16229999999999,Total infected,40%,Vaccine Efficacy 100%,High
607,8.0,42.9701,Total infected,40%,Vaccine Efficacy 100%,High
608,9.0,51.98010000000002,Total infected,40%,Vaccine Efficacy 100%,High
609,10.0,61.80359999999999,Total infected,40%,Vaccine Efficacy 100%,High
610,11.0,71.76149999999998,Total infected,40%,Vaccine Efficacy 100%,High
611,12.0,80.99989999999997,Total infected,40%,Vaccine Efficacy 100%,High
612,13.0,89.49889999999999,Total infected,40%,Vaccine Efficacy 100%,High
613,14.0,95.90169999999998,Total infected,40%,Vaccine Efficacy 100%,High
614,15.0,100.6635,Total infected,40%,Vaccine Efficacy 100%,High
615,16.0,105.24439999999998,Total infected,40%,Vaccine Efficacy 100%,High
616,17.0,109.3167,Total infected,40%,Vaccine Efficacy 100%,High
617,18.0,112.7133,Total infected,40%,Vaccine Efficacy 100%,High
618,19.0,115.5772,Total infected,40%,Vaccine Efficacy 100%,High
619,20.0,117.8657,Total infected,40%,Vaccine Efficacy 100%,High
620,21.0,119.67940000000002,Total infected,40%,Vaccine Efficacy 100%,High
621,22.0,121.13419999999999,Total infected,40%,Vaccine Efficacy 100%,High
622,23.0,122.453,Total infected,40%,Vaccine Efficacy 100%,High
623,24.0,123.70549999999997,Total infected,40%,Vaccine Efficacy 100%,High
624,25.0,124.8698,Total infected,40%,Vaccine Efficacy 100%,High
625,26.0,125.97200000000004,Total infected,40%,Vaccine Efficacy 100%,High
626,27.0,127.07419999999999,Total infected,40%,Vaccine Efficacy 100%,High
627,28.0,128.01799999999997,Total infected,40%,Vaccine Efficacy 100%,High
628,29.0,128.8699,Total infected,40%,Vaccine Efficacy 100%,High
629,30.0,129.7113,Total infected,40%,Vaccine Efficacy 100%,High
630,31.0,130.531,Total infected,40%,Vaccine Efficacy 100%,High
631,32.0,131.46090000000004,Total infected,40%,Vaccine Efficacy 100%,High
632,33.0,132.2706,Total infected,40%,Vaccine Efficacy 100%,High
633,34.0,133.09830000000002,Total infected,40%,Vaccine Efficacy 100%,High
634,35.0,133.8457,Total infected,40%,Vaccine Efficacy 100%,High
635,36.0,134.4549,Total infected,40%,Vaccine Efficacy 100%,High
636,37.0,135.0522,Total infected,40%,Vaccine Efficacy 100%,High
637,38.0,135.6131,Total infected,40%,Vaccine Efficacy 100%,High
638,39.0,136.15429999999998,Total infected,40%,Vaccine Efficacy 100%,High
639,40.0,136.7074,Total infected,40%,Vaccine Efficacy 100%,High
640,41.0,137.1945,Total infected,40%,Vaccine Efficacy 100%,High
641,42.0,137.6193,Total infected,40%,Vaccine Efficacy 100%,High
642,43.0,137.982,Total infected,40%,Vaccine Efficacy 100%,High
643,44.0,138.3406,Total infected,40%,Vaccine Efficacy 100%,High
644,45.0,138.7274,Total infected,40%,Vaccine Efficacy 100%,High
645,46.0,139.0801,Total infected,40%,Vaccine Efficacy 100%,High
646,47.0,139.4269,Total infected,40%,Vaccine Efficacy 100%,High
647,48.0,139.7194,Total infected,40%,Vaccine Efficacy 100%,High
648,49.0,140.008,Total infected,40%,Vaccine Efficacy 100%,High
649,50.0,140.2565,Total infected,40%,Vaccine Efficacy 100%,High
650,51.0,140.45689999999996,Total infected,40%,Vaccine Efficacy 100%,High
651,52.0,140.6773,Total infected,40%,Vaccine Efficacy 100%,High
652,53.0,140.8597,Total infected,40%,Vaccine Efficacy 100%,High
653,54.0,141.0501,Total infected,40%,Vaccine Efficacy 100%,High
654,55.0,141.1924,Total infected,40%,Vaccine Efficacy 100%,High
655,56.0,141.3447,Total infected,40%,Vaccine Efficacy 100%,High
656,57.0,141.499,Total infected,40%,Vaccine Efficacy 100%,High
657,58.0,141.6453,Total infected,40%,Vaccine Efficacy 100%,High
658,59.0,141.7635,Total infected,40%,Vaccine Efficacy 100%,High
659,60.0,141.8718,Total infected,40%,Vaccine Efficacy 100%,High
660,1.0,0.0,Total infected,70%,Vaccine Efficacy 100%,High
661,2.0,0.9277999999999906,Total infected,70%,Vaccine Efficacy 100%,High
662,3.0,2.619199999999978,Total infected,70%,Vaccine Efficacy 100%,High
663,4.0,4.919899999999984,Total infected,70%,Vaccine Efficacy 100%,High
664,5.0,7.779599999999959,Total infected,70%,Vaccine Efficacy 100%,High
665,6.0,11.120300000000043,Total infected,70%,Vaccine Efficacy 100%,High
666,7.0,14.28860000000003,Total infected,70%,Vaccine Efficacy 100%,High
667,8.0,17.21849999999995,Total infected,70%,Vaccine Efficacy 100%,High
668,9.0,20.59730000000002,Total infected,70%,Vaccine Efficacy 100%,High
669,10.0,24.404799999999966,Total infected,70%,Vaccine Efficacy 100%,High
670,11.0,28.332599999999957,Total infected,70%,Vaccine Efficacy 100%,High
671,12.0,32.232500000000016,Total infected,70%,Vaccine Efficacy 100%,High
672,13.0,36.038099999999986,Total infected,70%,Vaccine Efficacy 100%,High
673,14.0,39.142300000000006,Total infected,70%,Vaccine Efficacy 100%,High
674,15.0,41.61930000000001,Total infected,70%,Vaccine Efficacy 100%,High
675,16.0,44.2004,Total infected,70%,Vaccine Efficacy 100%,High
676,17.0,46.76759999999996,Total infected,70%,Vaccine Efficacy 100%,High
677,18.0,49.1523,Total infected,70%,Vaccine Efficacy 100%,High
678,19.0,51.41889999999998,Total infected,70%,Vaccine Efficacy 100%,High
679,20.0,53.589200000000005,Total infected,70%,Vaccine Efficacy 100%,High
680,21.0,55.15240000000003,Total infected,70%,Vaccine Efficacy 100%,High
681,22.0,56.51910000000004,Total infected,70%,Vaccine Efficacy 100%,High
682,23.0,57.865700000000004,Total infected,70%,Vaccine Efficacy 100%,High
683,24.0,59.108300000000014,Total infected,70%,Vaccine Efficacy 100%,High
684,25.0,60.19040000000001,Total infected,70%,Vaccine Efficacy 100%,High
685,26.0,61.22040000000001,Total infected,70%,Vaccine Efficacy 100%,High
686,27.0,62.12029999999996,Total infected,70%,Vaccine Efficacy 100%,High
687,28.0,62.8417,Total infected,70%,Vaccine Efficacy 100%,High
688,29.0,63.485000000000014,Total infected,70%,Vaccine Efficacy 100%,High
689,30.0,64.10810000000001,Total infected,70%,Vaccine Efficacy 100%,High
690,31.0,64.65530000000001,Total infected,70%,Vaccine Efficacy 100%,High
691,32.0,65.18840000000003,Total infected,70%,Vaccine Efficacy 100%,High
692,33.0,65.6574,Total infected,70%,Vaccine Efficacy 100%,High
693,34.0,66.0883,Total infected,70%,Vaccine Efficacy 100%,High
694,35.0,66.48500000000001,Total infected,70%,Vaccine Efficacy 100%,High
695,36.0,66.8337,Total infected,70%,Vaccine Efficacy 100%,High
696,37.0,67.17830000000004,Total infected,70%,Vaccine Efficacy 100%,High
697,38.0,67.50290000000001,Total infected,70%,Vaccine Efficacy 100%,High
698,39.0,67.80969999999999,Total infected,70%,Vaccine Efficacy 100%,High
699,40.0,68.09210000000002,Total infected,70%,Vaccine Efficacy 100%,High
700,41.0,68.30449999999999,Total infected,70%,Vaccine Efficacy 100%,High
701,42.0,68.53909999999999,Total infected,70%,Vaccine Efficacy 100%,High
702,43.0,68.73740000000001,Total infected,70%,Vaccine Efficacy 100%,High
703,44.0,68.9179,Total infected,70%,Vaccine Efficacy 100%,High
704,45.0,69.08609999999999,Total infected,70%,Vaccine Efficacy 100%,High
705,46.0,69.26249999999999,Total infected,70%,Vaccine Efficacy 100%,High
706,47.0,69.4188,Total infected,70%,Vaccine Efficacy 100%,High
707,48.0,69.57319999999999,Total infected,70%,Vaccine Efficacy 100%,High
708,49.0,69.7234,Total infected,70%,Vaccine Efficacy 100%,High
709,50.0,69.85570000000001,Total infected,70%,Vaccine Efficacy 100%,High
710,51.0,69.9699,Total infected,70%,Vaccine Efficacy 100%,High
711,52.0,70.08019999999999,Total infected,70%,Vaccine Efficacy 100%,High
712,53.0,70.18039999999999,Total infected,70%,Vaccine Efficacy 100%,High
713,54.0,70.29060000000001,Total infected,70%,Vaccine Efficacy 100%,High
714,55.0,70.37880000000001,Total infected,70%,Vaccine Efficacy 100%,High
715,56.0,70.47300000000001,Total infected,70%,Vaccine Efficacy 100%,High
716,57.0,70.5471,Total infected,70%,Vaccine Efficacy 100%,High
717,58.0,70.6292,Total infected,70%,Vaccine Efficacy 100%,High
718,59.0,70.6834,Total infected,70%,Vaccine Efficacy 100%,High
719,60.0,70.7696,Total infected,70%,Vaccine Efficacy 100%,High
720,1.0,0.0,Total infected,0%,Vaccine Efficacy 70%,Low
721,2.0,0.09820000000001983,Total infected,0%,Vaccine Efficacy 70%,Low
722,3.0,0.29860000000002174,Total infected,0%,Vaccine Efficacy 70%,Low
723,4.0,0.6473000000000297,Total infected,0%,Vaccine Efficacy 70%,Low
724,5.0,1.2264999999999873,Total infected,0%,Vaccine Efficacy 70%,Low
725,6.0,2.094100000000026,Total infected,0%,Vaccine Efficacy 70%,Low
726,7.0,2.831700000000012,Total infected,0%,Vaccine Efficacy 70%,Low
727,8.0,3.4028999999999883,Total infected,0%,Vaccine Efficacy 70%,Low
728,9.0,4.629300000000001,Total infected,0%,Vaccine Efficacy 70%,Low
729,10.0,6.496900000000039,Total infected,0%,Vaccine Efficacy 70%,Low
730,11.0,9.009999999999991,Total infected,0%,Vaccine Efficacy 70%,Low
731,12.0,12.08420000000001,Total infected,0%,Vaccine Efficacy 70%,Low
732,13.0,15.64730000000003,Total infected,0%,Vaccine Efficacy 70%,Low
