,day,infected,type,type_pretty
144,22.0,12.3939,Infected,40%
145,23.0,13.565600000000002,Infected,40%
146,24.0,15.0606,Infected,40%
147,25.0,16.4444,Infected,40%
148,26.0,18.0101,Infected,40%
149,27.0,19.7474,Infected,40%
150,28.0,19.939300000000003,Infected,40%
151,29.0,19.101,Infected,40%
152,30.0,19.6768,Infected,40%
153,31.0,20.505000000000003,Infected,40%
154,32.0,21.4647,Infected,40%
155,33.0,22.6162,Infected,40%
156,34.0,23.4343,Infected,40%
157,35.0,23.121200000000005,Infected,40%
158,36.0,22.3434,Infected,40%
159,37.0,22.2222,Infected,40%
160,38.0,22.121199999999998,Infected,40%
161,39.0,22.4343,Infected,40%
162,40.0,22.5656,Infected,40%
163,41.0,22.6263,Infected,40%
164,42.0,21.969600000000003,Infected,40%
165,43.0,20.6768,Infected,40%
166,44.0,20.101000000000003,Infected,40%
167,45.0,19.121199999999998,Infected,40%
168,46.0,18.828300000000002,Infected,40%
169,47.0,18.7273,Infected,40%
170,48.0,18.404,Infected,40%
171,49.0,17.5859,Infected,40%
172,50.0,16.303,Infected,40%
173,51.0,15.252500000000001,Infected,40%
174,52.0,14.5455,Infected,40%
175,53.0,13.989900000000002,Infected,40%
176,54.0,13.5252,Infected,40%
177,55.0,13.1414,Infected,40%
178,56.0,12.464699999999999,Infected,40%
179,57.0,11.4849,Infected,40%
180,58.0,10.848500000000001,Infected,40%
181,59.0,10.1111,Infected,40%
182,60.0,9.8282,Infected,40%
183,0.0,0.0,Infected,70%
184,1.0,0.0,Infected,70%
185,2.0,0.0202,Infected,70%
186,3.0,0.0606,Infected,70%
187,4.0,0.1212,Infected,70%
188,5.0,0.1919,Infected,70%
189,6.0,0.2828,Infected,70%
190,7.0,0.3232,Infected,70%
191,8.0,0.3333,Infected,70%
192,9.0,0.4646,Infected,70%
193,10.0,0.6061,Infected,70%
194,11.0,0.9394,Infected,70%
195,12.0,1.0909,Infected,70%
196,13.0,1.3333,Infected,70%
197,14.0,1.4444,Infected,70%
198,15.0,1.4949,Infected,70%
199,16.0,1.5857999999999999,Infected,70%
200,17.0,1.9192,Infected,70%
201,18.0,2.202,Infected,70%
202,19.0,2.6262,Infected,70%
203,20.0,3.0403,Infected,70%
204,21.0,3.0909,Infected,70%
205,22.0,2.9696,Infected,70%
206,23.0,3.2121,Infected,70%
207,24.0,3.5454,Infected,70%
208,25.0,3.8081,Infected,70%
209,26.0,4.222300000000001,Infected,70%
210,27.0,4.6263000000000005,Infected,70%
211,28.0,4.6667000000000005,Infected,70%
212,29.0,4.575800000000001,Infected,70%
213,30.0,4.6061,Infected,70%
214,31.0,4.9899000000000004,Infected,70%
215,32.0,5.1818,Infected,70%
216,33.0,5.535299999999999,Infected,70%
217,34.0,6.0,Infected,70%
218,35.0,5.9899000000000004,Infected,70%
219,36.0,5.6969,Infected,70%
220,37.0,5.888800000000002,Infected,70%
221,38.0,6.0706,Infected,70%
222,39.0,6.2524999999999995,Infected,70%
223,40.0,6.5252,Infected,70%
224,41.0,6.6566,Infected,70%
225,42.0,6.484800000000001,Infected,70%
226,43.0,6.1919,Infected,70%
227,44.0,6.323200000000001,Infected,70%
228,45.0,6.1818,Infected,70%
229,46.0,6.4242,Infected,70%
230,47.0,6.606000000000001,Infected,70%
231,48.0,6.7171,Infected,70%
232,49.0,6.6868,Infected,70%
233,50.0,6.262600000000001,Infected,70%
234,51.0,6.1111,Infected,70%
235,52.0,6.101,Infected,70%
236,53.0,5.9697000000000005,Infected,70%
237,54.0,5.9596,Infected,70%
238,55.0,5.989900000000001,Infected,70%
239,56.0,6.0909,Infected,70%
240,57.0,5.606000000000001,Infected,70%
241,58.0,5.5151,Infected,70%
242,59.0,5.363600000000001,Infected,70%
243,60.0,5.3737,Infected,70%
