,day,infected,type,type_pretty
145,23.0,76.7235,Infected,40%
146,24.0,73.56320000000001,Infected,40%
147,25.0,70.45890000000001,Infected,40%
148,26.0,66.7435,Infected,40%
149,27.0,63.128299999999996,Infected,40%
150,28.0,58.372699999999995,Infected,40%
151,29.0,53.4509,Infected,40%
152,30.0,48.8497,Infected,40%
153,31.0,44.6052,Infected,40%
154,32.0,40.7616,Infected,40%
155,33.0,37.1462,Infected,40%
156,34.0,34.0139,Infected,40%
157,35.0,30.7655,Infected,40%
158,36.0,27.623199999999997,Infected,40%
159,37.0,24.7515,Infected,40%
160,38.0,22.014199999999995,Infected,40%
161,39.0,19.809600000000003,Infected,40%
162,40.0,17.935799999999997,Infected,40%
163,41.0,16.150299999999998,Infected,40%
164,42.0,14.465,Infected,40%
165,43.0,12.894,Infected,40%
166,44.0,11.597199999999999,Infected,40%
167,45.0,10.2866,Infected,40%
168,46.0,9.300600000000001,Infected,40%
169,47.0,8.2406,Infected,40%
170,48.0,7.3989,Infected,40%
171,49.0,6.6512,Infected,40%
172,50.0,5.9338,Infected,40%
173,51.0,5.3407,Infected,40%
174,52.0,4.7996,Infected,40%
175,53.0,4.3828,Infected,40%
176,54.0,3.9159,Infected,40%
177,55.0,3.5992,Infected,40%
178,56.0,3.3909000000000002,Infected,40%
179,57.0,3.0581999999999994,Infected,40%
180,58.0,2.7897,Infected,40%
181,59.0,2.5733,Infected,40%
182,60.0,2.3888999999999996,Infected,40%
183,0.0,0.0,Infected,70%
184,1.0,0.0,Infected,70%
185,2.0,0.7856,Infected,70%
186,3.0,2.2003000000000004,Infected,70%
187,4.0,4.140199999999999,Infected,70%
188,5.0,6.695399999999999,Infected,70%
189,6.0,9.609099999999998,Infected,70%
190,7.0,11.8418,Infected,70%
191,8.0,13.346599999999999,Infected,70%
192,9.0,16.340599999999995,Infected,70%
193,10.0,20.382800000000003,Infected,70%
194,11.0,25.1644,Infected,70%
195,12.0,30.3808,Infected,70%
196,13.0,35.388799999999996,Infected,70%
197,14.0,37.9299,Infected,70%
198,15.0,38.4689,Infected,70%
199,16.0,40.7856,Infected,70%
200,17.0,44.456900000000005,Infected,70%
201,18.0,48.416799999999995,Infected,70%
202,19.0,52.3247,Infected,70%
203,20.0,55.875800000000005,Infected,70%
204,21.0,56.4228,Infected,70%
205,22.0,55.2045,Infected,70%
206,23.0,55.3307,Infected,70%
207,24.0,55.95990000000001,Infected,70%
208,25.0,56.837599999999995,Infected,70%
209,26.0,57.1703,Infected,70%
210,27.0,57.2785,Infected,70%
211,28.0,55.651300000000006,Infected,70%
212,29.0,52.6152,Infected,70%
213,30.0,50.402800000000006,Infected,70%
214,31.0,48.8197,Infected,70%
215,32.0,47.262499999999996,Infected,70%
216,33.0,45.833800000000004,Infected,70%
217,34.0,44.308600000000006,Infected,70%
218,35.0,41.6673,Infected,70%
219,36.0,38.641299999999994,Infected,70%
220,37.0,36.1984,Infected,70%
221,38.0,34.086200000000005,Infected,70%
222,39.0,32.0681,Infected,70%
223,40.0,30.4048,Infected,70%
224,41.0,28.839599999999997,Infected,70%
225,42.0,26.8958,Infected,70%
226,43.0,24.7715,Infected,70%
227,44.0,22.9639,Infected,70%
228,45.0,21.278499999999998,Infected,70%
229,46.0,19.992,Infected,70%
230,47.0,18.7215,Infected,70%
231,48.0,17.3747,Infected,70%
232,49.0,16.0901,Infected,70%
233,50.0,14.7915,Infected,70%
234,51.0,13.6473,Infected,70%
235,52.0,12.749600000000003,Infected,70%
236,53.0,11.821699999999998,Infected,70%
237,54.0,11.106300000000001,Infected,70%
238,55.0,10.328700000000001,Infected,70%
239,56.0,9.7076,Infected,70%
240,57.0,8.904000000000002,Infected,70%
241,58.0,8.2886,Infected,70%
242,59.0,7.7715000000000005,Infected,70%
243,60.0,7.2805,Infected,70%
