,day,infected,type,type_pretty
147,25.0,20.3627,Infected,40%
148,26.0,19.002,Infected,40%
149,27.0,17.132199999999997,Infected,40%
150,28.0,15.779500000000002,Infected,40%
151,29.0,11.3769,Infected,40%
152,30.0,10.9879,Infected,40%
153,31.0,10.8196,Infected,40%
154,32.0,10.713300000000002,Infected,40%
155,33.0,10.709399999999999,Infected,40%
156,34.0,10.5731,Infected,40%
157,35.0,10.2985,Infected,40%
158,36.0,8.4508,Infected,40%
159,37.0,8.3927,Infected,40%
160,38.0,8.4489,Infected,40%
161,39.0,8.561099999999998,Infected,40%
162,40.0,8.803600000000001,Infected,40%
163,41.0,9.034,Infected,40%
164,42.0,9.0019,Infected,40%
165,43.0,8.2305,Infected,40%
166,44.0,8.0782,Infected,40%
167,45.0,8.0662,Infected,40%
168,46.0,8.030000000000001,Infected,40%
169,47.0,7.964,Infected,40%
170,48.0,7.9719,Infected,40%
171,49.0,7.6272,Infected,40%
172,50.0,6.8056,Infected,40%
173,51.0,6.6712,Infected,40%
174,52.0,6.6132,Infected,40%
175,53.0,6.3788,Infected,40%
176,54.0,6.2305,Infected,40%
177,55.0,5.999999999999999,Infected,40%
178,56.0,5.8096,Infected,40%
179,57.0,5.2245,Infected,40%
180,58.0,5.114199999999999,Infected,40%
181,59.0,4.945799999999999,Infected,40%
182,60.0,4.8115000000000006,Infected,40%
183,0.0,0.0,Infected,70%
184,1.0,0.0,Infected,70%
185,2.0,0.3988,Infected,70%
186,3.0,1.0621,Infected,70%
187,4.0,2.052,Infected,70%
188,5.0,3.2785999999999995,Infected,70%
189,6.0,4.510999999999999,Infected,70%
190,7.0,5.360799999999999,Infected,70%
191,8.0,6.008100000000001,Infected,70%
192,9.0,6.9439,Infected,70%
193,10.0,8.008,Infected,70%
194,11.0,9.1643,Infected,70%
195,12.0,10.350700000000002,Infected,70%
196,13.0,11.5151,Infected,70%
197,14.0,12.1303,Infected,70%
198,15.0,12.2224,Infected,70%
199,16.0,12.551099999999998,Infected,70%
200,17.0,12.949899999999998,Infected,70%
201,18.0,13.296600000000002,Infected,70%
202,19.0,13.556999999999999,Infected,70%
203,20.0,14.005999999999998,Infected,70%
204,21.0,13.8016,Infected,70%
205,22.0,13.048100000000002,Infected,70%
206,23.0,12.7134,Infected,70%
207,24.0,12.336599999999999,Infected,70%
208,25.0,12.012000000000002,Infected,70%
209,26.0,11.6914,Infected,70%
210,27.0,11.336599999999999,Infected,70%
211,28.0,11.005999999999998,Infected,70%
212,29.0,9.713400000000002,Infected,70%
213,30.0,9.272599999999999,Infected,70%
214,31.0,8.845699999999999,Infected,70%
215,32.0,8.530999999999999,Infected,70%
216,33.0,8.246500000000001,Infected,70%
217,34.0,7.951999999999999,Infected,70%
218,35.0,7.6854,Infected,70%
219,36.0,6.535100000000001,Infected,70%
220,37.0,6.304600000000001,Infected,70%
221,38.0,6.1443,Infected,70%
222,39.0,5.958,Infected,70%
223,40.0,5.7394,Infected,70%
224,41.0,5.5492,Infected,70%
225,42.0,5.3646,Infected,70%
226,43.0,4.7113000000000005,Infected,70%
227,44.0,4.519,Infected,70%
228,45.0,4.3147,Infected,70%
229,46.0,4.2044,Infected,70%
230,47.0,4.0641,Infected,70%
231,48.0,3.9939999999999998,Infected,70%
232,49.0,3.8596999999999997,Infected,70%
233,50.0,3.4869999999999997,Infected,70%
234,51.0,3.4248,Infected,70%
235,52.0,3.2786,Infected,70%
236,53.0,3.2305,Infected,70%
237,54.0,3.1925,Infected,70%
238,55.0,3.0421,Infected,70%
239,56.0,2.9659999999999997,Infected,70%
240,57.0,2.6993999999999994,Infected,70%
241,58.0,2.6613999999999995,Infected,70%
242,59.0,2.5772,Infected,70%
243,60.0,2.455,Infected,70%
