,day,infected,type,type_pretty
142,20.0,31.937999999999995,Infected,40%
143,21.0,28.464799999999997,Infected,40%
144,22.0,20.3547,Infected,40%
145,23.0,18.8455,Infected,40%
146,24.0,17.673299999999998,Infected,40%
147,25.0,16.974000000000004,Infected,40%
148,26.0,16.5731,Infected,40%
149,27.0,16.0682,Infected,40%
150,28.0,15.899799999999999,Infected,40%
151,29.0,11.933899999999998,Infected,40%
152,30.0,12.649199999999999,Infected,40%
153,31.0,13.5952,Infected,40%
154,32.0,14.504900000000003,Infected,40%
155,33.0,15.358499999999998,Infected,40%
156,34.0,16.280499999999996,Infected,40%
157,35.0,16.6453,Infected,40%
158,36.0,16.2004,Infected,40%
159,37.0,16.132199999999997,Infected,40%
160,38.0,16.208399999999997,Infected,40%
161,39.0,15.957899999999999,Infected,40%
162,40.0,15.9439,Infected,40%
163,41.0,15.6111,Infected,40%
164,42.0,15.0321,Infected,40%
165,43.0,13.8638,Infected,40%
166,44.0,13.2966,Infected,40%
167,45.0,12.817699999999997,Infected,40%
168,46.0,12.3467,Infected,40%
169,47.0,11.877699999999997,Infected,40%
170,48.0,11.438799999999999,Infected,40%
171,49.0,10.9458,Infected,40%
172,50.0,9.443,Infected,40%
173,51.0,9.2945,Infected,40%
174,52.0,9.1423,Infected,40%
175,53.0,8.966,Infected,40%
176,54.0,8.8878,Infected,40%
177,55.0,8.6854,Infected,40%
178,56.0,8.491,Infected,40%
179,57.0,7.769599999999999,Infected,40%
180,58.0,7.6753,Infected,40%
181,59.0,7.5651,Infected,40%
182,60.0,7.432799999999999,Infected,40%
183,0.0,0.0,Infected,70%
184,1.0,0.0,Infected,70%
185,2.0,1.2465,Infected,70%
186,3.0,3.2984999999999998,Infected,70%
187,4.0,5.949799999999998,Infected,70%
188,5.0,9.416799999999999,Infected,70%
189,6.0,13.1622,Infected,70%
190,7.0,15.779800000000002,Infected,70%
191,8.0,17.759500000000003,Infected,70%
192,9.0,20.0481,Infected,70%
193,10.0,22.3908,Infected,70%
194,11.0,24.671199999999995,Infected,70%
195,12.0,26.593300000000003,Infected,70%
196,13.0,28.623100000000004,Infected,70%
197,14.0,29.1986,Infected,70%
198,15.0,28.823699999999995,Infected,70%
199,16.0,28.384700000000002,Infected,70%
200,17.0,27.785599999999995,Infected,70%
201,18.0,27.0622,Infected,70%
202,19.0,26.2865,Infected,70%
203,20.0,25.498999999999995,Infected,70%
204,21.0,24.1922,Infected,70%
205,22.0,21.038,Infected,70%
206,23.0,19.755599999999998,Infected,70%
207,24.0,18.7876,Infected,70%
208,25.0,17.965899999999998,Infected,70%
209,26.0,17.1343,Infected,70%
210,27.0,16.0882,Infected,70%
211,28.0,15.364700000000001,Infected,70%
212,29.0,12.6573,Infected,70%
213,30.0,12.3306,Infected,70%
214,31.0,12.146299999999998,Infected,70%
215,32.0,12.026100000000001,Infected,70%
216,33.0,12.076200000000002,Infected,70%
217,34.0,11.831700000000001,Infected,70%
218,35.0,11.6433,Infected,70%
219,36.0,10.597299999999999,Infected,70%
220,37.0,10.859699999999998,Infected,70%
221,38.0,10.9941,Infected,70%
222,39.0,11.174299999999999,Infected,70%
223,40.0,11.342799999999999,Infected,70%
224,41.0,11.366699999999998,Infected,70%
225,42.0,11.2405,Infected,70%
226,43.0,10.470900000000002,Infected,70%
227,44.0,10.352599999999999,Infected,70%
228,45.0,10.3627,Infected,70%
229,46.0,10.3808,Infected,70%
230,47.0,10.2905,Infected,70%
231,48.0,10.1442,Infected,70%
232,49.0,10.004,Infected,70%
233,50.0,9.4028,Infected,70%
234,51.0,9.3186,Infected,70%
235,52.0,9.202399999999999,Infected,70%
236,53.0,9.088099999999999,Infected,70%
237,54.0,9.0601,Infected,70%
238,55.0,8.967999999999998,Infected,70%
239,56.0,8.8877,Infected,70%
240,57.0,8.336599999999999,Infected,70%
241,58.0,8.2285,Infected,70%
242,59.0,8.1924,Infected,70%
243,60.0,8.0721,Infected,70%
