,day,final_infected,type_pretty
46298,60,233,10%
46359,60,227,10%
46420,60,218,10%
46481,60,239,10%
46542,60,238,10%
46603,60,225,10%
46664,60,229,10%
46725,60,234,10%
46786,60,234,10%
46847,60,222,10%
46908,60,237,10%
46969,60,231,10%
47030,60,225,10%
47091,60,230,10%
47152,60,242,10%
47213,60,230,10%
47274,60,232,10%
47335,60,233,10%
47396,60,236,10%
47457,60,233,10%
47518,60,240,10%
47579,60,221,10%
47640,60,231,10%
47701,60,228,10%
47762,60,225,10%
47823,60,233,10%
47884,60,224,10%
47945,60,236,10%
48006,60,235,10%
48067,60,233,10%
48128,60,226,10%
48189,60,236,10%
48250,60,227,10%
48311,60,234,10%
48372,60,231,10%
48433,60,234,10%
48494,60,231,10%
48555,60,226,10%
48616,60,234,10%
48677,60,236,10%
48738,60,217,10%
48799,60,226,10%
48860,60,217,10%
48921,60,237,10%
48982,60,226,10%
49043,60,220,10%
49104,60,224,10%
49165,60,231,10%
49226,60,237,10%
49287,60,237,10%
49348,60,234,10%
49409,60,235,10%
49470,60,231,10%
49531,60,231,10%
49592,60,237,10%
49653,60,227,10%
49714,60,230,10%
49775,60,230,10%
49836,60,231,10%
49897,60,234,10%
49958,60,235,10%
50019,60,231,10%
50080,60,238,10%
50141,60,232,10%
50202,60,231,10%
50263,60,235,10%
50324,60,232,10%
50385,60,236,10%
50446,60,227,10%
50507,60,222,10%
50568,60,228,10%
50629,60,227,10%
50690,60,238,10%
50751,60,228,10%
50812,60,232,10%
50873,60,236,10%
50934,60,236,10%
50995,60,239,10%
51056,60,227,10%
51117,60,239,10%
51178,60,225,10%
51239,60,234,10%
51300,60,230,10%
51361,60,231,10%
51422,60,231,10%
51483,60,234,10%
51544,60,235,10%
51605,60,239,10%
51666,60,228,10%
51727,60,222,10%
51788,60,220,10%
51849,60,236,10%
51910,60,233,10%
51971,60,228,10%
52032,60,235,10%
52093,60,230,10%
52154,60,239,10%
52215,60,221,10%
52276,60,235,10%
52337,60,225,10%
52398,60,243,10%
52459,60,227,10%
52520,60,228,10%
52581,60,225,10%
52642,60,227,10%
52703,60,226,10%
52764,60,231,10%
52825,60,222,10%
52886,60,234,10%
52947,60,227,10%
53008,60,240,10%
53069,60,243,10%
53130,60,225,10%
53191,60,230,10%
53252,60,231,10%
53313,60,223,10%
53374,60,231,10%
53435,60,237,10%
53496,60,234,10%
53557,60,231,10%
53618,60,238,10%
53679,60,231,10%
53740,60,226,10%
53801,60,232,10%
53862,60,236,10%
53923,60,238,10%
53984,60,221,10%
54045,60,225,10%
54106,60,238,10%
54167,60,239,10%
54228,60,235,10%
54289,60,226,10%
54350,60,235,10%
54411,60,230,10%
54472,60,231,10%
54533,60,233,10%
54594,60,233,10%
54655,60,225,10%
54716,60,224,10%
54777,60,233,10%
54838,60,236,10%
54899,60,242,10%
54960,60,231,10%
55021,60,227,10%
55082,60,239,10%
55143,60,226,10%
55204,60,232,10%
55265,60,233,10%
55326,60,230,10%
55387,60,240,10%
55448,60,243,10%
55509,60,228,10%
55570,60,217,10%
55631,60,232,10%
55692,60,233,10%
55753,60,229,10%
55814,60,222,10%
55875,60,238,10%
55936,60,227,10%
55997,60,230,10%
56058,60,235,10%
56119,60,237,10%
56180,60,234,10%
56241,60,239,10%
56302,60,241,10%
56363,60,234,10%
56424,60,231,10%
56485,60,240,10%
56546,60,239,10%
56607,60,223,10%
56668,60,234,10%
56729,60,231,10%
56790,60,236,10%
56851,60,231,10%
56912,60,233,10%
56973,60,232,10%
57034,60,229,10%
57095,60,238,10%
57156,60,226,10%
57217,60,232,10%
57278,60,227,10%
57339,60,233,10%
57400,60,230,10%
57461,60,238,10%
57522,60,237,10%
57583,60,230,10%
57644,60,232,10%
57705,60,238,10%
57766,60,239,10%
57827,60,241,10%
57888,60,226,10%
57949,60,237,10%
58010,60,235,10%
58071,60,234,10%
58132,60,232,10%
58193,60,231,10%
58254,60,235,10%
58315,60,232,10%
58376,60,237,10%
58437,60,232,10%
58498,60,233,10%
58559,60,225,10%
58620,60,244,10%
58681,60,234,10%
58742,60,244,10%
58803,60,236,10%
58864,60,229,10%
58925,60,228,10%
58986,60,219,10%
59047,60,222,10%
59108,60,227,10%
59169,60,235,10%
59230,60,225,10%
59291,60,240,10%
59352,60,215,10%
59413,60,222,10%
59474,60,235,10%
59535,60,230,10%
59596,60,233,10%
59657,60,239,10%
59718,60,227,10%
59779,60,234,10%
59840,60,224,10%
59901,60,234,10%
59962,60,227,10%
60023,60,235,10%
60084,60,239,10%
60145,60,230,10%
60206,60,226,10%
60267,60,228,10%
60328,60,232,10%
60389,60,211,10%
60450,60,231,10%
60511,60,237,10%
60572,60,235,10%
60633,60,225,10%
60694,60,241,10%
60755,60,228,10%
60816,60,228,10%
60877,60,237,10%
60938,60,233,10%
60999,60,233,10%
61060,60,173,40%
61121,60,186,40%
61182,60,172,40%
61243,60,177,40%
61304,60,169,40%
61365,60,177,40%
61426,60,176,40%
61487,60,176,40%
61548,60,174,40%
61609,60,181,40%
61670,60,183,40%
61731,60,169,40%
61792,60,172,40%
61853,60,176,40%
61914,60,189,40%
61975,60,175,40%
62036,60,179,40%
62097,60,182,40%
62158,60,196,40%
62219,60,188,40%
62280,60,172,40%
62341,60,191,40%
62402,60,170,40%
62463,60,183,40%
62524,60,183,40%
62585,60,176,40%
62646,60,172,40%
62707,60,187,40%
62768,60,192,40%
62829,60,184,40%
62890,60,190,40%
62951,60,178,40%
63012,60,200,40%
63073,60,187,40%
63134,60,193,40%
63195,60,184,40%
63256,60,188,40%
63317,60,169,40%
63378,60,181,40%
63439,60,180,40%
63500,60,188,40%
63561,60,175,40%
63622,60,171,40%
63683,60,189,40%
63744,60,170,40%
63805,60,178,40%
63866,60,176,40%
63927,60,176,40%
63988,60,168,40%
64049,60,193,40%
64110,60,169,40%
64171,60,187,40%
64232,60,172,40%
64293,60,189,40%
64354,60,180,40%
64415,60,189,40%
64476,60,180,40%
64537,60,182,40%
64598,60,167,40%
64659,60,175,40%
64720,60,165,40%
64781,60,192,40%
64842,60,178,40%
64903,60,189,40%
64964,60,175,40%
65025,60,176,40%
65086,60,174,40%
65147,60,186,40%
65208,60,178,40%
65269,60,185,40%
65330,60,196,40%
65391,60,178,40%
65452,60,168,40%
65513,60,189,40%
65574,60,189,40%
65635,60,178,40%
65696,60,174,40%
65757,60,177,40%
65818,60,190,40%
65879,60,169,40%
65940,60,185,40%
66001,60,194,40%
66062,60,186,40%
66123,60,189,40%
66184,60,171,40%
66245,60,186,40%
66306,60,185,40%
66367,60,174,40%
66428,60,186,40%
66489,60,168,40%
66550,60,174,40%
66611,60,169,40%
66672,60,179,40%
66733,60,178,40%
66794,60,182,40%
66855,60,179,40%
66916,60,178,40%
66977,60,175,40%
67038,60,187,40%
67099,60,195,40%
67160,60,179,40%
67221,60,173,40%
67282,60,182,40%
67343,60,182,40%
67404,60,176,40%
67465,60,183,40%
67526,60,182,40%
67587,60,188,40%
67648,60,187,40%
67709,60,179,40%
67770,60,164,40%
67831,60,194,40%
67892,60,176,40%
67953,60,170,40%
68014,60,174,40%
68075,60,168,40%
68136,60,178,40%
68197,60,182,40%
68258,60,167,40%
68319,60,174,40%
68380,60,182,40%
68441,60,182,40%
68502,60,161,40%
68563,60,174,40%
68624,60,177,40%
68685,60,188,40%
68746,60,180,40%
68807,60,184,40%
68868,60,175,40%
68929,60,178,40%
68990,60,200,40%
69051,60,169,40%
69112,60,180,40%
69173,60,184,40%
69234,60,172,40%
69295,60,179,40%
69356,60,173,40%
69417,60,177,40%
69478,60,173,40%
69539,60,186,40%
69600,60,177,40%
69661,60,181,40%
69722,60,175,40%
69783,60,188,40%
69844,60,194,40%
69905,60,179,40%
69966,60,184,40%
70027,60,178,40%
70088,60,197,40%
70149,60,189,40%
70210,60,179,40%
70271,60,175,40%
70332,60,177,40%
70393,60,175,40%
70454,60,182,40%
70515,60,181,40%
70576,60,185,40%
70637,60,188,40%
70698,60,181,40%
70759,60,164,40%
70820,60,186,40%
70881,60,184,40%
70942,60,182,40%
71003,60,182,40%
71064,60,193,40%
71125,60,179,40%
71186,60,175,40%
71247,60,180,40%
71308,60,185,40%
71369,60,168,40%
71430,60,181,40%
71491,60,178,40%
71552,60,177,40%
71613,60,192,40%
71674,60,188,40%
71735,60,187,40%
71796,60,180,40%
71857,60,183,40%
71918,60,165,40%
71979,60,178,40%
72040,60,181,40%
72101,60,185,40%
72162,60,172,40%
72223,60,194,40%
72284,60,178,40%
72345,60,174,40%
72406,60,177,40%
72467,60,184,40%
72528,60,186,40%
72589,60,198,40%
72650,60,197,40%
72711,60,185,40%
72772,60,182,40%
72833,60,174,40%
72894,60,200,40%
72955,60,166,40%
73016,60,167,40%
73077,60,177,40%
73138,60,187,40%
73199,60,186,40%
73260,60,175,40%
73321,60,178,40%
73382,60,193,40%
73443,60,187,40%
73504,60,186,40%
73565,60,188,40%
73626,60,178,40%
73687,60,182,40%
73748,60,174,40%
73809,60,172,40%
73870,60,189,40%
73931,60,176,40%
73992,60,170,40%
74053,60,187,40%
74114,60,166,40%
74175,60,199,40%
74236,60,182,40%
74297,60,185,40%
74358,60,172,40%
74419,60,184,40%
74480,60,187,40%
74541,60,179,40%
74602,60,166,40%
74663,60,195,40%
74724,60,183,40%
74785,60,178,40%
74846,60,192,40%
74907,60,157,40%
74968,60,181,40%
75029,60,195,40%
75090,60,173,40%
75151,60,190,40%
75212,60,187,40%
75273,60,196,40%
75334,60,177,40%
75395,60,188,40%
75456,60,179,40%
75517,60,182,40%
75578,60,185,40%
75639,60,181,40%
75700,60,189,40%
75761,60,179,40%
75822,60,178,40%
75883,60,177,40%
75944,60,188,40%
76005,60,180,40%
76066,60,190,40%
76127,60,177,40%
76188,60,176,40%
76249,60,181,40%
76310,60,181,40%
76371,60,181,40%
76432,60,185,40%
76493,60,179,40%
76554,60,179,40%
76615,60,178,40%
76676,60,179,40%
76737,60,173,40%
76798,60,179,40%
76859,60,173,40%
76920,60,184,40%
76981,60,179,40%
77042,60,180,40%
77103,60,182,40%
77164,60,183,40%
77225,60,192,40%
77286,60,193,40%
77347,60,172,40%
77408,60,177,40%
77469,60,184,40%
77530,60,175,40%
77591,60,187,40%
77652,60,170,40%
77713,60,176,40%
77774,60,187,40%
77835,60,191,40%
77896,60,194,40%
77957,60,180,40%
78018,60,188,40%
78079,60,178,40%
78140,60,185,40%
78201,60,181,40%
78262,60,191,40%
78323,60,186,40%
78384,60,169,40%
78445,60,190,40%
78506,60,189,40%
78567,60,183,40%
78628,60,177,40%
78689,60,171,40%
78750,60,175,40%
78811,60,181,40%
78872,60,170,40%
78933,60,182,40%
78994,60,193,40%
79055,60,180,40%
79116,60,186,40%
79177,60,177,40%
79238,60,172,40%
79299,60,176,40%
79360,60,187,40%
79421,60,183,40%
79482,60,181,40%
79543,60,183,40%
79604,60,172,40%
79665,60,172,40%
79726,60,191,40%
79787,60,183,40%
79848,60,183,40%
79909,60,173,40%
79970,60,184,40%
80031,60,179,40%
80092,60,180,40%
80153,60,187,40%
80214,60,183,40%
80275,60,173,40%
80336,60,192,40%
80397,60,179,40%
80458,60,194,40%
80519,60,178,40%
80580,60,184,40%
80641,60,186,40%
80702,60,176,40%
80763,60,170,40%
80824,60,174,40%
80885,60,170,40%
80946,60,167,40%
81007,60,189,40%
81068,60,183,40%
81129,60,187,40%
81190,60,180,40%
81251,60,183,40%
81312,60,181,40%
81373,60,187,40%
81434,60,197,40%
81495,60,188,40%
81556,60,179,40%
81617,60,180,40%
81678,60,184,40%
81739,60,180,40%
81800,60,178,40%
81861,60,183,40%
81922,60,191,40%
81983,60,188,40%
82044,60,191,40%
82105,60,169,40%
82166,60,174,40%
82227,60,174,40%
82288,60,178,40%
82349,60,190,40%
82410,60,185,40%
82471,60,177,40%
82532,60,178,40%
82593,60,179,40%
82654,60,180,40%
82715,60,179,40%
82776,60,181,40%
82837,60,192,40%
82898,60,178,40%
82959,60,190,40%
83020,60,177,40%
83081,60,181,40%
83142,60,192,40%
83203,60,191,40%
83264,60,183,40%
83325,60,189,40%
83386,60,181,40%
83447,60,184,40%
83508,60,181,40%
83569,60,184,40%
83630,60,186,40%
83691,60,174,40%
83752,60,188,40%
83813,60,184,40%
83874,60,197,40%
83935,60,176,40%
83996,60,187,40%
84057,60,187,40%
84118,60,184,40%
84179,60,185,40%
84240,60,186,40%
84301,60,173,40%
84362,60,185,40%
84423,60,191,40%
84484,60,174,40%
84545,60,181,40%
84606,60,184,40%
84667,60,181,40%
84728,60,181,40%
84789,60,175,40%
84850,60,187,40%
84911,60,193,40%
84972,60,183,40%
85033,60,187,40%
85094,60,182,40%
85155,60,184,40%
85216,60,183,40%
85277,60,180,40%
