18	123456804	180	10	4	5	13	6	11	11	0	0	0	0	0	0	0	0	217	15	0	5	0	0	48	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	[2D 3A]	2	0.001	4
36	123456804	118	7	6	9	53	7	20	20	0	0	0	0	0	0	0	0	440	22	0	14	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[2D 1D 2B 3A 3B]	5	0.001	6
37	123456804	117	7	7	9	53	4	22	21	0	0	0	0	0	0	0	0	440	23	0	14	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[2D 1D 2B 3A 3B]	5	0.001	6
19	123456804	178	12	4	5	13	4	13	11	0	0	0	0	0	0	0	0	217	15	0	5	0	0	48	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	[2D 3A]	2	0.001	4
20	123456804	178	7	9	5	13	1	14	13	0	0	0	0	0	0	0	0	217	15	0	5	0	0	48	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	5	[2D 3A]	2	0.001	3
21	123456804	178	7	7	7	13	0	13	15	0	0	0	0	0	0	0	0	217	15	0	5	0	0	48	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	5	[2D 3A]	2	0.001	3
38	123456804	114	3	1	2	54	7	28	30	0	0	0	0	0	0	1	0	459	26	1	21	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[2D 1D 2B 3A 3B 2A]	6	0.001	6
22	123456804	168	8	2	2	16	4	18	22	0	0	0	0	0	0	0	0	286	15	0	11	0	0	48	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	6	[2D 3A 1A]	3	0.001	5
39	123456804	110	6	2	2	54	5	30	30	0	0	0	0	0	0	1	0	459	26	1	21	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[2D 1D 2B 3A 3B 2A]	6	0.001	6
40	123456804	104	11	3	2	54	5	27	33	0	0	0	0	0	0	1	0	459	26	1	21	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[2D 1D 2B 3A 3B 2A]	6	0.001	6
23	123456804	165	10	3	2	16	2	17	25	0	0	0	0	0	0	0	0	286	15	0	11	0	0	48	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	6	[2D 3A 1A]	3	0.001	5
41	123456804	116	9	5	10	42	4	20	33	0	0	0	0	0	0	1	0	459	26	1	21	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[1D 2B 3A 3B 2A]	5	0.001	5
42	123456804	116	4	10	10	42	2	21	34	0	0	0	0	0	0	1	0	459	27	1	21	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[1D 2B 3A 3B 2A]	5	0.001	7
43	123456804	122	0	0	16	36	5	29	31	0	0	0	0	0	0	0	1	537	27	1	27	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[2B 3A 3B 2A 1B]	5	0.001	7
24	123456804	162	11	5	2	16	2	15	27	0	0	0	0	0	0	0	0	286	15	0	11	0	0	47	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	[2D 3A 1A]	3	0.001	5
44	123456804	121	1	0	16	36	4	23	38	0	0	0	0	0	0	0	1	537	28	1	27	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[2B 3A 3B 2A 1B]	5	0.001	6
25	123456804	154	16	8	2	16	2	14	28	0	0	0	0	0	0	0	0	286	20	0	11	0	0	47	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	[2D 3A 1A]	3	0.001	5
45	123456804	121	1	0	16	36	2	22	41	0	0	0	0	0	0	0	1	537	28	1	27	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[2B 3A 3B 2A 1B]	5	0.001	6
26	123456804	144	21	12	3	16	1	11	32	0	0	0	0	0	0	0	0	286	20	0	11	0	0	47	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7	[2D 3A 1A]	3	0.001	5
46	123456804	118	3	1	16	36	2	17	46	0	0	0	0	0	0	0	1	537	28	1	27	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[2B 3A 3B 2A 1B]	5	0.001	6
27	123456804	144	18	15	3	16	1	10	33	0	0	0	0	0	0	0	0	286	21	0	11	0	0	47	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7	[2D 3A 1A]	3	0.001	6
28	123456804	143	12	20	5	16	1	8	35	0	0	0	0	0	0	0	0	286	21	0	11	0	0	47	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	8	[2D 3A 1A]	3	0.001	6
47	123456804	114	6	2	16	36	2	15	48	0	0	0	0	0	0	0	1	537	28	1	27	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[2B 3A 3B 2A 1B]	5	0.001	6
48	123456804	103	0	0	16	47	8	16	49	0	0	0	0	0	0	0	1	575	29	1	29	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[2B 3A 3B 2A 1B 3C]	6	0.001	6
49	123456804	103	0	0	16	47	6	17	50	0	0	0	0	0	0	0	1	575	29	1	29	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[2B 3A 3B 2A 1B 3C]	6	0.001	6
29	123456804	146	4	1	29	11	4	26	19	0	0	0	0	0	0	0	0	341	22	0	18	0	0	47	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	8	[1A 1B 3C]	3	0.001	4
50	123456804	130	0	0	49	20	5	11	24	0	0	0	0	0	0	0	1	619	29	1	29	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[2A 1B 3C]	3	0.001	3
30	123456804	145	4	1	30	11	4	21	24	0	0	0	0	0	0	0	0	341	23	0	18	0	0	47	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	8	[1A 1B 3C]	3	0.001	4
51	123456804	130	0	0	49	20	5	11	24	0	0	0	0	0	0	0	1	619	31	1	29	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[2A 1B 3C]	3	0.001	3
31	123456804	140	7	3	30	11	3	20	26	0	0	0	0	0	0	0	0	341	25	0	18	0	0	47	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	8	[1A 1B 3C]	3	0.001	5
52	123456804	131	0	0	68	19	4	10	8	0	0	0	0	0	0	0	0	619	31	1	29	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[1B 3C]	2	0.001	2
32	123456804	132	13	4	31	11	2	15	32	0	0	0	0	0	0	0	0	341	25	0	18	0	0	47	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	8	[1A 1B 3C]	3	0.001	5
53	123456804	131	0	0	68	19	2	12	8	0	0	0	0	0	0	0	0	619	32	1	29	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[1B 3C]	2	0.001	2
33	123456804	128	13	8	31	11	1	16	32	0	0	0	0	0	0	0	0	341	26	0	18	0	0	46	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	8	[1A 1B 3C]	3	0.001	5
34	123456804	117	8	4	31	22	5	16	36	0	0	0	0	0	0	1	0	360	27	1	22	0	1	46	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	8	[1A 1B 3C 3D]	4	0.001	4
35	123456804	117	6	6	31	22	3	16	38	0	0	0	0	0	0	1	0	360	27	1	22	0	1	46	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	8	[1A 1B 3C 3D]	4	0.001	4
54	123456804	131	0	0	68	19	2	10	10	0	0	0	0	0	0	0	0	619	33	1	29	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[1B 3C]	2	0.001	2
55	123456804	131	0	0	68	19	0	12	10	0	0	0	0	0	0	0	0	619	33	1	29	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[1B 3C]	2	0.001	2
56	123456804	131	0	0	68	19	0	11	11	0	0	0	0	0	0	0	0	619	34	1	29	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[1B 3C]	2	0.001	2
36	123456804	118	7	5	50	19	3	16	21	0	0	0	0	0	0	0	1	405	27	1	22	0	1	46	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	8	[1B 3C 3D]	3	0.001	4
57	123456804	138	1	0	81	11	0	6	3	0	0	0	0	0	0	0	0	674	34	1	29	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[3C]	1	0.001	1
37	123456804	117	8	4	51	19	1	17	22	0	0	0	0	0	0	0	1	405	27	1	22	0	1	46	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	8	[1B 3C 3D]	3	0.001	4
58	123456804	135	3	1	81	11	0	6	3	0	0	0	0	0	0	0	0	674	34	1	29	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[3C]	1	0.001	2
38	123456804	116	7	6	51	19	0	16	24	0	0	0	0	0	0	0	1	405	27	1	22	0	1	46	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	8	[1B 3C 3D]	3	0.001	4
59	123456804	133	4	1	82	11	0	6	3	0	0	0	0	0	0	0	0	674	34	1	29	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[3C]	1	0.001	2
39	123456804	116	7	5	52	19	0	10	30	0	0	0	0	0	0	0	1	405	28	1	22	0	1	46	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	8	[1B 3C 3D]	3	0.001	4
60	123456804	130	7	1	82	11	0	6	3	0	0	0	0	0	0	0	0	674	34	1	29	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[3C]	1	0.001	2
40	123456804	111	10	7	52	19	0	10	30	0	0	0	0	0	0	0	1	405	28	1	22	0	1	46	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	8	[1B 3C 3D]	3	0.001	5
41	123456804	111	10	6	53	19	0	6	34	0	0	0	0	0	0	0	1	405	28	1	22	0	1	46	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	8	[1B 3C 3D]	3	0.001	4
42	123456804	110	4	0	46	20	4	10	44	0	0	1	0	0	0	0	1	424	29	1	28	1	1	46	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	8	[1B 3C 3D 2A]	4	0.001	3
43	123456804	115	6	1	78	12	2	7	17	0	0	1	0	0	0	0	1	474	29	1	28	1	1	46	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	8	[3D 2A]	2	0.001	3
44	123456804	112	8	2	78	12	1	7	18	0	0	1	0	0	0	0	1	474	30	1	28	1	1	46	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	8	[3D 2A]	2	0.001	3
45	123456804	107	11	3	79	12	1	6	19	0	0	1	0	0	0	0	1	474	30	1	28	1	1	46	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	8	[3D 2A]	2	0.001	3
46	123456804	103	12	6	79	12	1	4	21	0	0	1	0	0	0	0	1	474	30	1	28	1	1	45	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	8	[3D 2A]	2	0.001	2
47	123456804	102	8	11	79	12	1	4	21	0	0	1	0	0	0	0	1	474	31	1	28	1	1	44	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	8	[3D 2A]	2	0.001	2
48	123456804	113	8	10	89	1	1	4	13	0	0	1	0	0	0	0	0	474	31	1	28	1	1	44	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	8	[2A]	1	0.001	2
49	123456804	113	4	12	91	1	1	3	14	0	0	1	0	0	0	0	0	474	33	1	28	1	1	44	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	8	[2A]	1	0.001	3
50	123456804	112	1	1	86	1	4	15	19	0	0	1	0	0	0	0	0	529	33	1	31	1	1	44	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	8	[2A 1D]	2	0.001	3
51	123456804	109	4	1	86	1	1	16	21	0	0	1	0	0	0	0	0	529	33	1	31	1	1	44	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	8	[2A 1D]	2	0.001	3
52	123456804	106	6	2	86	1	0	14	24	0	0	1	0	0	0	0	0	529	33	1	31	1	1	44	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	8	[2A 1D]	2	0.001	3
53	123456804	104	8	1	87	1	0	14	24	0	0	1	0	0	0	0	0	529	33	1	31	1	1	44	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	8	[2A 1D]	2	0.001	3
54	123456804	100	10	3	87	1	0	11	27	0	0	1	0	0	0	0	0	529	33	1	31	1	1	44	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	8	[2A 1D]	2	0.001	4
55	123456804	100	5	8	87	1	0	9	29	0	0	1	0	0	0	0	0	529	33	1	31	1	1	44	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	8	[2A 1D]	2	0.001	4
56	123456804	101	3	9	107	0	0	6	14	0	0	0	0	0	0	0	0	529	33	1	31	1	1	44	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	8	[1D]	1	0.001	2
57	123456804	94	0	0	106	7	1	15	17	0	0	0	0	0	0	0	0	584	33	1	33	1	1	44	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	8	[1D 1C]	2	0.001	2
58	123456804	94	0	0	106	7	1	15	17	0	0	0	0	0	0	0	0	584	33	1	33	1	1	44	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	8	[1D 1C]	2	0.001	2
59	123456804	94	0	0	106	7	1	13	19	0	0	0	0	0	0	0	0	584	34	1	33	1	1	44	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	8	[1D 1C]	2	0.001	2
60	123456804	92	2	0	106	7	1	13	19	0	0	0	0	0	0	0	0	584	35	1	33	1	1	44	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	10	[1D 1C]	2	0.001	2
